iter,f,grad_norm,step_norm,step_size,cumulative_time,per_iter_time,f_prev,f_next,grad_norm_prev,grad_norm_next,actual_reduction,accepted,gtd,rho,sigma,model_decrease,actual_decrease,lambda_value,cubic_solver,projected_grad_norm,u_norm,y_norm,hvp_calls_iter,hvp_calls_cum,rk_hvp_calls_iter,rk_hvp_calls_cum,subprob_hvp_calls_iter,subprob_hvp_calls_cum,rk_residual_norm_init,rk_residual_norm_final,rk_inner_minres_total_iters,rk_minres_fail,alpha_ws,seed_sketch,rk_seed_base,rk_steps_taken,rk_stop_reason
22,0.05887800658332261,0.003963261039371025,19.971972624298854,1.0,3544.6858875611797,172.9538283101283,0.06389517449009906,0.05887800658332261,0.004185181557178599,0.003963261039371025,0.0050171679067764485,1,-0.0063013613990884265,1.3373826836426081,2.384185791015625e-07,0.003751482629572612,0.0050171679067764485,9.358538074809778e-06,lanczos,0.003707371468868531,19.626276840663476,172047.96760800513,6437,132316,6166,128440,271,3876,6.539349223969431,0.6264607919489777,6064,0,1.4784416478615023,691998362,21,100,max_steps
23,0.053894952931541514,0.0035034146824121544,24.499795049520362,1.0,3718.574922176078,173.88891071081161,0.05887800658332261,0.053894952931541514,0.003963261039371025,0.0035034146824121544,0.0049830536517810955,1,-0.00639840879140374,1.3239264735943563,1.1920928955078125e-07,0.0037638447082733355,0.0049830536517810955,5.774804381084528e-06,lanczos,0.003973935341058919,24.22128511480036,235409.17932335584,6492,138808,6203,134643,289,4165,7.032372722078522,0.7654405684163769,6101,0,1.4397589120553747,3097918053,22,100,max_steps
24,0.049484477618670544,0.0033539762977635337,29.87419199715755,1.0,3893.8691201601177,175.29406779492274,0.053894952931541514,0.049484477618670544,0.0035034146824121544,0.0033539762977635337,0.004410475312870969,1,-0.0055439593606412835,1.3367584846907625,5.960464477539063e-08,0.0032993808256180706,0.004410475312870969,3.556104905648383e-06,lanczos,0.003705056561783822,29.83077006036127,369326.1117134441,6509,145317,6222,140865,287,4452,7.361713793020161,0.9341845873515182,6120,0,1.639447252006324,1397135628,23,100,max_steps
25,0.04505852923655158,0.003285078780259578,36.166060742659695,1.0,4067.076253319159,173.20701917493716,0.049484477618670544,0.04505852923655158,0.0033539762977635337,0.003285078780259578,0.004425948382118967,1,-0.005872024789729312,1.3032547677143111,2.9802322387695312e-08,0.0033960730409460416,0.004425948382118967,2.140410384771947e-06,lanczos,0.003469694113027114,35.91012735396207,547607.0692033817,6487,151804,6190,147055,297,4749,16.578938009553262,1.334712886703542,6088,0,1.5456974861229682,227095882,24,100,max_steps
26,0.04110331199081557,0.0029772953143878396,43.286846581130185,1.0,4238.720681805164,171.6443106601946,0.04505852923655158,0.04110331199081557,0.003285078780259578,0.0029772953143878396,0.003955217245736005,1,-0.005294320748949004,1.2989732003646404,1.4901161193847656e-08,0.003044879790149419,0.003955217245736005,1.2846151400053708e-06,lanczos,0.003027156401472155,43.104531361480696,794533.7976827226,6438,158242,6139,153194,299,5048,23.416664639902493,1.4516330338774444,6037,0,1.5012454670098783,1284190969,25,100,max_steps
27,0.03749568722514812,0.002857501493011415,51.761614380813704,1.0,4410.4980672062375,171.77726659737527,0.04110331199081557,0.03749568722514812,0.0029772953143878396,0.002857501493011415,0.00360762476566745,1,-0.004901747131961901,1.292436111321382,1e-08,0.0027913370216644806,0.00360762476566745,7.683539112316294e-07,lanczos,0.002879881352641003,51.56335813271149,1160705.7304172225,6452,164694,6149,159343,303,5351,16.64069644245326,1.7176835126986902,6047,0,1.5019969977289178,3043713942,26,100,max_steps
28,0.034343555249590416,0.0027807085098602476,54.4593670672316,1.0,4579.632517206017,169.13432993879542,0.03749568722514812,0.034343555249590416,0.002857501493011415,0.0027807085098602476,0.0031521319755577065,1,-0.004413953147407436,1.2739632705976724,1e-08,0.002474272255964571,0.0031521319755577065,5.432224989407379e-07,lanczos,0.0028067085426739862,54.322249894073785,1711902.2185741453,6454,171148,6143,165486,311,5662,21.462659341455286,1.8152643962661916,6041,0,1.5085751161345717,587957511,27,100,max_steps
29,0.03188605586078178,0.0026519372373728233,49.52148581149046,1.0,4746.023254523054,166.39062458788976,0.034343555249590416,0.03188605586078178,0.0027807085098602476,0.0026519372373728233,0.002457499388808633,1,-0.003546983054288309,1.2454261896378307,1e-08,0.0019732196169114386,0.002457499388808633,4.931074006549766e-07,lanczos,0.0028968912589843404,49.31074006549766,2499618.907097289,6507,177655,6192,171678,315,5977,23.797588139506285,1.9040814297508237,6090,0,1.485833334222647,1432336787,28,100,max_steps
30,0.029938948950179126,0.0022898087572704043,45.254862587058376,1.0,4915.516963684,169.49359419802204,0.03188605586078178,0.029938948950179126,0.0026519372373728233,0.0022898087572704043,0.0019471069106026563,1,-0.0028353867601876785,1.2398810951854908,1e-08,0.0015703980955620279,0.0019471069106026563,4.5084715269517183e-07,lanczos,0.002664394127402623,45.08471526951718,3798035.3786116485,6471,184126,6144,177822,327,6304,22.23472043140266,2.456598641908621,6042,0,1.537722599033403,352480436,29,100,max_steps
31,0.02840212507211387,0.002237730931587178,41.478266467859086,1.0,5085.1134697119705,169.59631249122322,0.029938948950179126,0.02840212507211387,0.0022898087572704043,0.002237730931587178,0.0015368238780652556,1,-0.0022930648000360574,1.2171508760263277,1e-08,0.0012626404074756736,0.0015368238780652556,4.114369185102081e-07,lanczos,0.0022191906317445336,41.14369185102081,5804478.421305806,6373,190499,6060,183882,313,6617,27.93733528317447,2.676027278763542,5958,0,1.5415366764342893,31145354,30,100,max_steps
32,0.02691540942461322,0.0020077362529807093,38.09566468843995,1.0,5253.155169220176,168.0415751868859,0.02840212507211387,0.02691540942461322,0.002237730931587178,0.0020077362529807093,0.0014867156475006499,1,-0.002340871511250537,1.1796646805738722,1e-08,0.0012602866492344303,0.0014867156475006499,3.7771425449415917e-07,lanczos,0.002346905642990098,37.771425449415915,8728824.231683327,6324,196823,6003,189885,321,6938,33.73036459574861,3.230604400969852,5901,0,1.5141470655491513,2124181941,31,100,max_steps
33,0.025637939243537338,0.0019572737638208254,35.21013807296927,1.0,5416.355400768109,163.20011756196618,0.02691540942461322,0.025637939243537338,0.0020077362529807093,0.0019572737638208254,0.0012774701810758828,1,-0.002046904692216887,1.166581116070109,1e-08,0.0010950547402818662,0.0012774701810758828,3.5031005746459367e-07,lanczos,0.0020895396765677875,35.031005746459364,13394950.683576265,6157,202980,5810,195695,347,7285,44.268596593167025,3.876713315766102,5708,0,1.5429741320264543,1230359124,32,100,max_steps
34,0.02456394597414653,0.0018827433976027561,33.138597071478465,1.0,5573.582624926232,157.22710214136168,0.025637939243537338,0.02456394597414653,0.0019572737638208254,0.0018827433976027561,0.001073993269390807,1,-0.0017131189760089646,1.1730449125155156,1e-08,0.0009155602295633344,0.001073993269390807,3.283569374636338e-07,lanczos,0.0021041707015051637,32.83569374636338,20804978.79396143,5904,208884,5583,201278,321,7606,60.434714334381695,5.1285592397442405,5481,0,1.5599444775903721,4183152444,33,100,max_steps
35,0.0235779373296809,0.0017792676167741866,31.24383001607779,1.0,5727.438361542299,153.85562011692673,0.02456394597414653,0.0235779373296809,0.0018827433976027561,0.0017792676167741866,0.0009860086444656302,1,-0.0016249129828947197,1.144005250588171,1e-08,0.0008618917124363637,0.0009860086444656302,3.0961774564563235e-07,lanczos,0.0018572391450920585,30.961774564563232,33985714.39448658,5662,214546,5341,206619,321,7927,72.40630155303296,7.555598214049029,5239,0,1.6393286195524284,3864314740,34,100,max_steps
36,0.022731346041379302,0.0017534583195501555,29.888848657265214,1.0,5870.546850457322,143.10837213601917,0.0235779373296809,0.022731346041379302,0.0017792676167741866,0.0017534583195501555,0.0008465912883015986,1,-0.0014127956210674489,1.1299048781026504,1e-08,0.0007492589019734162,0.0008465912883015986,2.951705975395669e-07,lanczos,0.0017043273000219466,29.517059753956687,51316850.62242073,5386,219932,5053,211672,333,8260,90.58685288035834,10.223858626018707,4951,0,1.514043862113653,2181434260,35,100,max_steps
37,0.02192961093046983,0.0018421216145808011,28.576932155632917,1.0,6000.153186051175,129.60622579883784,0.022731346041379302,0.02192961093046983,0.0017534583195501555,0.0018421216145808011,0.0008017351109094739,1,-0.0013498386016460142,1.127079396070977,1e-08,0.0007113386276994679,0.0008017351109094739,2.7960171262744326e-07,lanczos,0.0018503497471501027,27.960171262744325,75028525.6368466,5129,225061,4798,216470,331,8591,150.82700042871048,12.93153894009299,4696,0,1.4655132926340162,89664926,36,100,max_steps
38,0.02119526671445946,0.0016612409916959287,26.513403072016217,1.0,6122.453162756283,122.29985929839313,0.02192961093046983,0.02119526671445946,0.0018421216145808011,0.0016612409916959287,0.0007343442160103672,1,-0.0012636468036777255,1.108883999844101,1e-08,0.0006622371827112749,0.0007343442160103672,2.632845466834849e-07,lanczos,0.001702034060283659,26.32845466834849,117008002.8641795,4800,229861,4459,220929,341,8932,209.91781640711915,16.80213706183814,4357,0,1.5627679723966148,927708477,37,100,max_steps
39,0.020440491606975107,0.0015022203162454336,25.630701793142066,1.0,6233.624447081238,111.17116796411574,0.02119526671445946,0.020440491606975107,0.0016612409916959287,0.0015022203162454336,0.000754775107484354,1,-0.0012921023764722501,1.1212373485445382,1e-08,0.0006731626523716112,0.000754775107484354,2.5340437752183966e-07,lanczos,0.0017617602024401872,25.340437752183966,181021532.09845623,4389,234250,4042,224971,347,9279,237.442957170618,23.027640208813935,3940,0,1.550070575034007,1942326601,38,100,max_steps
40,0.019708073360666,0.0014720320134644369,24.80361982220636,1.0,6334.760406498332,101.13583460589871,0.020440491606975107,0.019708073360666,0.0015022203162454336,0.0014720320134644369,0.0007324182463091071,1,-0.0012737423203274872,1.1084250049748536,1e-08,0.0006607738394766033,0.0007324182463091071,2.4301488087996895e-07,lanczos,0.0015188839682497783,24.301488087996894,290739092.004198,3982,238232,3639,228610,343,9622,328.03202374196354,38.17577568969175,3537,0,1.609012681511435,2095392586,39,100,max_steps
41,0.019124910843736347,0.0013281587820108012,23.607341551870576,1.0,6426.351127908099,91.5905444258824,0.019708073360666,0.019124910843736347,0.0014720320134644369,0.0013281587820108012,0.0005831625169296535,1,-0.0010162589792616966,1.1023690221378686,1e-08,0.0005290084402033567,0.0005831625169296535,2.322619753620289e-07,lanczos,0.0014269717031374755,23.22619753620289,455013756.1024949,3648,241880,3297,231907,351,9973,441.7059703825466,48.01105736099483,3195,0,1.5673784655606466,3732358584,40,100,max_steps
42,0.018477222372183074,0.001310733049815881,23.08550100083428,1.0,6512.776177315973,86.4249406605959,0.019124910843736347,0.018477222372183074,0.0013281587820108012,0.001310733049815881,0.0006476884715532726,1,-0.0011485636732209662,1.0909815683222421,1e-08,0.0005936749898986061,0.0006476884715532726,2.2664426463869948e-07,lanczos,0.001352586840621095,22.664426463869948,690100303.9736822,3304,245184,2959,234866,345,10318,600.7819073821095,67.05012683018204,2857,0,1.5186333156282665,1108313345,41,100,max_steps
43,0.017903886956807852,0.001206778041488402,22.373996337207753,1.0,6589.540732619353,76.76443845499307,0.018477222372183074,0.017903886956807852,0.001310733049815881,0.001206778041488402,0.0005733354153752215,1,-0.0010271174149288195,1.080003079138519,1e-08,0.0005308646118236546,0.0005733354153752215,2.181583425517643e-07,lanczos,0.0013177980743922205,21.81583425517643,1061200526.6749576,2970,248154,2611,237477,359,10677,1065.2198794618098,100.62609742244408,2509,0,1.539365626826464,143506814,42,100,max_steps
44,0.017404305213005233,0.001362221543352153,21.781998677561926,1.0,6654.575016054325,65.03416560776532,0.017903886956807852,0.017404305213005233,0.001206778041488402,0.001362221543352153,0.0004995817438026191,1,-0.0008746656996083388,1.1009330855213693,1e-08,0.00045378029816047546,0.0004995817438026191,2.145546566997024e-07,lanczos,0.001272613806927072,21.455465669970238,1725048046.6574843,2628,250782,2275,239752,353,11030,1394.8224756588145,134.03801005477249,2173,0,1.627022946198109,3917595041,43,100,max_steps
45,0.016934398588207774,0.001267813509314285,20.92668868716593,1.0,6716.463586699218,61.88845093315467,0.017404305213005233,0.016934398588207774,0.001362221543352153,0.001267813509314285,0.0004699066247974594,1,-0.0008260407295354421,1.0996313601327605,1e-08,0.00042733105096304886,0.0004699066247974594,2.0480581433339212e-07,lanczos,0.0013385025207555666,20.48058143333921,2581231348.3450074,2391,253173,2042,241794,349,11379,2455.387947324986,205.7521869757118,1940,0,1.497523515380165,2981519830,44,100,max_steps
46,0.016487100779547032,0.0011364085538056537,20.309790450535328,1.0,6769.540656746365,53.07695592101663,0.016934398588207774,0.016487100779547032,0.001267813509314285,0.0011364085538056537,0.0004472978086607418,1,-0.0007988738468332694,1.0847367059984165,1e-08,0.00041235611018531785,0.0004472978086607418,1.9799418294461542e-07,lanczos,0.0012320701121788023,19.799418294461542,3986051492.394981,2178,255351,1817,243611,361,11740,2874.414051953685,280.04669478364855,1715,0,1.5452916187311834,3907629306,45,100,max_steps
47,0.01610594672906823,0.0011262840913431804,19.733235453144516,1.0,6818.0864291749895,48.54565837420523,0.016487100779547032,0.01610594672906823,0.0011364085538056537,0.0011262840913431804,0.0003811540504788033,1,-0.0006782344676283273,1.0852572597425005,1e-08,0.0003512107816438288,0.0003811540504788033,1.9362528044112867e-07,lanczos,0.001111850555410034,19.362528044112867,6265765878.872752,2009,257360,1654,245265,355,12095,3580.773202940125,392.3931838706588,1552,0,1.5727015644087912,3041951927,46,100,max_steps
48,0.015673297660536434,0.0011482074553320776,19.296520536783138,1.0,6864.084817843977,45.998261413071305,0.01610594672906823,0.015673297660536434,0.0011262840913431804,0.0011482074553320776,0.00043264906853179505,1,-0.000781506998225384,1.0759756059930456,1e-08,0.00040209932838811157,0.00043264906853179505,1.8952408552368827e-07,lanczos,0.0011187936894010903,18.952408552368826,9598815297.454466,1875,259235,1524,246789,351,12446,5340.143890317259,550.4612681636256,1422,0,1.5325038600857632,2112316551,47,100,max_steps
49,0.015297909922167506,0.0010629566033213734,18.945901287257275,1.0,6905.9763813959435,41.891447611153126,0.015673297660536434,0.015297909922167506,0.0011482074553320776,0.0010629566033213734,0.0003753877383689281,1,-0.0006749298600774434,1.0787782921305233,1e-08,0.00034797487223028884,0.0003753877383689281,1.8484939184936224e-07,lanczos,0.0010503887643225928,18.484939184936223,15160644801.279823,1705,260940,1342,248131,363,12809,8157.420083622077,914.7848449918997,1240,0,1.5798642929477729,3551713253,48,100,max_steps
50,0.014928108907503622,0.001022726421497408,18.59709046631936,1.0,6941.523074166384,35.5465753627941,0.015297909922167506,0.014928108907503622,0.0010629566033213734,0.001022726421497408,0.00036980101466388415,1,-0.000666888032145011,1.0772485911550707,1e-08,0.0003432828946820605,0.00036980101466388415,1.8082569652020228e-07,lanczos,0.0010654747607047798,18.08256965202023,23676433335.85569,1522,262462,1169,249300,353,13162,12336.219959648404,1342.7423922141306,1067,0,1.562034693824549,3444023912,49,100,max_steps
51,0.014571602881208824,0.0009998745036334073,18.326470431763678,1.0,6974.651415718254,33.1281500402838,0.014928108907503622,0.014571602881208824,0.001022726421497408,0.0009998745036334073,0.0003565060262947974,1,-0.0006360410132125145,1.0891401358575337,1e-08,0.0003273279668590146,0.0003565060262947974,1.7748363022131254e-07,lanczos,0.0009027247021522486,17.748363022131254,36519260607.6972,1379,263841,1018,250318,361,13523,25268.378223888172,2169.7622077008987,916,0,1.5426728130267398,2907820693,50,100,max_steps
52,0.014169987736391788,0.0010471234961653467,17.914823995745564,1.0,7002.671930283308,28.020398205146194,0.014571602881208824,0.014169987736391788,0.0009998745036334073,0.0010471234961653467,0.0004016151448170361,1,-0.0007292004648318789,1.075627293124024,1e-08,0.0003733776070804186,0.0004016151448170361,1.740303844903398e-07,lanczos,0.0010507378922797437,17.40303844903398,52659472875.71396,1234,265075,863,251181,371,13894,18289.499330591723,3045.994981657775,761,0,1.4421152101684251,2657384924,51,100,max_steps
53,0.013774343075321457,0.0009731279818279545,17.650136078366902,1.0,7027.039815003984,24.367769757751375,0.014169987736391788,0.013774343075321457,0.0010471234961653467,0.0009731279818279545,0.00039564466107033097,1,-0.000713640408816982,1.0835706195961023,1e-08,0.0003651304805752359,0.00039564466107033097,1.7086526668571693e-07,lanczos,0.0009941666152252235,17.086526668571693,78969371088.27664,1098,266173,733,251914,365,14259,39759.083604432366,4619.988201800714,631,0,1.4997297303157742,1705482282,52,100,max_steps
54,0.013371693344330377,0.0009792907283263635,17.303263937696517,1.0,7047.146976890042,20.107042592950165,0.013774343075321457,0.013371693344330377,0.0009731279818279545,0.0009792907283263635,0.0004026497309910799,1,-0.0007412456611170957,1.0639669827212046,1e-08,0.00037844194183663665,0.0004026497309910799,1.6740086637260518e-07,lanczos,0.0009707005734296215,16.740086637260518,119174362792.1421,930,267103,567,252481,363,14622,55663.8004516108,8212.221257201758,465,0,1.5091817773178415,2662064237,53,100,max_steps
