iter,f,grad_norm,step_norm,step_size,cumulative_time,per_iter_time,accepted,gtd,rho,sigma,model_decrease,actual_decrease,hvp_calls_iter,hvp_calls_cum,subspace_dim,lambda_value,seed_sketch
28,0.08964777734790667,0.004898092312401955,5.128108068325349,1.0,88.67180328583345,4.423601617105305,1,-0.0036292546237395294,1.042605511519027,1e-08,0.0018146324852180385,0.0018919458304697961,245,5072,200,1.4608982130971974e-08,587957511
29,0.08790093623524851,0.004869118012019888,4.671632327443153,1.0,93.0353680960834,4.363469193689525,1,-0.00348979767433748,1.0011106996783088,1e-08,0.001744903049402508,0.0017468411126581596,241,5313,200,1.3616145951840328e-08,1432336787
30,0.08633303255036236,0.004381138601524616,4.593098882620329,1.0,97.55270888097584,4.517245727125555,1,-0.0031028969770003694,1.0106038027474329,1e-08,0.0015514523897729713,0.0015679036848861572,249,5562,200,1.3286905868583295e-08,352480436
31,0.08478035191794181,0.004231929622626913,5.111693442508202,1.0,101.95493560098112,4.401842019055039,1,-0.0030948163992566705,1.0034040422634602,1e-08,0.001547413172582043,0.0015526806324205472,231,5793,200,1.4399362366605897e-08,31145354
32,0.08297446268244733,0.004060826041584323,5.0790906208031235,1.0,106.22132576582953,4.2662951070815325,1,-0.0035848621286396543,1.007505463470301,1e-08,0.001792436171288028,0.001805889235494476,227,6020,200,1.4523956625206538e-08,2124181941
33,0.08160338187891314,0.0037778234737763984,4.690995248735801,1.0,111.17312404280528,4.951700915116817,1,-0.002714072686127601,1.0103462312682845,1e-08,0.001357040548182261,0.0013710808035341943,259,6279,200,1.3615399322957044e-08,1230359124
34,0.08032462572587432,0.003558169045582367,4.373293064945,1.0,115.72091735200956,4.547680651769042,1,-0.0024626768551330933,1.0385063341258796,1e-08,0.0012313416981853697,0.0012787561530388236,235,6514,200,1.2513507005622302e-08,4183152444
35,0.07905605496371898,0.0036691386751585746,4.231510612083849,1.0,120.37335798703134,4.652341804932803,1,-0.0025367810460540435,1.0001397515066466,1e-08,0.001268393502252375,0.0012685707621553355,237,6751,200,1.2134623610027358e-08,3864314740
36,0.07806107836134346,0.003403873728877746,3.8229057193641887,1.0,124.7228645477444,4.349408151116222,1,-0.001990247839501713,0.9998497347429086,1e-08,0.0009951261352600723,0.000994976602375519,237,6988,200,1.099479459289511e-08,2181434260
37,0.07692505311548244,0.003798238324480801,4.117634692357541,1.0,129.1538579016924,4.430895432829857,1,-0.0022494915682985494,1.0100259153110513,1e-08,0.0011247486115355469,0.0011360252458610248,239,7227,200,1.193482752182201e-08,89664926
38,0.07594758213448952,0.0033730155379048184,3.705774303886284,1.0,133.6302265636623,4.47625740012154,1,-0.0019354130472526761,1.0100881520609706,1e-08,0.0009677085895904243,0.00097747098099292,243,7470,200,1.073761817737522e-08,927708477
39,0.07474688187596988,0.003113376636189564,4.107204995379174,1.0,138.0304807620123,4.400154809933156,1,-0.0023518863202149384,1.0210503771955564,1e-08,0.0011759461485313877,0.0012007002585196352,241,7711,200,1.2145942387797961e-08,1942326601
40,0.07374064081413788,0.0032374243258372582,3.9629672359015866,1.0,142.44366677710786,4.4130827859044075,1,-0.001990495667117755,1.011043065296146,1e-08,0.0009952504461689408,0.0010062410618320028,239,7950,200,1.1621993647855032e-08,2095392586
41,0.07282786513541194,0.0029399557198420993,4.013323507227214,1.0,146.95398609573022,4.509881397243589,1,-0.001795157465977084,1.016928173957781,1e-08,0.0008975812668986356,0.0009127756787259411,245,8195,200,1.1511913953281027e-08,3732358584
42,0.07181812783349892,0.0030090493711338756,4.216149853690226,1.0,151.3378575630486,4.383771590422839,1,-0.0020070706475474875,1.006176863045812,1e-08,0.0010035385815336968,0.001009737301913019,237,8432,200,1.2511518606234689e-08,1108313345
43,0.07097416039321158,0.002764478121547216,3.7180516471309915,1.0,155.90677539585158,4.568807689007372,1,-0.001682405182644614,1.0032842283232368,1e-08,0.0008412047318812502,0.0008439674402873354,245,8677,200,1.0857825123926915e-08,143506814
44,0.07026191002379328,0.0029439087369110507,3.3467766364394462,1.0,160.32658765185624,4.419704345986247,1,-0.001403687278526675,1.0148254819324052,1e-08,0.0007018451764357058,0.0007122503694182991,241,8918,200,9.778405822575124e-09,3917595041
45,0.06952544617550971,0.002965764771305965,3.2671678964906996,1.0,164.76153271785006,4.43484477000311,1,-0.0014654189078923568,1.005122008860639,1e-08,0.0007327108965790106,0.000736463848283575,241,9159,200,9.558447456853974e-09,2981519830
46,0.0688012581208996,0.0025408699584725932,3.4735901185777562,1.0,169.47497576801106,4.713341777212918,1,-0.0014170554370809873,1.0221000482205074,1e-08,0.0007085295180945659,0.0007241880546101087,255,9414,200,1.0258362676339623e-08,3907629306
47,0.0680988500370649,0.0026944172163359966,3.47112738878832,1.0,173.98543534288183,4.510359697043896,1,-0.0013901741477440601,1.0105300886711217,1e-08,0.0006950887377914625,0.0007024080838347047,245,9659,200,1.0002116995089717e-08,3041951927
48,0.067479220974655,0.002419167844139724,3.1009083115469704,1.0,178.53693752596155,4.551400490105152,1,-0.0012413642757392919,0.9983014460334235,1e-08,0.0006206833265361691,0.0006196290624098932,245,9904,200,8.93195816477941e-09,2112316551
49,0.06693106527064327,0.0024773317277113033,3.389410139734965,1.0,183.12775835907087,4.590721933636814,1,-0.0010950150491411122,1.0011807331128053,1e-08,0.0005475092417204661,0.0005481557040117324,247,10151,200,1.0095259011807226e-08,3551713253
50,0.06631397263287445,0.002517625996261675,3.206117498440774,1.0,187.49446666473523,4.366609476041049,1,-0.0012359388860443828,0.9985789501320953,1e-08,0.0006179708050997795,0.0006170926377688235,235,10386,200,9.353290580152557e-09,3444023912
51,0.06572027813910584,0.0024489882777808474,3.220695823536864,1.0,192.23934355005622,4.7444245759397745,1,-0.0011730783368029192,1.0121967296658823,1e-08,0.0005865406164319211,0.0005936944937686012,255,10641,200,9.525691370351828e-09,2907820693
52,0.06502496508018504,0.002329461544218725,3.571961366925999,1.0,196.72984997276217,4.490407035220414,1,-0.0013735284622040133,1.0124451729106263,1e-08,0.0006867661356139238,0.0006953130589208018,241,10882,200,1.0456296808725294e-08,2657384924
53,0.0642785832310803,0.002461723576544511,4.007249516680605,1.0,201.24001942388713,4.5100516942329705,1,-0.001455760876049344,1.0254142250734102,1e-08,0.0007278832601052663,0.0007463818491047491,243,11125,200,1.1920391409327124e-08,1705482282
54,0.06352196372165617,0.0024305850192333197,3.8309552552667903,1.0,205.81407939409837,4.573958206921816,1,-0.0015062973291069823,1.004605393621641,1e-08,0.0007531509528298326,0.0007566195094241279,249,11374,200,1.111747314221013e-08,2662064237
55,0.0630192858237717,0.002317920928460457,2.90479530712934,1.0,210.2727754660882,4.458598081022501,1,-0.001006215727796334,0.9991434176645982,1e-08,0.0005031088520399098,0.0005026778978844682,243,11617,200,8.387443328320763e-09,3635317158
56,0.062467126296101384,0.002305419618570442,3.158634683819871,1.0,214.7367554428056,4.463880660012364,1,-0.0010955883808629245,1.007966572247696,1e-08,0.0005477954754382736,0.0005521595276703137,241,11858,200,9.177684511234046e-09,987329362
57,0.06188778017152884,0.002226789861923195,3.1674298207267886,1.0,219.30273852404207,4.565884669777006,1,-0.0011473509311654367,1.0098824414885978,1e-08,0.0005736767971909356,0.0005793461245725412,247,12105,200,9.278514410382866e-09,3328500339
58,0.06135067150003707,0.0022557257451358403,3.0843743005292605,1.0,223.84137714188546,4.53854251280427,1,-0.0010653994426775557,1.008274055546119,1e-08,0.0005327010732224536,0.0005371086714917733,245,12350,200,9.32155403948465e-09,157738150
59,0.060859082358616506,0.002173280159821649,2.733807214737075,1.0,228.3759386218153,4.534463209100068,1,-0.0009868518396948431,0.9962757200011575,1e-08,0.0004934268009863697,0.0004915891414205634,245,12595,200,8.086874734761712e-09,1755997775
60,0.060412514013162215,0.0021348681648583443,2.7388666644559363,1.0,233.0310662589036,4.655029158107936,1,-0.000895362142861977,0.9975126339740926,1e-08,0.0004476818941883094,0.0004465683454542915,253,12848,200,7.92487886215938e-09,2926905740
61,0.059850613294690505,0.002144233141847332,2.984648798969764,1.0,237.63471807073802,4.603213192895055,1,-0.0011085317322963122,1.0137726602458594,1e-08,0.000554266987566461,0.0005619007184717098,247,13095,200,8.764046389142832e-09,3677471389
62,0.05937225192280956,0.0021674973682775157,3.1817502244590674,1.0,242.28628534590825,4.651467887219042,1,-0.0009529763555541335,1.0039287506247196,1e-08,0.0004764893639944807,0.00047836137188094624,251,13346,200,8.92168529666335e-09,662960536
63,0.058840464488426863,0.0019789704470646306,3.3597019986720476,1.0,246.92160370806232,4.63522414304316,1,-0.0010590249468307219,1.0042934749656327,1e-08,0.0005295139793683248,0.0005317874343826953,255,13601,200,9.659124967223646e-09,732536926
64,0.058445392116581736,0.001915380230614213,2.7618748890545994,1.0,251.427185615059,4.505483147222549,1,-0.0007860700402655223,1.005181214734247,1e-08,0.00039303596809613865,0.0003950723718451274,239,13840,200,8.286767956832244e-09,2439046558
65,0.057976390310712674,0.002094221678871484,2.8991531992549135,1.0,255.81283366307616,4.385554806794971,1,-0.0009265393332980058,1.012371246510315,1e-08,0.00046327057142894073,0.0004690018058690626,235,14075,200,8.16893354018711e-09,1858825164
66,0.057456226208894755,0.0019987094664389526,3.1990709269168547,1.0,260.39456551894546,4.58163728704676,1,-0.0010297617534869255,1.010258284948205,1e-08,0.0005148822925461949,0.0005201641018179187,243,14318,200,9.490643372564632e-09,1272723354
67,0.05693377108134773,0.0018986753446915874,3.3025820726244235,1.0,264.8516221609898,4.456948313862085,1,-0.0010313422897148964,1.013152671671748,1e-08,0.0005156726544331683,0.0005224551275470266,245,14563,200,9.675529095338628e-09,2541405669
68,0.056470794426916764,0.001805824417558384,3.1728504613065462,1.0,269.3447124129161,4.4929894669912755,1,-0.0009183648172001748,1.0082602096719315,1e-08,0.00045918370078455083,0.00046297665443096464,245,14808,200,9.179950445540079e-09,2140915651
69,0.05605175312804729,0.0019627733889424795,2.84536891352653,1.0,273.8792220130563,4.534413912799209,1,-0.0008318534374318651,1.0074859616504679,1e-08,0.000415927680206082,0.0004190412988694728,247,15055,200,8.305388783219065e-09,401703394
70,0.05563337597419592,0.001963495376717355,2.900684500013173,1.0,278.2660718029365,4.3867508908733726,1,-0.0008398414465247022,0.9963218675100776,1e-08,0.0004199216814310681,0.00041837715385137364,237,15292,200,8.349413064483551e-09,1543392617
71,0.05528005558078068,0.0019168053292795467,2.4870819776628346,1.0,282.6785821900703,4.412334870081395,1,-0.0007078954962548227,0.9982257477670551,1e-08,0.00035394838713145036,0.00035332039341523513,237,15529,200,7.226742533872836e-09,2484009154
72,0.054879482589550464,0.0018062117162095431,2.6381968739030524,1.0,287.1090575600974,4.430375492200255,1,-0.0008024940331443155,0.9983182721671108,1e-08,0.0004012477807910591,0.0004005729912302178,239,15768,200,7.66089065391224e-09,432186169
73,0.054566212010955024,0.0019004094945306775,2.4264704236855765,1.0,291.39533276995644,4.286175403278321,1,-0.0006237219523004759,1.0045181167864612,1e-08,0.00031186155168372575,0.00031327057859543983,231,15999,200,7.016238240558226e-09,3491236957
74,0.05418679539072128,0.001761486465360905,2.8515477668445786,1.0,295.8456496200524,4.450206147041172,1,-0.0007533628958807233,1.0072586075600283,1e-08,0.0003766824302974598,0.0003794166202337468,241,16240,200,8.411270138899978e-09,1401453692
75,0.0538402591471363,0.0017497148497514275,2.50187972452421,1.0,300.5235146949999,4.677767713088542,1,-0.000681747581541824,1.0166095200713627,1e-08,0.00034087448203382384,0.00034653624358498003,245,16485,200,7.467607515822271e-09,1860059625
76,0.05355982112112995,0.001634333037871214,2.2973009826017634,1.0,304.97896933788434,4.455355254933238,1,-0.0005623653680320526,0.9973499339486698,1e-08,0.00028118318000588943,0.00028043802600635076,241,16726,200,6.666501873042887e-09,1210734248
77,0.05318829710628379,0.0016899879354925567,3.0508488753921705,1.0,309.51116718398407,4.53209992358461,1,-0.0007348101678038867,1.011207516810478,1e-08,0.0003674063025342292,0.0003715240148461571,247,16973,200,9.019698924039348e-09,3654689226
78,0.05283338427468711,0.001670893725715714,2.8643350339558955,1.0,314.02845027484,4.517185659147799,1,-0.0007054953630208072,1.006135127402993,1e-08,0.00035274867354325465,0.0003549128315966793,245,17218,200,8.377220466928984e-09,3000632214
79,0.05242904105737243,0.0016793964399007414,3.126413729673281,1.0,318.690544384066,4.661994301248342,1,-0.0008025937874013416,1.0075881799944357,1e-08,0.00040129809513735515,0.0004043432173146816,253,17471,200,8.979242315430495e-09,2923936912
80,0.052115788055344746,0.0016811576583995993,2.4882709933521165,1.0,323.2031614840962,4.512519666925073,1,-0.0006197428929417896,1.010910633069344,1e-08,0.00030987210123270634,0.000313253002027683,243,17714,200,7.264313807345916e-09,574956910
81,0.051802528506439974,0.0017407256976174883,2.592885208929596,1.0,327.8521227678284,4.64879561541602,1,-0.0006301296866316128,0.9942677954406758,1e-08,0.00031506556919700925,0.0003132595489047721,249,17963,200,7.580676100156964e-09,2162836574
82,0.051429432395131335,0.0015969968499697368,2.8135616960725063,1.0,332.69692983292043,4.844705720897764,1,-0.0007446779892974496,1.0020310492043376,1e-08,0.0003723398707104895,0.00037309611130863923,243,18206,200,8.036108949041097e-09,3649273447
83,0.05110274846688025,0.0015678785753488985,2.7553463296169087,1.0,337.32842091377825,4.631390435621142,1,-0.0006473701446703639,1.0092620783312047,1e-08,0.00032368592386949375,0.0003266839282510814,243,18449,200,7.954486215976786e-09,908836073
84,0.05080136882088251,0.0015133730827093703,2.541637280446199,1.0,342.0086200479418,4.680083752144128,1,-0.0005995245641916845,1.0053931225459027,1e-08,0.00029976298747158564,0.0003013796459977458,243,18692,200,7.480924214487122e-09,2641798559
85,0.050460351636677045,0.0014835933952565528,2.902744356894817,1.0,346.7599789900705,4.7512603919021785,1,-0.0006766234855018236,1.007993939129192,1e-08,0.00033831273281272685,0.0003410171842054624,241,18933,200,8.406501468653859e-09,2959818164
86,0.05013988251814772,0.0015312714411720967,2.7154418707198476,1.0,351.4377116570249,4.677633348852396,1,-0.0006374587824164526,1.0054556445512486,1e-08,0.00031873023963414394,0.0003204691185293221,237,19170,200,7.988056358027765e-09,622926447
87,0.04981497951009869,0.0015617613894645208,2.590293693931273,1.0,356.1734618069604,4.735653625335544,1,-0.000641887099642365,1.0123346783832265,1e-08,0.00032094426377641156,0.00032490300804903505,245,19415,200,7.53968555884175e-09,3038241400
88,0.049445693102858186,0.0015128958090472712,2.8524909276757255,1.0,361.07040941203013,4.896850172895938,1,-0.0007360979274238269,1.0033596212291165,1e-08,0.00036804989898649247,0.00036928640724050166,249,19664,200,8.238895594405926e-09,551322101
89,0.04917446457196281,0.0014808887802741687,2.450116682205767,1.0,365.80341392895207,4.73290282394737,1,-0.0005378467852389772,1.0085696781066384,1e-08,0.00026892393930040104,0.00027122853089537463,239,19903,200,6.895454523899217e-09,2404569086
90,0.04886482296211973,0.0015166029259050464,2.6671223469136174,1.0,370.7079005627893,4.904385359957814,1,-0.0006164380508940276,1.0046130180142818,1e-08,0.0003082197864159832,0.0003096416098430782,243,20146,200,7.700848684564306e-09,1226897879
91,0.04862548613626073,0.0014767872805990581,2.1963705079027593,1.0,375.3929663631134,4.684892657678574,1,-0.00047662605202234754,1.0042941580836915,1e-08,0.0002383134701447313,0.0002393368258590059,239,20385,200,6.43372233612606e-09,744913493
92,0.04833701520435291,0.001462411082582437,2.5291646260491754,1.0,379.8898280817084,4.4967627502046525,1,-0.0005722351526269258,1.008222865345907,1e-08,0.00028611822030920754,0.00028847093190782075,237,20622,200,7.298345088064473e-09,489196606
93,0.04806529787447808,0.0015057616526682875,2.4519232566475178,1.0,384.57441929588094,4.6844768091104925,1,-0.0005392727869748008,1.0077152597283598,1e-08,0.00026963701030792246,0.00027171732987482655,249,20871,200,7.182923959589386e-09,1054608687
94,0.04773947842912516,0.0015321936247273662,2.8227842896307775,1.0,389.59124699095264,5.016713151242584,1,-0.000649598170367907,1.0031384878108445,1e-08,0.0003248000643101204,0.00032581944535291923,257,21128,200,8.355466414312265e-09,4253976258
95,0.04741382694278106,0.0014287199537660856,2.842582296573418,1.0,394.19013102399185,4.598782270215452,1,-0.0006461891975405541,1.0079108166878135,1e-08,0.000323095536779983,0.00032565148634410013,237,21365,200,8.257243872262353e-09,1722334846
96,0.04717141110236096,0.0014267732690257942,2.2351163231219795,1.0,398.63687615375966,4.446643926668912,1,-0.0004847535702040334,1.0001590763645698,1e-08,0.00024237728392291664,0.0002424158404200974,235,21600,200,6.687722138358602e-09,1150669954
97,0.04693225098442306,0.0014222067292194128,2.3772059822084795,1.0,403.14239811105654,4.505418867338449,1,-0.000479246586930729,0.9980648785638585,1e-08,0.0002396238191269072,0.00023916011793790465,239,21839,200,6.806531437804639e-09,3374222509
98,0.04667831064022317,0.0013806307076972058,2.5274109017387087,1.0,407.9357497668825,4.793250381946564,1,-0.0005067723837245293,1.0021842816782627,1e-08,0.00025338687588937457,0.0002539403441998919,257,22096,200,7.423471036351162e-09,1908512080
99,0.04642411848879318,0.001350006995840101,2.5828366421092337,1.0,412.4640124947764,4.528159639798105,1,-0.000507281648230395,1.0021706732241358,1e-08,0.0002536415784471242,0.0002541921514299869,243,22339,200,7.678750540933382e-09,2092919000
100,0.04613596654873432,0.0013635673066779732,2.623232604634933,1.0,417.0886625959538,4.624548408202827,1,-0.0005722957855022566,1.0070010561070344,1e-08,0.0002861485976716094,0.0002881519400588575,249,22588,200,7.50281343309541e-09,3786996292
101,0.04585870672413451,0.0013881520972152987,2.566926220575348,1.0,421.52698636893183,4.438142597209662,1,-0.0005483387234972492,1.011269754511977,1e-08,0.0002741699960497832,0.00027725982459981396,239,22827,200,7.299347663352567e-09,2092262000
102,0.045615213740183506,0.0013232728040714625,2.2923883910332616,1.0,425.96803028602153,4.440944528672844,1,-0.0004850557876008744,1.0039773823751474,1e-08,0.00024252835594260237,0.00024349298395100194,239,23066,200,6.530476903249759e-09,1092899071
103,0.045423651757827276,0.0012775148418001732,2.057198618774874,1.0,430.5884572067298,4.620327533222735,1,-0.0003837277158205692,0.9984247390212079,1e-08,0.00019186421857297534,0.0001915619823562309,245,23311,200,6.0059697911677844e-09,441188289
104,0.04522269751718556,0.0013016079317797779,2.2268162456235054,1.0,435.3652788349427,4.776711483951658,1,-0.000399234993511335,1.0066942044284972,1e-08,0.00019961795722843193,0.00020095424064171807,241,23552,200,6.501915964128687e-09,1428211589
105,0.04495703669131956,0.0013014884879787116,2.419517865821002,1.0,440.0063014808111,4.640917043201625,1,-0.0005272115950113643,1.0077935920077035,1e-08,0.00026360638524874035,0.00026566082586599454,235,23787,200,7.043677641667541e-09,1181901459
106,0.044738820835203454,0.001221702924871342,2.322202960979014,1.0,444.59283614205196,4.586435830686241,1,-0.00043755889832527853,0.9974215625382128,1e-08,0.00021877996657782215,0.00021821585611610933,243,24030,200,6.774098283876473e-09,4292997947
107,0.044488596188778665,0.0014170014742665995,2.6197505546959348,1.0,449.1962078749202,4.603270039893687,1,-0.000505115197358582,0.9907597272507306,1e-08,0.0002525583545055267,0.000250224646424789,245,24275,200,7.678089181003676e-09,2211669401
108,0.04419315687373726,0.0013297332806757698,2.818685683617713,1.0,453.81126715475693,4.61495556216687,1,-0.0005853658374252247,1.0094144514341932,1e-08,0.00029268385708332094,0.0002954393150414042,245,24520,200,8.270536323321323e-09,1270348811
109,0.04396998289185474,0.0012045616450113812,2.271697835577804,1.0,458.1811034306884,4.36973458295688,1,-0.00044459421590869953,1.0039424556834204,1e-08,0.0002222975835109963,0.00022317398188251986,233,24753,200,6.5865453707335885e-09,1097475769
110,0.04376129042621209,0.001351465147971105,2.381092312586802,1.0,462.73166846483946,4.5504657151177526,1,-0.0004138341451900268,1.0085775447998284,1e-08,0.00020691762048308525,0.0002086924656426528,245,24998,200,6.888431423979707e-09,3298468166
111,0.04349786714613691,0.0013280828431719844,2.6112114985042285,1.0,467.460823494941,4.728971061296761,1,-0.000526724081465483,1.0002296423091408,1e-08,0.0002633628008334519,0.00026342328007517707,249,25247,200,7.690216191971733e-09,3960101873
112,0.04324904516026159,0.001387231130589392,2.586070521101629,1.0,471.95116628566757,4.49024298414588,1,-0.0004939724458830708,1.0074298557230172,1e-08,0.0002469869087776303,0.0002488219858753221,239,25486,200,7.445205424567481e-09,2744670666
113,0.0430099324826112,0.0013018457206267363,2.3760741816079594,1.0,476.53263992397115,4.5813676151447,1,-0.0004765212042997827,1.0035738799987692,1e-08,0.00023826116085313032,0.00023911267765038685,239,25725,200,6.9462554292182e-09,1347039321
114,0.04273453400426834,0.001276129660196237,2.728299591051487,1.0,481.5337737137452,5.001026859041303,1,-0.0005486077589414184,1.0039875296278908,1e-08,0.0002743046803030838,0.00027539847834286146,245,25970,200,7.834530393280507e-09,2920320806
115,0.04244754647867182,0.0012628025347213045,3.179617176017152,1.0,486.1537951370701,4.619913094677031,1,-0.0005676304130751495,1.0111729848925213,1e-08,0.0002838164487029134,0.00028698752559652013,237,26207,200,9.05430590117291e-09,3590437643
116,0.04220940983345118,0.0011998970427333374,2.460985154523801,1.0,490.9221216631122,4.768216242082417,1,-0.00047241443004489845,1.0081659112359074,1e-08,0.00023620779334694003,0.0002381366452206407,247,26454,200,7.0350354914402915e-09,92060330
