iter,f,grad_norm,step_norm,step_size,cumulative_time,per_iter_time,accepted,gtd,rho,sigma,model_decrease,actual_decrease,hvp_calls_iter,hvp_calls_cum,subspace_dim,lambda_value,seed_sketch
13,0.17704022805630198,0.025358727703163598,3.9470459914526597,1.0,14.7426330242306,1.514524423982948,1,-0.014886526921242638,1.0893082955455295,0.0001220703125,0.007464215319449812,0.008130831667214705,125,1199,100,0.00019568189887314113,2090914255
14,0.1703856141924124,0.020935936245735528,3.6765170113848242,1.0,16.295730804093182,1.5530169010162354,1,-0.012432889744703936,1.0690729981858644,6.103515625e-05,0.0062246580684218455,0.006654613863889575,127,1326,100,9.021822262123306e-05,1802160804
15,0.16505050757076037,0.019599671388586728,3.706015986103196,1.0,17.77723167091608,1.4814260639250278,1,-0.010060501945377968,1.059771650033162,3.0517578125e-05,0.005034203945241503,0.0053351066216520415,119,1445,100,4.453947078459041e-05,3957305396
16,0.15972391914174036,0.01934345990733742,4.084771229049395,1.0,19.220434924121946,1.4431252367794514,1,-0.010224228798272793,1.0413722254207187,1.52587890625e-05,0.005114970707873492,0.005326588429020007,117,1562,100,2.5177866043337247e-05,2416193258
17,0.15577202000873022,0.017285567688830918,3.7590251843206417,1.0,20.65904921805486,1.4385258019901812,1,-0.007712206120766902,1.0245451784069526,7.62939453125e-06,0.0038572229085640504,0.003951899133010139,119,1681,100,1.1608657219830563e-05,2322685169
18,0.1513697586305695,0.015692530515044288,3.450727342559795,1.0,22.223476666025817,1.5643532038666308,1,-0.008497613364760157,1.0360138361398197,3.814697265625e-06,0.004249230294610264,0.004402261378160716,129,1810,100,5.288950233568813e-06,3860999861
19,0.14838334523818475,0.01490162947751249,3.0943375280026477,1.0,23.660874486900866,1.4373221099376678,1,-0.005787438133065209,1.0319772700082481,1.9073486328125e-06,0.0028938751648676215,0.002986413392384757,119,1929,100,2.38869474753677e-06,3521360814
20,0.14505232662103532,0.013516006847425715,3.4680494269552673,1.0,25.22024984098971,1.559302437119186,1,-0.006353121405741637,1.0485888075699752,9.5367431640625e-07,0.0031766681020263953,0.003331018617149434,129,2058,100,1.3284422729427236e-06,2710367621
21,0.14182597328372637,0.013576230852595718,3.516564409772818,1.0,26.6829600231722,1.4626174988225102,1,-0.0065187738229480156,0.989848414365535,4.76837158203125e-07,0.0032594418402710156,0.003226353337308946,121,2179,100,6.6923990396464e-07,2613302452
22,0.13841085862712987,0.012693501591044253,3.49438295305629,1.0,28.19188952120021,1.5088547659106553,1,-0.006636636333726258,1.0291617162676097,2.384185791015625e-07,0.003318345992291531,0.0034151146565964963,125,2304,100,3.3615549756001656e-07,691998362
23,0.1362981670812046,0.011223070763679526,2.711551363489239,1.0,29.60215777810663,1.4101944314315915,1,-0.004129702709664421,1.0231657160135634,1.1920928955078125e-07,0.0020648576402234244,0.002112691545925277,117,2421,100,1.2863252681659015e-07,3097918053
24,0.13401285171016714,0.011322456382884177,3.0988351714777465,1.0,31.03880379581824,1.4365680026821792,1,-0.004451237819548763,1.026820109580753,5.960464477539063e-08,0.0022256238943066152,0.0022853153710374607,117,2538,100,7.517947194055977e-08,1397135628
25,0.13172591999519723,0.010381857021348613,3.016959187067031,1.0,32.47407682193443,1.435198711231351,1,-0.0044466390617218955,1.0286102966350812,2.9802322387695312e-08,0.0022233218182349584,0.0022869317149699087,119,2657,100,3.653788401075542e-08,227095882
