iter,f,grad_norm,step_norm,step_size,cumulative_time,per_iter_time,accepted,gtd,rho,sigma,model_decrease,actual_decrease,hvp_calls_iter,hvp_calls_cum,subspace_dim,lambda_value,seed_sketch
24,0.13592790840224256,0.010500838536877718,3.0993770996458254,1.0,32.93847507983446,1.543145916890353,1,-0.004877598150326978,1.0332409542650365,5.960464477539063e-08,0.0024388039627486874,0.0025198721337358065,119,2552,100,7.473377864791984e-08,414638637
25,0.13397987025505276,0.010795523115077369,2.910951138524079,1.0,34.56141195911914,1.622858863323927,1,-0.0038763628423107346,1.0050845739378447,2.9802322387695312e-08,0.0019381833108407347,0.0019480381471898012,125,2677,100,3.426974121330848e-08,4084865882
26,0.1319989763044349,0.01015471234471703,2.6489463322041935,1.0,36.053714194800705,1.4922222648747265,1,-0.0038897897708180256,1.018509107439077,1.4901161193847656e-08,0.0019448956677457444,0.001980893950617846,115,2792,100,1.609355778792514e-08,475036666
27,0.13016502028720647,0.009865954514922356,2.9313360335556378,1.0,37.62386531382799,1.570075408089906,1,-0.003589508605581093,1.0218420793722551,1e-08,0.001794754839568837,0.0018339560172284386,121,2913,100,8.924906801788082e-09,4230908340
28,0.12870184408528323,0.009501660334671903,2.3780302452189876,1.0,39.16618986800313,1.5422468869946897,1,-0.00292632550130578,1.000009065633649,1e-08,0.001463162937424079,0.0014631762019232386,119,3032,100,4.803356975864441e-09,1661556780
29,0.12706751123159804,0.009916805127631545,2.5784876472747227,1.0,40.70901925303042,1.5427537439391017,1,-0.0032590370236130436,1.0029543064294892,1e-08,0.0016295187559475252,0.0016343328536851942,119,3151,100,5.147716772058908e-09,1779506173
30,0.12521205135157953,0.009134909776678326,2.8529566727969953,1.0,42.251019660849124,1.5419219727627933,1,-0.003667060096099468,1.0119602589142473,1e-08,0.0018335303819235615,0.0018554598800185063,119,3270,100,5.796825211575945e-09,3834241439
31,0.12378043050803367,0.008179384578443576,2.438150220323031,1.0,43.79426356917247,1.543146406300366,1,-0.002788681351889706,1.0267366154482565,1e-08,0.0013943408874347433,0.0014316208435458666,119,3389,100,5.009221476374346e-09,1000343104
32,0.12250661036908914,0.008456898657336655,2.5331702655070574,1.0,45.264063018839806,1.4697228311561048,1,-0.002546107577457151,1.0006018025406513,1e-08,0.0012730540118058402,0.0012738201389445314,113,3502,100,5.12939488275052e-09,3218692353
33,0.12120481507135822,0.008488307125017702,2.403825015106224,1.0,46.778014060109854,1.5138711403124034,1,-0.0025885547902197987,1.005808425781283,1e-08,0.001294277582452862,0.0013017952977309177,117,3619,100,4.8319866100176326e-09,2129163457
34,0.11968903923095682,0.008662036996953473,2.3949716287819998,1.0,48.3464041352272,1.5683010937646031,1,-0.0029710792863308576,1.0203535474418237,1e-08,0.001485539834895141,0.0015157758404013982,121,3740,100,4.868374990821249e-09,4259642700
35,0.11820949836562127,0.008088948502416341,2.6392057335488226,1.0,49.83773316582665,1.491253738757223,1,-0.0029051901890540834,1.0185499243036618,1e-08,0.0014525953318852312,0.0014795408653355546,115,3855,100,5.216861034569042e-09,2954190436
36,0.11720711212393549,0.007387368958084526,2.1058728228004937,1.0,51.33309526089579,1.4952839403413236,1,-0.0019928275565123145,1.0059938313321402,1e-08,0.0009964139048033859,0.0010023862416857765,115,3970,100,4.214290772558348e-09,4272786094
37,0.11576719089197421,0.007941903974274155,2.773230741508724,1.0,52.902708791196346,1.5695323012769222,1,-0.0028842275707559647,0.9984794274492503,1e-08,0.0014421140710327426,0.0014399212319612803,121,4091,100,5.5531085724719884e-09,3966914979
38,0.11460009856920021,0.0074921663975398125,2.259365888923601,1.0,54.38957661483437,1.486786943860352,1,-0.0023466647931598642,0.9946816302014654,1e-08,0.0011733325391136565,0.0011670923227739965,115,4206,100,4.4063012770088614e-09,661279667
39,0.11385430444545948,0.006838286551319093,1.7335977827532354,1.0,55.85164169408381,1.4619888793677092,1,-0.0014719097555161349,1.0133692608772877,1e-08,0.0007359549500199856,0.000745794123740734,113,4319,100,3.5030041564967647e-09,3915597679
40,0.11298198815519281,0.006809295728781834,1.9852919138451224,1.0,57.2886466528289,1.4369288287125528,1,-0.001726658542724762,1.0104096013011254,1e-08,0.0008633293756743503,0.0008723162902666698,111,4430,100,3.956499598437981e-09,1622250174
41,0.11182854721089765,0.007227980549843885,2.485452963311091,1.0,58.853228909894824,1.5644843359477818,1,-0.0023076872771785554,0.999650802491425,1e-08,0.0011538438636976493,0.0011534409442951615,121,4551,100,5.129295799873225e-09,2994066266
42,0.11079141906201656,0.006814020638751459,2.2958783429729923,1.0,60.36368538206443,1.5103808310814202,1,-0.0020514062715080396,1.011138535407992,1e-08,0.0010257033161757676,0.0010371281488810863,117,4668,100,4.648658021395815e-09,790022360
43,0.10990957657749095,0.006922327641662321,1.9927992153056964,1.0,61.831194440834224,1.4674313920550048,1,-0.0017597318830389935,1.0022462899069635,1e-08,0.000879866050297345,0.0008818424845256079,113,4781,100,3.994763578852273e-09,863937861
44,0.10879499691055426,0.006739794787564189,2.335540883007084,1.0,63.29337448300794,1.4621010483242571,1,-0.002209407376455962,1.0089397720718365,1e-08,0.0011047038661662876,0.0011145796669366909,113,4894,100,4.751350312220455e-09,3205015536
45,0.10773270250218976,0.00610822884253552,2.2480628292738998,1.0,64.72988173412159,1.4364290968514979,1,-0.0020682121747084207,1.0272584866389123,1e-08,0.0010341062373115282,0.0010622944083645003,111,5005,100,4.473135933497703e-09,315350042
46,0.10697900858950753,0.00617885282565741,2.028306143766968,1.0,66.21291149687022,1.4829511190764606,1,-0.0015078876906419686,0.9996683557893782,1e-08,0.000753943953829656,0.0007536939126822351,115,5120,100,4.025680353400718e-09,3127295581
47,0.10616699603519096,0.005903288185074258,1.926876463205075,1.0,67.75450310809538,1.5415159012190998,1,-0.0016226008816957488,1.0008776253908573,1e-08,0.0008113005363662345,0.0008120125543165657,119,5239,100,3.865262412945468e-09,215238124
48,0.10552680111687557,0.006208858357153515,1.8070821983726024,1.0,69.31510349595919,1.5605223020538688,1,-0.0012772055261299762,1.0024930629775723,1e-08,0.0006386028412145881,0.0006401949183153927,121,5360,100,3.598779920421418e-09,1697067391
49,0.1047673680175344,0.006238742987093653,1.8688362533010074,1.0,70.82278025196865,1.507598320953548,1,-0.0015276659176526007,0.9942396503175924,1e-08,0.0007638330447780639,0.0007594330993411641,117,5477,100,3.6748363574321402e-09,3401387018
50,0.10380451421703615,0.006070486201385491,2.2005737095630775,1.0,72.36050076596439,1.5376424291171134,1,-0.0019000424220495078,1.013507524047681,1e-08,0.0009500213640771677,0.0009628538004982506,119,5596,100,4.485426469133801e-09,2306900806
51,0.1030441308478854,0.0055810015603835255,2.0062327885297098,1.0,73.87225884804502,1.5116526181809604,1,-0.0015123980964736445,1.0055331501306042,1e-08,0.0007561992054185308,0.000760383369150755,117,5713,100,4.102163110392348e-09,2082056730
52,0.10224198428313729,0.005854235013747453,1.8931307243453674,1.0,75.43506728019565,1.5627309051342309,1,-0.001597113685362862,1.0044951472713182,1e-08,0.0007985569337264801,0.000802146564748113,121,5834,100,3.800548081552769e-09,3624034098
53,0.1015451457591286,0.005762768647534795,1.899971810321561,1.0,76.94749446585774,1.5123509857803583,1,-0.0013829861288814735,1.0077301834796335,1e-08,0.0006914931550452782,0.0006968385240086888,117,5951,100,3.787792628819984e-09,1163471188
54,0.10094413932965043,0.006013000768655116,1.6934164079687812,1.0,78.43883578898385,1.4912628182210028,1,-0.0011923101183617996,1.0081376586094954,1e-08,0.0005961551226120438,0.0006010064294781625,115,6066,100,3.3744656936747832e-09,431774218
55,0.10022139289205825,0.005434684919257459,2.128874011585111,1.0,79.95206666784361,1.5131496507674456,1,-0.0014284271857688477,1.0119470016719037,1e-08,0.0007142137250252083,0.000722746437592181,117,6183,100,4.285165164093427e-09,601640467
56,0.09952256959886441,0.005649029688729038,1.869069944689286,1.0,81.46483490196988,1.5126907071098685,1,-0.0013834624434227115,1.0102525154056712,1e-08,0.000691731307309074,0.0006988232931938454,117,6300,100,3.7911866918366635e-09,2580043522
57,0.09894485543465625,0.005208665407276097,1.4406058916632465,1.0,82.97813394898549,1.513217678759247,1,-0.0011471811477844587,1.0071890176595584,1e-08,0.0005735906111750596,0.000577714164208154,117,6417,100,2.8613465287332154e-09,1424963107
58,0.09833275873270139,0.005084882900082255,1.5636354246402586,1.0,84.39383792411536,1.4156239349395037,1,-0.0012273918912110852,0.9973939945928734,1e-08,0.0006136959970414838,0.0006120967019548618,109,6526,100,3.1457788987017573e-09,3076439967
59,0.0976808519334852,0.005461431920789554,1.8789605639544094,1.0,85.88548488309607,1.4915664987638593,1,-0.0012867481286839245,1.0132623338055256,1e-08,0.0006433741563922644,0.000651906799216187,115,6641,100,3.811427106577142e-09,2821730933
60,0.09702300366822778,0.005478750386619406,1.7762759085459843,1.0,87.47738461196423,1.5918188500218093,1,-0.0013090621749750325,1.0050679022144196,1e-08,0.0006545311653153215,0.0006578482652574297,123,6764,100,3.5923544178621577e-09,649064613
61,0.09633863486769506,0.00501398553524831,1.861508235281984,1.0,89.01160671701655,1.53412278695032,1,-0.0013492892340549072,1.0144136730101112,1e-08,0.0006746446925364863,0.0006843688005327142,119,6883,100,3.773308668076554e-09,3885548468
62,0.09585499875111918,0.005351896610477143,1.7168295062900034,1.0,90.5050804419443,1.493399899918586,1,-0.0009665563037651943,1.0007405382285386,1e-08,0.00048327823057112504,0.00048363611657588346,115,6998,100,3.558371835910005e-09,1613752859
63,0.0952502751398695,0.005036067572786243,1.8240880212960715,1.0,91.99618897400796,1.4910313552245498,1,-0.0012048068803614084,1.0038513828142104,1e-08,0.000602403524667553,0.0006047236112496773,115,7113,100,3.7014468829771943e-09,2788971760
64,0.09473251659061604,0.004764705716593529,1.641712049041212,1.0,93.52940658386797,1.533140990883112,1,-0.0010418185930589627,0.9939513391774224,1e-08,0.0005209093532505763,0.0005177585492534553,117,7230,100,3.26254168411381e-09,1156272220
65,0.09418562376186736,0.0050672538838823465,1.8749856517586976,1.0,95.12057490693405,1.591091635171324,1,-0.0010964207994456434,0.9975964403918107,1e-08,0.0005482104853280082,0.0005468928287486879,123,7353,100,3.705257188876716e-09,2286330618
66,0.09368480838100679,0.004777054437183892,1.6004854180644343,1.0,96.5140035781078,1.393351074308157,1,-0.0009945354065846097,1.0071342327469612,1e-08,0.0004972677569449622,0.000500815380860567,107,7460,100,3.1950441542575183e-09,1398993021
67,0.09314625969504398,0.004753618098803648,1.838363573807326,1.0,98.05374523298815,1.5396475051529706,1,-0.0010720263853878174,1.004730129274997,1e-08,0.0005360132738842274,0.0005385486859628141,119,7579,100,3.706366016173496e-09,3655033231
68,0.09262713558459487,0.0047945375275097206,1.630867475985792,1.0,99.61816524108872,1.5643433891236782,1,-0.0010330669036211694,1.0050153589458282,1e-08,0.000516533509491456,0.000519124110449104,121,7700,100,3.2875469182234603e-09,4103065014
69,0.09214484089244494,0.004576145271074655,1.5986396524334605,1.0,101.0995631008409,1.4813220789656043,1,-0.0009563862904402513,1.0085770629227213,1e-08,0.00047819319899294893,0.0004822946921499288,115,7815,100,3.191846077566563e-09,1459296537
70,0.09166685692324782,0.004574821574366564,1.6147864085785182,1.0,102.56373131694272,1.4640881749801338,1,-0.0009482524553871138,1.0081364175551064,1e-08,0.0004741262798107372,0.0004779839691971266,113,7928,100,3.1513921293518978e-09,1449552273
71,0.09105705065439426,0.004532959932624626,1.9344386436053633,1.0,104.05096491100267,1.4871346950531006,1,-0.0012233929983605301,0.9969096890451475,1e-08,0.0006116966015624093,0.0006098062688535549,115,8043,100,3.945377094483161e-09,3405289492
72,0.09050228345117703,0.004331246641512956,1.6969953335531716,1.0,105.66904840618372,1.6180049921385944,1,-0.0010886862264196488,1.0191497267197795,1e-08,0.0005443431800769824,0.0005547672032172324,125,8168,100,3.5344167484961965e-09,4066321100
73,0.09005648949686783,0.004307271191963024,1.44327512508028,1.0,107.16590411122888,1.496775313746184,1,-0.0008853503809026416,1.0070451751206932,1e-08,0.00044267522979371114,0.000445793954309201,115,8283,100,2.873271328800398e-09,3293151749
74,0.08967372685399796,0.00421124555327452,1.3090592841191584,1.0,108.57532053114846,1.4093369380570948,1,-0.0007656619018211258,0.9998214861628277,1e-08,0.0003828309834977159,0.0003827626428698633,109,8392,100,2.6774387398644913e-09,2179529287
75,0.08932525477112417,0.004069309626654518,1.4095547835910673,1.0,110.03217874793336,1.4567811088636518,1,-0.0006942547372378059,1.0038737296650186,1e-08,0.000347127405146935,0.0003484720828737936,113,8505,100,2.8020512806480896e-09,4050025905
76,0.08898330335432245,0.003976134364607698,1.352015200770349,1.0,111.46789962612092,1.4356427933089435,1,-0.0006808361297317703,1.0045042302850251,1e-08,0.00034041809530727156,0.00034195141680172514,111,8616,100,2.7418841745662647e-09,3960715849
77,0.0886594063270957,0.0043270566157277215,1.3383106464386496,1.0,112.93049516621977,1.462518363725394,1,-0.0006432424523239518,1.0070759253420558,1e-08,0.00032162125920817713,0.0003238970272267522,113,8729,100,2.697351628453865e-09,3430452516
78,0.08827605924826945,0.003984022775213731,1.3744185513567164,1.0,114.41686381399632,1.4862910509109497,1,-0.0007659022414695198,1.0010339001001693,1e-08,0.00038295114559844907,0.0003833470788262433,115,8844,100,2.7562560622376025e-09,3629377215
79,0.08785763604789644,0.004263945683434786,1.5032637510731073,1.0,115.87736983597279,1.4604270979762077,1,-0.000831464406748335,1.0064727958164432,1e-08,0.0004157322504018493,0.00041842320037301095,113,8957,100,2.9781125391602958e-09,2509620386
80,0.08739726199916298,0.0040394510846447325,1.757242611999817,1.0,117.36821254109964,1.49076643679291,1,-0.0009148183871532003,1.0064816759706516,1e-08,0.0004574092700589667,0.0004603740487334612,115,9072,100,3.548435347429888e-09,4026640101
81,0.0869636058742079,0.00415234670794937,1.4421548860404447,1.0,118.86124534113333,1.492935786023736,1,-0.0008645723337629477,1.0031690130939226,1e-08,0.0004322862043132877,0.00043365612495507855,115,9187,100,2.8169587238695847e-09,3226571093
82,0.08667352332088332,0.003780873002852397,1.1788981401196434,1.0,120.40243995701894,1.5411195349879563,1,-0.0005773167794984985,1.0049336560911883,1e-08,0.0002886584119919807,0.00029008255332457766,119,9306,100,2.376919686665227e-09,3322159344
83,0.08629599687599611,0.003871911166938251,1.5662668623132006,1.0,121.81064758915454,1.4081289879977703,1,-0.0007479179787406224,1.0095395541921788,1e-08,0.0003739590423371826,0.00037752644488721343,109,9415,100,3.165889519673829e-09,1604621191
84,0.08596748351090572,0.0039046568804430807,1.3628156878164772,1.0,123.2445227028802,1.4337889957241714,1,-0.0006577100288106003,0.9989609859129214,1e-08,0.00032885505012007266,0.000328513365090391,111,9526,100,2.775182547194854e-09,2958009742
85,0.0856630816081619,0.004285983913549625,1.119423777587777,1.0,124.6389993801713,1.394398591015488,1,-0.0006073536154852837,1.002387658495527,1e-08,0.00030367682618987304,0.00030440190274381995,109,9635,100,2.2524925426661587e-09,2913026151
86,0.08531108170095687,0.003665811298844263,1.5112174864822059,1.0,126.06287906784564,1.4238035576418042,1,-0.0006981774392213432,1.0083392501084032,1e-08,0.0003490887686531916,0.00035199990720502505,113,9748,100,3.0802948683330097e-09,3082713575
87,0.08485548119556514,0.0040814176978557284,1.9511602741372867,1.0,127.51657726801932,1.4536229083314538,1,-0.0009196356261223729,0.9908280748155719,1e-08,0.0004598179209612447,0.0004556005053917289,115,9863,100,4.01584867340548e-09,2286342512
88,0.0845239973946483,0.0035220002636990864,1.3042988169049152,1.0,129.02671531913802,1.5100628286600113,1,-0.0006612206265092849,1.0026419784690939,1e-08,0.0003306103355287135,0.00033148380091684027,119,9982,100,2.660086504992165e-09,3183280997
89,0.08426459589777299,0.0038735774045016757,1.2267827424166788,1.0,130.43220518622547,1.4054132485762239,1,-0.000525838882569291,0.9866195864834169,1e-08,0.0002629194680797786,0.0002594014968753111,111,10093,100,2.5230187533809252e-09,202329290
90,0.0839040700049303,0.003788814746708298,1.4856303107265671,1.0,131.86286866897717,1.4305882612243295,1,-0.0007149883227425212,1.0084803717639874,1e-08,0.0003574942090465021,0.0003605258928426891,113,10206,100,3.057515494282666e-09,2546314185
91,0.08354399391063982,0.003801576982940794,1.4305784237533807,1.0,133.26787975616753,1.4049178464338183,1,-0.0007189407172364658,1.0016849767776843,1e-08,0.000359470395022601,0.00036007609429047904,111,10317,100,2.7945925345224804e-09,795262701
92,0.0832255808709308,0.003576873420329587,1.3640183610307013,1.0,134.72534973500296,1.4573933598585427,1,-0.0006323911357854931,1.0070128684613695,1e-08,0.0003161956015473163,0.00031841303970903123,115,10432,100,2.7628766946306148e-09,1126693322
93,0.08280660948231068,0.0035020984655927258,1.5518688686172377,1.0,136.18914281809703,1.4637120640836656,1,-0.00082960868873376,1.0100456729526546,1e-08,0.00041480439928556724,0.0004189713886201124,115,10547,100,3.2048477377324213e-09,316923447
94,0.08241930975834315,0.0036375745204727038,1.4982463500422551,1.0,137.6753226062283,1.486100864596665,1,-0.0007781148913477838,0.9954819821651253,1e-08,0.0003890574926581536,0.00038729972396753243,117,10664,100,3.0373082534820164e-09,2412251492
95,0.08216960334063873,0.003732920383063889,1.2925006753591126,1.0,139.10535120824352,1.4299500966444612,1,-0.0004924024303833343,1.014237031182309,1e-08,0.00024620124293167357,0.00024970641770441504,113,10777,100,2.5912251040273017e-09,898169454
96,0.0818458606848582,0.003454212850895696,1.3874216311278156,1.0,140.53584210621193,1.4304156070575118,1,-0.0006458462552189893,1.00253773073442,1e-08,0.0003229231637430421,0.00032374265578052897,113,10890,100,2.788408782740811e-09,1998017632
97,0.081505398081646,0.00337028091068935,1.457613184675396,1.0,142.01876200223342,1.482842369005084,1,-0.0006884821093740789,0.9890237037671512,1e-08,0.000344241095451397,0.0003404626032122021,117,11007,100,2.9513498057704422e-09,2693439162
98,0.081240785473221,0.0035150768072159276,1.2304511626080026,1.0,143.40387771418318,1.385036647785455,1,-0.0005253385767511961,1.0073982557463488,1e-08,0.00026266931366578485,0.0002646126084250022,109,11116,100,2.484733862958864e-09,953430838
99,0.08095783335719284,0.003436877393482196,1.1645624560736343,1.0,144.83380783582106,1.4298521056771278,1,-0.0005631130376124362,1.0049566507788705,1e-08,0.00028155653859185484,0.0002829521160281623,113,11229,100,2.2934657016851764e-09,1003195948
100,0.08067657707001921,0.0035799963901477615,1.2209083117807609,1.0,146.21844281302765,1.3845545169897377,1,-0.0005608339656802326,1.002992971834705,1e-08,0.00028041700696979283,0.0002812562871736257,109,11338,100,2.4385032682173725e-09,569759625
101,0.08040461473617062,0.0033361380773205707,1.2161444402710269,1.0,147.65254324208945,1.4339939872734249,1,-0.0005407360860150551,1.005896647993973,1e-08,0.0002703680685197171,0.00027196233384858826,113,11451,100,2.523579498276627e-09,2088248925
102,0.08014854813939941,0.00335379283999159,1.0771561951924444,1.0,149.03693830501288,1.3843193519860506,1,-0.0005113574050190061,1.001517054258311,1e-08,0.00025567871828288447,0.000256066596771215,109,11560,100,2.120319396017211e-09,2070193368
103,0.07989489049155536,0.0034123150195613755,1.2693963072650962,1.0,150.44653408182785,1.4095162260346115,1,-0.0005082625842852081,0.9981361219576824,1e-08,0.00025413131762683656,0.00025365764784404665,111,11671,100,2.5115840364979658e-09,252747858
104,0.07958989932081371,0.0032874283627339707,1.3324154546013514,1.0,151.85759937483817,1.410988255403936,1,-0.0006058967306586554,1.0067429692908167,1e-08,0.0003029483989905521,0.0003049911707416475,111,11782,100,2.7239253115210165e-09,1838704166
105,0.0793445144821259,0.00344577416690288,1.1142768345131773,1.0,153.26561430701986,1.4079383830539882,1,-0.0004916016079101754,0.9983076393274686,1e-08,0.00024580082233280684,0.0002453848386878149,111,11893,100,2.2876762425091315e-09,1421566299
106,0.0790593705428214,0.003393000665782747,1.287743525330518,1.0,154.70442577498034,1.4387310077436268,1,-0.0005666952725156881,1.006339474883578,1e-08,0.0002833476639058453,0.0002851439393044969,113,12006,100,2.584293446962882e-09,718978776
107,0.07880111265506219,0.0032712096248001953,1.060306513738268,1.0,156.14383950596675,1.4393370430916548,1,-0.0005166988168226581,0.9996456829654661,1e-08,0.00025834942536147884,0.0002582578877592112,113,12119,100,2.1690677336579257e-09,2150873358
108,0.0784684733804244,0.0032194050830813862,1.3950558189398568,1.0,157.60482821706682,1.4609106951393187,1,-0.0006647840220185047,1.0007437870273281,1e-08,0.00033239204574618124,0.0003326392746377943,115,12234,100,2.7596232533761234e-09,3736633151
109,0.07829982771948436,0.003301250257051936,1.0685522132712197,1.0,158.990687137004,1.3857841868884861,1,-0.00033485376876396755,1.0072793605674177,1e-08,0.00016742690016504743,0.00016864566094003386,109,12343,100,2.112971216224663e-09,2389170661
110,0.07807914511585493,0.003066010969801394,1.2649042834364945,1.0,160.42489212192595,1.434129832778126,1,-0.00043868786245544674,1.0061029530630432,1e-08,0.00021934395775062375,0.00022068260362943792,113,12456,100,2.5276213776881906e-09,2514609606
111,0.0777480121767518,0.003074825175819358,1.4136856226299837,1.0,161.8637276859954,1.438739946577698,1,-0.0006640257533842234,0.9973495630580869,1e-08,0.00033201291840726546,0.00033113293910312647,113,12569,100,2.9275584689870112e-09,1566750241
112,0.07745168498108743,0.003200889533194592,1.473581927595859,1.0,163.37885545101017,1.5150507278740406,1,-0.0005888266774479535,1.0065004153416397,1e-08,0.0002944133863708236,0.0002963271956643726,119,12688,100,3.03542428036506e-09,300643265
113,0.07719666308257167,0.003270338465200195,1.2828506536983304,1.0,164.81877296604216,1.4398395689204335,1,-0.0005108888702821307,0.9983457694369688,1e-08,0.000255444462552868,0.00025502189851575596,113,12801,100,2.5457571369647354e-09,48252076
114,0.07695026813608445,0.0032408934486681065,1.2471641973212335,1.0,166.2559648239985,1.4371174741536379,1,-0.0004942831631034363,0.9969788161129852,1e-08,0.0002471416067272743,0.00024639494648721894,113,12914,100,2.471656846590764e-09,1228711018
115,0.07668716939229508,0.0030187245338070385,1.1708654589614587,1.0,167.74479295080528,1.4887513690628111,1,-0.0005200454923291593,1.0118296411525698,1e-08,0.00026002276775532324,0.0002630987437893667,117,13031,100,2.3455096887407802e-09,1201329064
