iter,f,grad_norm,step_norm,step_size,cumulative_time,per_iter_time,f_prev,f_next,grad_norm_prev,grad_norm_next,actual_reduction,accepted,gtd,rho,sigma,model_decrease,actual_decrease,lambda_value,cubic_solver,projected_grad_norm,u_norm,y_norm,hvp_calls_iter,hvp_calls_cum,rk_hvp_calls_iter,rk_hvp_calls_cum,subprob_hvp_calls_iter,subprob_hvp_calls_cum,rk_residual_norm_init,rk_residual_norm_final,rk_inner_minres_total_iters,rk_minres_fail,alpha_ws,seed_sketch,rk_seed_base,rk_steps_taken,rk_stop_reason
0,2.3025850929940463,1.9158613282439758,0.0,0.0,0.0,0.0,2.3025850929940463,2.3025850929940463,1.9158613282439758,1.9158613282439758,0.0,1,nan,nan,1.0,nan,0.0,0.0,lanczos,nan,nan,1.0,0,0,0,0,0,0,nan,nan,0,0,nan,,,0,
1,1.256111800439521,1.256814823044472,3.4341710112376638,1.0,140.7309546195902,140.7093593198806,2.3025850929940463,1.256111800439521,1.9158613282439758,1.256814823044472,1.0464732925545253,1,-1.6478641141064816,1.0891754695879636,0.5,0.960794033444774,1.0464732925545253,0.9364358231318773,lanczos,2.158601970273106,0.9364358231318773,11.100277170045118,5595,5595,5546,5546,49,49,4.218768555647856,0.004266005009121112,5445,0,1.0,2001025171,2000006,100,max_steps
2,0.7435123508537611,0.4858733796467273,3.0364562477735517,1.0,277.018209842965,136.28714109770954,1.256111800439521,0.7435123508537611,1.256814823044472,0.4858733796467273,0.51259944958576,1,-0.725013530965677,1.2456100841432178,0.25,0.4115248070894891,0.51259944958576,0.41893734081791145,lanczos,1.2676951609257843,0.8378746816358229,18.914339646796954,5422,11017,5369,10915,53,102,1.4077578908650104,0.0036436352528625257,5267,0,1.5614243529207372,2240297063,2000007,100,max_steps
3,0.5117241732107035,0.2689582562725428,2.7599829550247335,1.0,414.2144497539848,137.19613221101463,0.7435123508537611,0.5117241732107035,0.4858733796467273,0.2689582562725428,0.2317881776430576,1,-0.3205966372124372,1.2963641847497038,0.125,0.17879865887209018,0.2317881776430576,0.1907232599840331,lanczos,0.49989651499376414,0.7628930399361324,35.19671716766116,5450,16467,5383,16298,67,169,0.955156272493181,0.005455546610731678,5281,0,1.7666312061988179,1311118443,2000008,100,max_steps
4,0.37394770623567086,0.15348758615214403,2.7386172519326797,1.0,551.0094651756808,136.7949121920392,0.5117241732107035,0.37394770623567086,0.2689582562725428,0.15348758615214403,0.13777646697503265,1,-0.1934361768291821,1.2939214120628713,0.0625,0.10647977975368579,0.13777646697503265,0.09708797646710227,lanczos,0.2887966975216089,0.7767038117368181,62.82456923193946,5454,21921,5375,21673,79,248,0.36836051658881414,0.006985912681702184,5273,0,1.6186954171381904,2854122131,2000009,100,max_steps
5,0.30437633757257143,0.09842705671651611,2.873127771264706,1.0,690.4536650748923,139.44409205997363,0.37394770623567086,0.30437633757257143,0.15348758615214403,0.09842705671651611,0.06957136866309943,1,-0.09567949212016795,1.3012317417481423,0.03125,0.05346577894697961,0.06957136866309943,0.050898445315686124,lanczos,0.14522896839587832,0.814375125050978,118.18579543100995,5566,27487,5481,27154,85,333,0.3833071801503015,0.009681728545154929,5379,0,1.6181819946214535,2478801236,2000010,100,max_steps
6,0.25158916535053316,0.0616016511143898,3.1501959443784786,1.0,831.08050451288,140.6267348122783,0.30437633757257143,0.25158916535053316,0.09842705671651611,0.0616016511143898,0.05278717222203827,1,-0.07303802304680322,1.302211755174646,0.015625,0.0405365502286982,0.05278717222203827,0.028659621695878497,lanczos,0.09771574440343848,0.9171078942681119,211.79830969080047,5618,33105,5523,32677,95,428,0.3438410588793429,0.011838965750982693,5421,0,1.5325914951221673,2895795964,2000011,100,max_steps
7,0.21564926730239226,0.042530972206303586,3.343345312741566,1.0,974.3702628938481,143.28965578135103,0.25158916535053316,0.21564926730239226,0.0616016511143898,0.042530972206303586,0.035939898048140906,1,-0.05038943856842312,1.2887901017203092,0.0078125,0.02788654102802887,0.035939898048140906,0.015798379216476078,lanczos,0.06684782751940956,1.011096269854469,387.73304537540184,5713,38818,5604,38281,109,537,0.33654647226682416,0.01827254894239077,5502,0,1.557089041100288,25834032,2000012,100,max_steps
8,0.18807675561999357,0.028612472370816888,3.956154877044496,1.0,1121.7881322479807,147.41775194602087,0.21564926730239226,0.18807675561999357,0.042530972206303586,0.028612472370816888,0.027572511682398687,1,-0.038096030052827565,1.2956170156892481,0.00390625,0.021281375088864928,0.027572511682398687,0.00935183172950323,lanczos,0.04338948504591732,1.1970344613764135,675.6884026997967,5853,44671,5732,44013,121,658,0.32705265623229807,0.02166300848274071,5630,0,1.5303032801534715,3538555021,2000013,100,max_steps
9,0.1666524509792695,0.020661116647349795,4.354458054330852,1.0,1270.3326443447731,148.54440523590893,0.18807675561999357,0.1666524509792695,0.028612472370816888,0.020661116647349795,0.021424304640724062,1,-0.02938435128543335,1.299376291145374,0.001953125,0.016488144955945725,0.021424304640724062,0.005478437913216606,lanczos,0.028145927820018807,1.402480105783451,1180.0972075963164,5902,50573,5759,49772,143,801,0.4520560349716403,0.02936682454394925,5657,0,1.5442243045975372,3039846940,2000014,100,max_steps
