iter,f,grad_norm,step_norm,step_size,cumulative_time,per_iter_time,accepted,gtd,rho,sigma,model_decrease,actual_decrease,hvp_calls_iter,hvp_calls_cum,subspace_dim,lambda_value,seed_sketch
10,0.21489730870710336,0.03858437575063239,4.578356340421972,1.0,10.926667949650437,1.4231292749755085,1,-0.02838743575408965,1.147294274182157,0.0009765625,0.014450758521802862,0.016579272509653437,113,858,100,0.001805251519967587,1516325388
11,0.20328836744607567,0.03323725566899294,4.014118068041723,1.0,12.456037605646998,1.52927222289145,1,-0.021077580982998667,1.0925340069963403,0.00048828125,0.010625702437349,0.011608941261027683,121,979,100,0.0007922768123766583,3010618655
12,0.191004805406791,0.029273931361696426,5.038935046032647,1.0,13.960080259945244,1.5039707850664854,1,-0.02198419505282599,1.1088847036959395,0.000244140625,0.011077402365045955,0.012283562039284684,119,1098,100,0.0004960075963834479,1724080590
13,0.18248667210872857,0.0254209816892599,3.976303965914596,1.0,15.443658373784274,1.4835058259777725,1,-0.015746804323568776,1.0789444144677018,0.0001220703125,0.007894876866538902,0.00851813329806242,117,1215,100,0.00019729651850373272,2456473230
14,0.1742132263937219,0.023687013666888735,4.261605025023296,1.0,16.948633094783872,1.504901384934783,1,-0.01564751143669162,1.0557427800254187,6.103515625e-05,0.00783661121964527,0.008273445715006683,119,1334,100,0.00010474984980644701,1579532959
15,0.16672785643304758,0.020187260195010673,4.315455067304058,1.0,18.44857039488852,1.499860122334212,1,-0.013998939967739469,1.06839527834052,3.0517578125e-05,0.0070061803083788675,0.00748536996067431,119,1453,100,5.313144641961214e-05,2067188936
16,0.16080303689351438,0.018399141422802773,4.480766846579706,1.0,20.005612338893116,1.5569657441228628,1,-0.011706626798321487,1.0115487079696095,1.52587890625e-05,0.0058571767161124146,0.005924819539533194,123,1576,100,2.7844334799527663e-05,1571209941
17,0.15493417745208046,0.016658175405872423,4.215907992114283,1.0,21.477158655878156,1.4714696980081499,1,-0.011082169929811916,1.058861357770802,7.62939453125e-06,0.00554261367492861,0.005868859441433921,117,1693,100,1.2877710473554948e-05,3164392701
18,0.15106948592718555,0.0166535625232007,3.5861115266309103,1.0,22.971341656986624,1.4940936006605625,1,-0.0075137840676567915,1.0285629229022657,3.814697265625e-06,0.0037573700537348,0.0038646915248949087,119,1812,100,5.506319900169115e-06,2403471161
19,0.14648608387169634,0.015492173565409962,4.06042939234017,1.0,24.49465891905129,1.5232363832183182,1,-0.008813170825971337,1.0400448346388849,1.9073486328125e-06,0.004406927377395821,0.004583402055489211,121,1933,100,3.1022899368215837e-06,2438723046
20,0.14344787627076458,0.013327222613090954,3.304945014842913,1.0,25.944973739795387,1.4502357579767704,1,-0.005824393958088154,1.043237057875729,9.5367431640625e-07,0.0029122888014716944,0.003038207600931764,115,2048,100,1.2608301637597575e-06,3265185071
21,0.14019612381938448,0.013217193273367345,3.1115808329541483,1.0,27.45164894964546,1.5065805711783469,1,-0.006247756628086457,1.0409217761686365,4.76837158203125e-07,0.003123916249834791,0.0032517524513800966,119,2167,100,5.915815636367503e-07,707677709
22,0.13736078561479648,0.012356072512551974,3.2071947787105066,1.0,29.022581236902624,1.57085420191288,1,-0.005605725404885451,1.0115788392000173,2.384185791015625e-07,0.0028028840607522637,0.002835338204588006,125,2292,100,3.0771876098039173e-07,3770642602
23,0.13481704065820102,0.012210084434147117,3.043608943542789,1.0,30.492792278062552,1.470130231231451,1,-0.004971215651229277,1.0233857617757347,1.1920928955078125e-07,0.0024856169116342403,0.002543744956595456,117,2409,100,1.4580299768161415e-07,1943026863
24,0.13241680803174663,0.011598689973721555,2.913064431123698,1.0,32.088929967954755,1.5960577190853655,1,-0.00467970751713108,1.0258027002986776,5.960464477539063e-08,0.0023398579724497968,0.0024002326264543905,127,2536,100,7.109062677106496e-08,1301303238
25,0.13039997656167318,0.011108374965377837,2.9283892457751204,1.0,33.68124230764806,1.5922319497913122,1,-0.003968088450611366,1.0165244204891888,2.9802322387695312e-08,0.001984046255477931,0.002016831470073449,127,2663,100,3.510674732609022e-08,2643839050
26,0.12792024002751431,0.009950066777326405,3.3171589941935813,1.0,35.19567836076021,1.5143560110591352,1,-0.004779710706536686,1.037608833790156,1.4901161193847656e-08,0.002389856806732202,0.002479736534158866,121,2784,100,1.978437096851154e-08,3464586934
27,0.1257744389468653,0.01020547468167233,3.3051491796347756,1.0,36.63667286373675,1.4409073367714882,1,-0.0042291242966069915,1.0147729215926375,1e-08,0.002114562810053392,0.002145801080649018,115,2899,100,9.58911762577149e-09,2437150014
28,0.12329434375321112,0.01072106596011107,3.4173177109205586,1.0,38.20790038071573,1.5711480341851711,1,-0.004890784724804634,1.0141908770296824,1e-08,0.0024453929233891076,0.0024800951936541776,125,3024,100,6.968208339394513e-09,4204194058
29,0.12165898032978616,0.008955032422254448,2.639799518206455,1.0,39.66982067190111,1.4618436018936336,1,-0.0032089404187205565,1.0192543118081494,1e-08,0.0016044704491108214,0.0016353634234249625,117,3141,100,5.249708370872465e-09,1269722587
30,0.12031956700888875,0.009008161509589366,2.1884303449235714,1.0,41.11010213801637,1.4402042892761528,1,-0.002618457327011928,1.023055193848201,1e-08,0.001309228797186619,0.0013394133208974035,115,3256,100,4.288462506971924e-09,2850351575
31,0.11880259991231322,0.008865986840023302,2.7585709872685915,1.0,42.5505449436605,1.4403416020795703,1,-0.002998343793702912,1.0118698345778303,1e-08,0.0014991721709032252,0.0015169670965755333,115,3371,100,5.500490310947614e-09,614999073
32,0.11752957380244139,0.008076499510036328,2.3368163571105542,1.0,44.01004891609773,1.4594245585612953,1,-0.0025329278638049936,1.0051813511678498,1e-08,0.0012664641145528521,0.0012730261098718304,117,3488,100,4.775928556073471e-09,1739677008
33,0.11613043922929618,0.008264654038244307,3.0714315889309876,1.0,45.498844366986305,1.4887144328095019,1,-0.0027890703261306115,1.003297898632746,1e-08,0.0013945355363067064,0.0013991345731452082,119,3607,100,6.072028758905957e-09,2087210768
34,0.11474425504842543,0.008005544774234895,2.468717063643949,1.0,46.96286067273468,1.4639278827235103,1,-0.0027298569006456584,1.0155726250076504,1e-08,0.0013649286587065158,0.0013861841808707476,117,3724,100,5.005224282964591e-09,2455668279
35,0.1135588648381664,0.007265173932392658,2.144160097150708,1.0,48.426931387744844,1.4639922101050615,1,-0.002348307784615759,1.0095695938756863,1e-08,0.0011741540330155687,0.001185390210259027,117,3841,100,4.3656301439353214e-09,915088683
36,0.11247361244796301,0.007231122157120057,2.077456798360235,1.0,49.862710506655276,1.4356991481035948,1,-0.0021469964371875977,1.0109492958783335,1e-08,0.001073498339261914,0.0010852523902033923,115,3956,100,4.176142140698356e-09,126912614
37,0.11126269581634532,0.007115752302830252,2.3756482863722868,1.0,51.33734015002847,1.4745525363832712,1,-0.0024656808525080984,0.9822166992312041,1e-08,0.001232840606930729,0.001210916631617695,117,4073,100,4.753853152938926e-09,2720201920
38,0.11021714198849276,0.006874574915884148,2.120978476201149,1.0,52.77447291370481,1.4370452491566539,1,-0.0020494318587806807,1.0203351598691173,1e-08,0.00102471606289317,0.001045553827852555,115,4188,100,4.310995230122808e-09,1351780312
39,0.10915043899904357,0.006690405417175606,2.2515097766038545,1.0,54.18512946506962,1.4105769977904856,1,-0.0021198635369630786,1.0063882057278613,1e-08,0.0010599319262467992,0.001066702989449192,113,4301,100,4.572898330825604e-09,3534395967
40,0.10852153960003406,0.006637252891765059,1.5545923027189952,1.0,55.64674027683213,1.4615286057814956,1,-0.0012737263302214155,0.9874952484196126,1e-08,0.0006368632153076168,0.0006288993990095082,117,4418,100,3.1105627854001027e-09,2060661879
41,0.10751239193399142,0.006607931631313993,2.188856494068156,1.0,57.082005134783685,1.4351683338172734,1,-0.0019978872709012934,1.0102146796937779,1e-08,0.0009989437753453933,0.0010091476660426396,115,4533,100,4.376552592371297e-09,521242379
42,0.1063930448017229,0.006770526921871118,2.3230908080592525,1.0,58.52860719291493,1.4465225762687624,1,-0.002207914461113925,1.0139405018197754,1e-08,0.0011039574119581649,0.0011193471322685222,115,4648,100,4.772497815140211e-09,80537534
43,0.10550396310181183,0.0060486157779151475,2.043171127766107,1.0,60.01504639070481,1.4863586672581732,1,-0.0017475981265028002,1.0174897386815511,1e-08,0.0008737991805825314,0.0008890816999110734,119,4767,100,4.149232277200017e-09,1161699874
44,0.10469829944720885,0.005891229182506117,2.0276772914540993,1.0,61.428104942664504,1.4129800470545888,1,-0.0016262418551930404,0.9908286503295507,1e-08,0.0008131210722812834,0.0008056636546029811,113,4880,100,4.124695037169963e-09,3574687710
45,0.10376301801644129,0.005709358681451662,2.1720622971646715,1.0,63.01061112899333,1.5824281019158661,1,-0.001840037844509044,1.0165892039278672,1e-08,0.0009200190471764249,0.0009352814307675567,121,5001,100,4.2289355171521e-09,2463976381
46,0.10306671820638699,0.006006325169613732,1.925076848715392,1.0,64.42455872381106,1.4138662959448993,1,-0.0013856096944201816,1.0050445333751412,1e-08,0.000692804932450092,0.0006962998100542989,113,5114,100,3.843370644793287e-09,3351949285
47,0.10231044643483478,0.005473390487218931,1.8905796276635896,1.0,65.88858836889267,1.4639505119994283,1,-0.0015009035998964978,1.0077551802411482,1e-08,0.0007504518819454182,0.0007562717715522138,117,5231,100,3.796083023075856e-09,1328392886
48,0.1016110750205649,0.00533303190418889,1.7670263549090706,1.0,67.44999681180343,1.5613272138871253,1,-0.001373755718717162,1.018188800177192,1e-08,0.0006868779288754338,0.0006993714142698726,121,5352,100,3.5177835458710495e-09,117451791
49,0.10107261252968182,0.0052213343989503495,1.845419092596488,1.0,68.9244614127092,1.4743860280141234,1,-0.0010731542411308444,1.003513517338869,1e-08,0.0005365772175256691,0.0005384624908830876,117,5469,100,3.780007339510953e-09,2543274855
50,0.10054987543829008,0.004880233472854677,1.542377188198158,1.0,70.32421030290425,1.3996697571128607,1,-0.0010324519690306849,1.0126128058439112,1e-08,0.0005162260326700963,0.0005227370913917367,111,5580,100,3.0709207849415933e-09,2695015145
51,0.10000956680376603,0.005472800384683861,1.5175621561710644,1.0,71.78709820983931,1.462777624372393,1,-0.001081697552950738,0.9990012201703649,1e-08,0.0005408488234197612,0.0005403086345240476,115,5695,100,3.0461457048031038e-09,508814487
52,0.09935235390388769,0.005230638761199215,1.659279429616859,1.0,73.23547542002052,1.4482987062074244,1,-0.0013224146499898927,0.9939588101371888,1e-08,0.0006612073791947501,0.0006572128998783427,115,5810,100,3.2981807717660118e-09,3868766232
53,0.0987051390735952,0.005628665977592826,1.8249658849830916,1.0,74.66054083500057,1.4249834869988263,1,-0.0013064399814853777,0.9908067119286327,1e-08,0.0006532200705752922,0.0006472148302924946,113,5923,100,3.6563325639802646e-09,2707074640
54,0.0982182448973666,0.005467051716689876,1.390127718093789,1.0,76.10701514780521,1.4463925259187818,1,-0.0009642150972090504,1.0099284758382978,1e-08,0.0004821075827418897,0.00048689417622860276,115,6038,100,2.787786600762617e-09,560450213
55,0.09776486932982768,0.005237303648149459,1.3456591632873922,1.0,77.60378760797903,1.4966943762265146,1,-0.0008984998999557565,1.0091832754489232,1e-08,0.00044924998121598073,0.0004533755675389106,119,6157,100,2.6934627939110672e-09,3928569625
56,0.09703519044136139,0.00500060284262394,2.0234268316030053,1.0,79.07875655265525,1.4748903699219227,1,-0.0014584993624560045,1.0005883928930428,1e-08,0.0007292498030649217,0.000729678888466298,117,6274,100,4.1445923367876715e-09,4243429466
57,0.09651398584584542,0.005027254078247197,1.6366372182341453,1.0,80.52558811707422,1.4467511042021215,1,-0.0010260414989549192,1.0159521574190606,1e-08,0.0005130208068459078,0.0005212045955159672,115,6389,100,3.2987640437858763e-09,1052043127
58,0.09599316738811162,0.004715104173217583,1.5933826195602112,1.0,82.00467617390677,1.4790123463608325,1,-0.0010231827384986365,1.018035944135025,1e-08,0.0005115914234013764,0.0005208184577338015,117,6506,100,3.189270468029553e-09,1098571962
59,0.09554806431213737,0.004743062827826524,1.6120550592331175,1.0,83.50069774268195,1.4959425749257207,1,-0.0008918053394527685,0.9982066702210037,1e-08,0.0004459027266124127,0.00044510307597424303,119,6625,100,3.2427198294118936e-09,1041509569
60,0.09500722864099502,0.0049393929819269745,1.7674356500710333,1.0,85.00150983408093,1.5007330286316574,1,-0.0010762509908415498,1.0050362000564002,1e-08,0.0005381255631508627,0.0005408356711423534,119,6744,100,3.5197117908346943e-09,3088594145
61,0.09434771115981347,0.005296943411549459,1.9698696766493897,1.0,86.45519196707755,1.4535859571769834,1,-0.0013087048450191221,1.0078932199073625,1e-08,0.000654352532743666,0.0006595174811815513,115,6859,100,4.025978389008698e-09,238128365
62,0.09372873335268903,0.0049477517130530335,1.6643924924103983,1.0,87.90749768493697,1.4522258872166276,1,-0.001223713197428544,1.0116385832946155,1e-08,0.0006118566623947962,0.0006189778071244434,113,6972,100,3.3665533870034664e-09,154624840
63,0.09322190482418792,0.0045505559929073635,1.5770318241950658,1.0,89.33352303272113,1.4259463548660278,1,-0.0010153218154930325,0.9983602583378784,1e-08,0.0005076609613296297,0.0005068285285011048,113,7085,100,3.182426525751398e-09,1323970321
64,0.09259302901239999,0.004890522248157428,1.8633098166800746,1.0,90.80664390791208,1.4730456531979144,1,-0.0012700553716917357,0.99031230046489,1e-08,0.0006350277700203375,0.0006288758117879295,117,7202,100,3.7004284074649453e-09,2611496442
65,0.09201433346972725,0.004957129406637224,1.7990634649698365,1.0,92.325528874062,1.5188054842874408,1,-0.0011503700675448833,1.0061031353373322,1e-08,0.0005751851101017747,0.0005786955426727441,121,7323,100,3.5895582410798836e-09,763842612
66,0.09154492592593719,0.004292048048699519,1.669419153182427,1.0,93.7462659906596,1.4206600803881884,1,-0.0009303999495383972,1.0090444932123077,1e-08,0.0004652000451394308,0.00046940754379005967,113,7436,100,3.471896685076796e-09,3381894697
67,0.09104559052843321,0.004409327671004198,1.6186953475021362,1.0,95.22370705893263,1.4773544622585177,1,-0.0009840083342633993,1.0149006335594377,1e-08,0.0004920042228693062,0.0004993353975039777,117,7553,100,3.2240589553711796e-09,311395212
68,0.09066029230209781,0.004741563489529534,1.390553368952406,1.0,96.62169867567718,1.397911574691534,1,-0.000762313284739832,1.0108657361694828,1e-08,0.00038115667842836205,0.000385298226335401,111,7664,100,2.76788617801008e-09,3169229486
69,0.09025284025215523,0.004318292277670908,1.5860141168764421,1.0,98.06653884984553,1.4447563621215522,1,-0.0008168127671705545,0.9976631446605152,1e-08,0.0004084064367048742,0.00040745204994258044,115,7779,100,3.222945535089619e-09,2031570232
70,0.08973784927520297,0.004463867328643679,1.7869951715700567,1.0,99.56267866399139,1.4960594228468835,1,-0.0010300153387296767,0.9999674229865677,1e-08,0.0005150077543667938,0.000514990976952262,119,7898,100,3.708235650591978e-09,3816267023
71,0.08938401052056504,0.00472719377243621,1.410231141465328,1.0,101.03673823969439,1.47396109579131,1,-0.0007076028388001076,1.000105420937041,1e-08,0.000353801456556854,0.0003538387546379307,117,8015,100,2.8233072505537476e-09,51444475
72,0.08895780719526994,0.004493812437128401,1.4025122298994421,1.0,102.508828218095,1.4720109147019684,1,-0.0008471916684343246,1.0061555241296631,1e-08,0.0004235958706918272,0.0004262033252950964,117,8132,100,2.8250980706968744e-09,2424815809
73,0.08840209337685481,0.0047366027183293295,1.7118189821011933,1.0,104.02920441981405,1.5202968600206077,1,-0.0010901981655450474,1.0194729053133074,1e-08,0.0005450991541990448,0.0005557138184151267,121,8253,100,3.48284144439036e-09,1184279779
74,0.08795895497719802,0.004243313001675504,1.514791751294919,1.0,105.52691181004047,1.4976264405995607,1,-0.0008828869193269483,1.0038394491085494,1e-08,0.00044144349980498827,0.00044313839965678947,119,8372,100,3.1056462719500817e-09,2325145826
75,0.08742368059573594,0.004282461007684464,1.7365382943153365,1.0,106.99745223065838,1.4704632428474724,1,-0.0010712598464131574,0.9993360847317293,1e-08,0.000535629994393508,0.0005352743814620864,117,8489,100,3.485090345599978e-09,1705491323
76,0.08678055900628971,0.004108579178624144,1.9949464115824094,1.0,108.46649603685364,1.4689680952578783,1,-0.001276161471261992,1.007899863325295,1e-08,0.0006380808380352563,0.0006431215894462244,117,8606,100,3.945704833293833e-09,3155329909
77,0.08628743739294142,0.004154068058042761,1.5671766138866616,1.0,109.91140570584685,1.4448296972550452,1,-0.0009847836319645123,1.0014820475597586,1e-08,0.000492391865186044,0.000493121613348288,115,8721,100,3.0877022184409382e-09,483394819
78,0.08589157131180998,0.004199751268625352,1.4878118783517418,1.0,111.38063131505623,1.4691454987041652,1,-0.0007910561512586625,1.0008544533501007,1e-08,0.0003955281208035639,0.0003958660811314435,117,8838,100,3.0022833992946515e-09,2481276098
79,0.08551555306635891,0.0040913915564614635,1.4023211472964263,1.0,112.74946499289945,1.3687518197111785,1,-0.0007440212923878848,1.0107727010380385,1e-08,0.0003720106855526535,0.000376018245451068,109,8947,100,2.8831251126862373e-09,2121282914
80,0.08523850400250504,0.0037354146051170184,1.1513709079361958,1.0,114.1428226060234,1.3932749181985855,1,-0.0005535814988935913,1.0009331558545387,1e-08,0.0002767907749217675,0.00027704906385386807,111,9058,100,2.3543233390214315e-09,1117026331
81,0.08481483526449347,0.0037197952151996633,1.4441263013479548,1.0,115.54580729175359,1.402886135969311,1,-0.0008459507420455978,1.0016391598798415,1e-08,0.0004229754136833015,0.00042366873801157057,111,9169,100,2.9282730247725394e-09,1692778426
82,0.0844662325332686,0.003716392788961987,1.304302692363229,1.0,116.98997598607093,1.4440911668352783,1,-0.0007040212355429207,0.9903187075383559,1e-08,0.00035201064927007253,0.00034860273122487573,115,9284,100,2.6443538869630718e-09,3228848521
83,0.08417387495101292,0.003799738279858941,1.2553254069965594,1.0,118.4118439448066,1.4217926682904363,1,-0.0005826823007894307,1.0034887147121005,1e-08,0.00029134117600869896,0.0002923575822556812,113,9397,100,2.5292988983569302e-09,3638435680
84,0.08385789032061196,0.003658172753777878,1.307459245053149,1.0,119.81577529478818,1.4038395751267672,1,-0.0006314900148836515,1.0007588119869115,1e-08,0.0003157450392803451,0.0003159846304009589,111,9508,100,2.6728200325590787e-09,825300096
85,0.08352747548300263,0.003402223421926042,1.3954469691199038,1.0,121.18273296486586,1.3668776992708445,1,-0.0006604984136563693,1.0005014242141397,1e-08,0.000330249242642368,0.0003304148376093302,109,9617,100,2.759405935575326e-09,1916030983
86,0.08325362574771958,0.0034849904600025195,1.3728146054440116,1.0,122.57706909067929,1.3942556660622358,1,-0.000544539176569033,1.0058034780122451,1e-08,0.0002722696245038391,0.00027384973528304934,111,9728,100,2.7882961585616506e-09,998672092
87,0.08295306754090258,0.003468781677696904,1.3135458728884681,1.0,123.92654581274837,1.3494004518724978,1,-0.0005975381545649612,1.0059882303231307,1e-08,0.0002987691085813787,0.0003005582068170004,107,9835,100,2.642305966137486e-09,1708485894
88,0.08262568404934328,0.0037836106414805204,1.480913678015187,1.0,125.39378038188443,1.4671550169587135,1,-0.0006579301469166485,0.9951921121516977,1e-08,0.00032896511895724365,0.0003273834915592938,117,9952,100,2.9996450037417194e-09,282757491
89,0.0822749341662751,0.003704911172858862,1.4676673897000492,1.0,126.86357836099342,1.4697185680270195,1,-0.0006967432366304564,1.0068266902031604,1e-08,0.00034837165768560437,0.00035074988306818544,117,10069,100,2.8551216654514233e-09,3802182076
90,0.0819903552498183,0.00360189851553394,1.1887517314959273,1.0,128.30880358396098,1.4451410612091422,1,-0.0005678186396830073,1.0023584060750215,1e-08,0.0002839093429376535,0.000284578916456793,115,10184,100,2.406644134751598e-09,2164749988
91,0.08176760544549827,0.003768921090777271,1.0889928027301083,1.0,129.73125683376566,1.422356167808175,1,-0.00044361555280500475,1.004246965754276,1e-08,0.00022180779421397716,0.00022274980432003544,113,10297,100,2.1980700404700663e-09,1473045752
92,0.08143572709491097,0.0035407882287175558,1.4128821962420222,1.0,131.1893703499809,1.4580358490347862,1,-0.0006641589987025304,0.9993941712550334,1e-08,0.00033207953391456354,0.00033187835058730297,113,10410,100,2.7635442581655062e-09,496413604
93,0.08106302941784528,0.0035697796975416255,1.5169066974927556,1.0,132.61648721667007,1.427033124025911,1,-0.0007429948584670289,1.0032307120855468,1e-08,0.00037149747568125294,0.00037269767706568646,113,10523,100,3.030237917801824e-09,2761057309
94,0.08071477034733773,0.00350500938575054,1.5005536244954645,1.0,134.06247988389805,1.4459117180667818,1,-0.0006947614405941165,1.0025283527937718,1e-08,0.00034738076936881155,0.0003482590705075478,115,10638,100,3.0292005094479585e-09,1318324535
95,0.08041844285016016,0.003466316936905778,1.216017967178394,1.0,135.45839252509177,1.3958350447937846,1,-0.0005907572792286808,1.0032122609461092,1e-08,0.0002953786638314363,0.0002963274971775759,111,10749,100,2.449346694336974e-09,1751988816
96,0.08012672989679097,0.0036127408352115086,1.3554525916680578,1.0,136.8750654249452,1.416598167270422,1,-0.0005828397250451218,1.0010056139647416,1e-08,0.00029141989745070865,0.0002917129533691887,113,10862,100,2.757419464568727e-09,2991418271
97,0.07979848680693562,0.003366554577336958,1.4962472945825742,1.0,138.2671262458898,1.3919798713177443,1,-0.000657002600819723,0.9992138335146219,1e-08,0.00032850134660445323,0.0003282430898553512,111,10973,100,3.026453767842113e-09,3184311555
98,0.07936233525301645,0.003369286095506474,1.8159886091287263,1.0,139.65935553004965,1.3921502199955285,1,-0.0008653658945007426,1.0080163120669146,1e-08,0.0004326830317109167,0.00043615155391917015,111,11084,100,3.706515486105101e-09,2467304337
99,0.07902724796803795,0.0035781834994347756,1.3708902196430426,1.0,141.0552109000273,1.3957763761281967,1,-0.0006663686363713671,1.0057114096109616,1e-08,0.00033318433277804653,0.00033508728497849694,111,11195,100,2.7580124605462435e-09,2492873114
100,0.07880562817314135,0.0031600869909902793,0.9411784674119547,1.0,142.4566522440873,1.4013655632734299,1,-0.0004399332011929614,1.0075156125378464,1e-08,0.0002199666110764852,0.00022161979489659922,111,11306,100,1.8425904085518668e-09,136517670
101,0.0785866169209286,0.003147746490334123,1.1229424886575272,1.0,143.9025677330792,1.4458067417144775,1,-0.0004387195922317365,0.9984110113094238,1e-08,0.00021935981247394375,0.00021901125221275575,115,11421,100,2.313326523359785e-09,2368202779
102,0.07826274234719965,0.003092860518467134,1.4945829271696667,1.0,145.4525003307499,1.5498522082343698,1,-0.0006473166218320854,1.0006680896813747,1e-08,0.0003236583409310742,0.00032387457372894113,123,11544,100,3.0268136727104883e-09,2064726022
103,0.07799142335392321,0.003046529651885089,1.223883986355869,1.0,146.87304726196453,1.4204674484208226,1,-0.0005421823893254229,1.0008402078601595,1e-08,0.0002710912203023216,0.0002713189932764398,113,11657,100,2.483959307359605e-09,2745762284
104,0.07774856938495314,0.003265813684976912,1.2753269040261128,1.0,148.27460915595293,1.4014866719953716,1,-0.00048360060563895185,1.0043574762909937,1e-08,0.00024180032976596242,0.00024285396897007205,111,11768,100,2.5297885778113356e-09,293963184
105,0.07750400472998085,0.003248613351019864,1.104047924431821,1.0,149.6443952228874,1.3697089590132236,1,-0.0004899443675030226,0.9983363502590958,1e-08,0.00024497220291419433,0.0002445646549722874,109,11877,100,2.246262554558487e-09,1606558099
106,0.07725711669058703,0.0030170079376482728,1.2070727534800736,1.0,151.0120020210743,1.367527314927429,1,-0.000486828932787051,1.0142701001172327,1e-08,0.00024341449024799808,0.0002468880393938222,109,11986,100,2.4231661443855145e-09,2498730017
107,0.07704232381272184,0.0030832633285361242,1.176147957854666,1.0,152.43273061467335,1.420648272614926,1,-0.0004273171759495522,1.0053087842584478,1e-08,0.00021365861039762785,0.00021479287786518864,113,12099,100,2.379382308624074e-09,4268233902
108,0.0767975258372583,0.003019515202914408,1.3167258923483511,1.0,153.97891455190256,1.5461059208028018,1,-0.00048739126419253357,1.004523311727644,1e-08,0.00024369566400856226,0.0002447979754635482,123,12222,100,2.6439581278870554e-09,1135268902
109,0.07643874288492311,0.0031749855103123757,1.5474885046500784,1.0,155.3960218098946,1.4170282650738955,1,-0.0007279538739090973,0.9857297743268156,1e-08,0.00036397698606619496,0.00035878295233518487,113,12335,100,3.0891485666070808e-09,3736945874
110,0.07614264678390587,0.0030876450357152536,1.344094573733652,1.0,156.82468166667968,1.4285817719064653,1,-0.0005865307393025219,1.0096523378858726,1e-08,0.00029326540424523377,0.0002960961010172458,113,12448,100,2.7284147332807847e-09,1582317308
111,0.07589440914423766,0.0031143156307087603,1.168775504868885,1.0,158.21702395798638,1.392242553178221,1,-0.0004956552291930698,1.0016543903844144,1e-08,0.0002478276360101982,0.00024823763966820567,111,12559,100,2.342884992531551e-09,537133748
112,0.07565375151425564,0.0030778870525049354,1.3057241442085157,1.0,159.68344624107704,1.4663374931551516,1,-0.00047889337045701146,1.0050571382912388,1e-08,0.00023944671483172936,0.00024065762998201623,117,12676,100,2.595573177053057e-09,682980986
113,0.07536894434191245,0.0029843590616165897,1.368198053879317,1.0,161.12844817200676,1.4449225179851055,1,-0.0005706069699159682,0.9982602795212479,1e-08,0.00028530352072085146,0.0002848071723431933,115,12791,100,2.8000422765216844e-09,1927601763
114,0.07511987196426982,0.0028281721493361596,1.237067841589348,1.0,162.550873901695,1.422346738167107,1,-0.0004936473543761642,1.0091104596548457,1e-08,0.0002468237002793735,0.00024907237764262846,113,12904,100,2.4800622571757315e-09,4042686407
115,0.07489777098009827,0.0028288618705673957,1.1298784143253395,1.0,164.01657651364803,1.465621731709689,1,-0.0004469301012582527,0.9938957477962372,1e-08,0.0002234650713256563,0.00022210098417155266,117,13021,100,2.2930145072680604e-09,2526184876
