iter,f,grad_norm,step_norm,step_size,cumulative_time,per_iter_time,f_prev,f_next,grad_norm_prev,grad_norm_next,actual_reduction,accepted,gtd,rho,sigma,model_decrease,actual_decrease,lambda_value,cubic_solver,projected_grad_norm,u_norm,y_norm,hvp_calls_iter,hvp_calls_cum,rk_hvp_calls_iter,rk_hvp_calls_cum,subprob_hvp_calls_iter,subprob_hvp_calls_cum,rk_residual_norm_init,rk_residual_norm_final,rk_inner_minres_total_iters,rk_minres_fail,alpha_ws,seed_sketch,rk_seed_base,rk_steps_taken,rk_stop_reason
15,0.10190862022848203,0.007528475322357774,6.658001851007583,1.0,2217.124224459287,157.96584225306287,0.11045783411133459,0.10190862022848203,0.008431498879588975,0.007528475322357774,0.008549213882852555,1,-0.012019217727809952,1.2590331220175506,3.0517578125e-05,0.006790301012218629,0.008549213882852555,0.00025937639114062257,lanczos,0.008516144574153818,4.24962279244796,13360.301989188254,6251,87764,6020,85771,231,1993,1.1104376422577251,0.07494936159094821,5918,0,1.5226468555204833,944647869,1000017,100,max_steps
16,0.09393912307804672,0.006939922035316753,7.376253612018377,1.0,2376.3683863542974,159.24403079925105,0.10190862022848203,0.09393912307804672,0.007528475322357774,0.006939922035316753,0.007969497150435309,1,-0.01097858203131347,1.2764793414746034,1.52587890625e-05,0.006243342051449776,0.007969497150435309,0.0001615167694008051,lanczos,0.007589652645512229,5.292581499725581,18691.067336693402,6320,94084,6069,91840,251,2244,1.5290122151473278,0.11066746654420724,5967,0,1.4970302196867051,2322480296,1000018,100,max_steps
17,0.08683157955679664,0.00613427904766428,8.368647686477386,1.0,2536.312183032278,159.94368353113532,0.09393912307804672,0.08683157955679664,0.006939922035316753,0.00613427904766428,0.007107543521250079,1,-0.009643241773351963,1.2818108582902754,7.62939453125e-06,0.005544923789091919,0.007107543521250079,0.00010034690165105916,lanczos,0.006826494213294861,6.576334546603813,27127.238166069477,6338,100422,6083,97923,255,2499,1.832617917113985,0.1508625202843598,5981,0,1.5519965629358154,790193525,1000019,100,max_steps
18,0.08031884400673286,0.005598089530188122,9.219855592568571,1.0,2696.93896621,160.62666821526363,0.08683157955679664,0.08031884400673286,0.00613427904766428,0.005598089530188122,0.006512735550063778,1,-0.008712834781038483,1.2889465080630371,3.814697265625e-06,0.005052758597291041,0.006512735550063778,6.241916444822827e-05,lanczos,0.006465827859908938,8.181404722558176,39446.57515775358,6365,106787,6102,104025,263,2762,2.40724220647434,0.22727624848460354,6000,0,1.559237146268522,3782144032,1000020,100,max_steps
19,0.07408205952602459,0.004967108216689819,11.221418684648905,1.0,2858.4451626352966,161.50607992568985,0.08031884400673286,0.07408205952602459,0.005598089530188122,0.004967108216689819,0.006236784480708274,1,-0.008244971164738598,1.3016222081563016,1.9073486328125e-06,0.004791547379590613,0.006236784480708274,3.880133940436828e-05,lanczos,0.006132209938729722,10.171538316818719,56747.859326309284,6427,113214,6168,110193,259,3021,2.461917293092595,0.31454335990573684,6066,0,1.5467385057858438,2713856450,1000021,100,max_steps
20,0.06821281543816174,0.004582471720765874,13.539365493558542,1.0,3020.440241897013,161.9949676510878,0.07408205952602459,0.06821281543816174,0.004967108216689819,0.004582471720765874,0.005869244087862852,1,-0.007612722840583677,1.3161948421522018,9.5367431640625e-07,0.004459251700352846,0.005869244087862852,2.4244732968808976e-05,lanczos,0.005035813503155336,12.71122255875092,85413.36373967915,6413,119627,6140,116333,273,3294,3.623522258445872,0.37917535558738097,6038,0,1.6022630399125595,327196092,1000022,100,max_steps
21,0.06254339285255099,0.004133505177016871,16.607498435098492,1.0,3182.502335966099,162.0616937945597,0.06821281543816174,0.06254339285255099,0.004582471720765874,0.004133505177016871,0.005669422585610748,1,-0.007339678351216498,1.3158928057795958,4.76837158203125e-07,0.0043084228143126894,0.005669422585610748,1.5160906974995076e-05,lanczos,0.004526871810899305,15.897363192212437,121511.31581830698,6424,126051,6151,122484,273,3567,4.213324924574234,0.46195201192468577,6049,0,1.5089410410486281,105208945,1000023,100,max_steps
22,0.05733897733418003,0.003886978357393459,19.955539726902273,1.0,3346.150325227063,163.64787618396804,0.06254339285255099,0.05733897733418003,0.004133505177016871,0.003886978357393459,0.005204415518370961,1,-0.006811905607059002,1.3054724975757743,2.384185791015625e-07,0.0039866144465206385,0.005204415518370961,9.252784317016309e-06,lanczos,0.004125356224451178,19.404495135999387,177257.05691014268,6490,132541,6201,128685,289,3856,7.837132733303474,0.6376463038883557,6099,0,1.5464092164599852,2346347528,1000024,100,max_steps
23,0.05239290596552303,0.0033869246069954347,24.23010091047908,1.0,3510.2084344844334,164.05799757596105,0.05733897733418003,0.05239290596552303,0.003886978357393459,0.0033869246069954347,0.004946071368656997,1,-0.006419495717582645,1.3169868729244036,1.1920928955078125e-07,0.003755596559344678,0.004946071368656997,5.710044377519233e-06,lanczos,0.0038001439485794795,23.949661972806428,254961.6744378597,6498,139039,6211,134896,287,4143,7.122793805199895,0.7452082992102063,6109,0,1.5113736793234123,3460154029,1000025,100,max_steps
24,0.04776241555677451,0.0032904318357138062,29.6759470942266,1.0,3673.4443120621145,163.23575074179098,0.05239290596552303,0.04776241555677451,0.0033869246069954347,0.0032904318357138062,0.004630490408748522,1,-0.006049199541120841,1.3102770927496619,5.960464477539063e-08,0.00353397799165616,0.004630490408748522,3.5150926380188547e-06,lanczos,0.0032487703025945373,29.48673422402607,379094.9928766456,6456,145495,6179,141075,277,4420,10.002748274530022,1.0014541799016692,6077,0,1.557867383731154,1755984993,1000026,100,max_steps
25,0.0435494048765878,0.003107010723482971,35.796517453732235,1.0,3836.65432578139,163.20989973284304,0.04776241555677451,0.0435494048765878,0.0032904318357138062,0.003107010723482971,0.004213010680186709,1,-0.005520911584229137,1.3119147380645317,2.9802322387695312e-08,0.003211344882368015,0.004213010680186709,2.1261852268686345e-06,lanczos,0.0037206811923186493,35.671468807184084,548494.9668481736,6468,151963,6185,147260,283,4703,13.202641162350155,1.2442339543619099,6083,0,1.5065126407200529,3932072914,1000027,100,max_steps
26,0.04004520481778034,0.003005202176137462,42.32727526592368,1.0,3999.575285329018,162.9208431188017,0.0435494048765878,0.04004520481778034,0.003107010723482971,0.003005202176137462,0.003504200058807465,1,-0.004624673544807178,1.30506412434224,1.4901161193847656e-08,0.0026850788351672774,0.003504200058807465,1.2569692305776358e-06,lanczos,0.0028722864533432453,42.1768885735096,843397.6918868104,6462,158425,6155,153415,307,5010,23.276113534500215,1.5210128793587088,6053,0,1.5914241166477798,47291947,1000028,100,max_steps
27,0.036726076192074686,0.002662968226489608,50.65843681210734,1.0,4162.842442899011,163.26704651815817,0.04004520481778034,0.036726076192074686,0.003005202176137462,0.002662968226489608,0.0033191286257056515,1,-0.004476325542011743,1.2975433908471434,1e-08,0.0025580097352572158,0.0033191286257056515,7.524701609858626e-07,lanczos,0.0030216549841689,50.497417697658356,1172080.2037050813,6478,164903,6181,159596,297,5307,21.647370294158186,1.6184355168848767,6079,0,1.430681374822514,3089512140,1000029,100,max_steps
28,0.034060143881511,0.002415617855559448,53.799930520689685,1.0,4326.490660791285,163.64810327859595,0.036726076192074686,0.034060143881511,0.002662968226489608,0.002415617855559448,0.0026659323105636887,1,-0.003620904919510699,1.2892983446380655,1e-08,0.002067738876460029,0.0026659323105636887,5.365150446593709e-07,lanczos,0.002603884409733397,53.65150446593709,1776109.4425887458,6494,171397,6183,165779,311,5618,21.824552700834943,1.7314214674970863,6081,0,1.5497341314545536,2039164698,1000030,100,max_steps
29,0.03182115221442742,0.0024777251862571348,49.05808179188941,1.0,4490.212384009268,163.72160790488124,0.034060143881511,0.03182115221442742,0.002415617855559448,0.0024777251862571348,0.0022389916670835786,1,-0.0031894157290500258,1.2524258762344407,1e-08,0.00178772389613616,0.0022389916670835786,4.874667470971472e-07,lanczos,0.0024723976267005507,48.74667470971472,2652466.154813274,6507,177904,6188,171967,319,5937,24.388437644857376,1.8387550545598639,6086,0,1.5194557752896427,2303868194,1000031,100,max_steps
30,0.02985128314990453,0.002297133003969382,45.14090402524769,1.0,4652.611875780392,162.39937771717086,0.03182115221442742,0.02985128314990453,0.0024777251862571348,0.002297133003969382,0.0019698690645228896,1,-0.0029174078704417,1.2248177974819312,1e-08,0.0016082955918608373,0.0019698690645228896,4.477454073969756e-07,lanczos,0.0025146889917234444,44.77454073969756,3914043.085762115,6458,184362,6153,178120,305,6242,26.317159999753894,2.1292189542971873,6051,0,1.4947855034694533,104652890,1000032,100,max_steps
31,0.028376138160289947,0.0021468368258019586,40.808784350142886,1.0,4812.080096091144,159.46804388519377,0.02985128314990453,0.028376138160289947,0.002297133003969382,0.0021468368258019586,0.0014751449896145824,1,-0.0021956824746886803,1.2206716373233975,1e-08,0.0012084699476176707,0.0014751449896145824,4.049878486313894e-07,lanczos,0.0021879505292217243,40.49878486313894,6104642.9379656995,6394,190756,6057,184177,337,6579,31.223480053633107,2.5317107329611788,5955,0,1.572941984485162,1983890931,1000033,100,max_steps
32,0.027138685610852347,0.001997900536920218,37.1416552483913,1.0,4967.703420210164,155.62320105405524,0.028376138160289947,0.027138685610852347,0.0021468368258019586,0.001997900536920218,0.0012374525494375996,1,-0.0019140735447586914,1.1886257759597243,1e-08,0.001041078339764634,0.0012374525494375996,3.694814854873188e-07,lanczos,0.0023129798956893458,36.94814854873188,9281433.48588052,6243,196999,5908,190085,335,6914,39.312291614316955,3.388492938898912,5806,0,1.530575080535629,3877136756,1000034,100,max_steps
33,0.02582779635379827,0.0020407199199687694,34.830233385928594,1.0,5119.580702020321,151.87716964026913,0.027138685610852347,0.02582779635379827,0.001997900536920218,0.0020407199199687694,0.0013108892570540785,1,-0.0021238064918061017,1.1607558408033651,1e-08,0.0011293410818823063,0.0013108892570540785,3.433150847756782e-07,lanczos,0.002013239791620917,34.331508477567816,14477606.817383934,6063,203062,5738,195823,325,7239,43.086381636030104,4.561335455425487,5636,0,1.5682016005033708,2921338901,1000035,100,max_steps
34,0.024770135499672257,0.0019028730007845745,31.806996497955225,1.0,5265.834779116325,146.25396786024794,0.02582779635379827,0.024770135499672257,0.0020407199199687694,0.0019028730007845745,0.0010576608541260114,1,-0.001742184708253569,1.1451141314377415,1e-08,0.0009236292043641722,0.0010576608541260114,3.158507907561917e-07,lanczos,0.0020831682906709607,31.58507907561917,21615132.338712174,5875,208937,5528,201351,347,7586,65.40293802275029,5.4896939498146216,5426,0,1.4994412573368887,4218117279,1000036,100,max_steps
35,0.023892754516940482,0.001676067805395481,29.529357261458635,1.0,5404.326458323281,138.4915632661432,0.024770135499672257,0.023892754516940482,0.0019028730007845745,0.001676067805395481,0.000877380982731775,1,-0.0014477799645012637,1.1455623628018845,1e-08,0.000765895433737736,0.000877380982731775,2.9319911838082954e-07,lanczos,0.0019695579366328883,29.31991183808295,32630851.822587073,5624,214561,5291,206642,333,7919,71.78875640130147,7.17947012004286,5189,0,1.5150669397186962,1701053753,1000037,100,max_steps
36,0.02312997864036942,0.0015841468848398382,27.84366715940422,1.0,5534.896133727394,130.5695609310642,0.023892754516940482,0.02312997864036942,0.001676067805395481,0.0015841468848398382,0.0007627758765710625,1,-0.0012651904797084158,1.143131839379632,1e-08,0.0006672685077033761,0.0007627758765710625,2.750540294547026e-07,lanczos,0.0015650981523355684,27.505402945470262,52736188.65018168,5328,219889,4985,211627,343,8262,115.76070584312208,10.625516472634999,4883,0,1.6208656766988658,2684783797,1000038,100,max_steps
37,0.0224416479351882,0.0016538685212535284,25.81799888911089,1.0,5655.912534403149,121.01628752797842,0.02312997864036942,0.0224416479351882,0.0015841468848398382,0.0016538685212535284,0.0006883307051812199,1,-0.0011961419438390188,1.1005453228390014,1e-08,0.0006254451233372019,0.0006883307051812199,2.5417842403214285e-07,lanczos,0.0016396993324648487,25.417842403214284,76830199.78511894,5045,224934,4710,216337,335,8597,139.15790138919354,14.06683508728218,4608,0,1.4605169278076517,691683199,1000039,100,max_steps
38,0.02176634520716349,0.0016371364268957327,24.25746601557597,1.0,5770.26937336009,114.3567264387384,0.0224416479351882,0.02176634520716349,0.0016538685212535284,0.0016371364268957327,0.0006753027280247091,1,-0.0011834339775187294,1.0992074247935475,1e-08,0.0006143542272301737,0.0006753027280247091,2.386928450057181e-07,lanczos,0.0016918836487055662,23.86928450057181,114013972.26251137,4777,229711,4436,220773,341,8938,149.54299481329878,16.861233694232993,4334,0,1.4870193755455476,3691689311,1000040,100,max_steps
39,0.021066787271254234,0.001479800504131249,23.300657638909062,1.0,5875.916279035155,105.64679490309209,0.02176634520716349,0.021066787271254234,0.0016371364268957327,0.001479800504131249,0.0006995579359092563,1,-0.0012458374678907846,1.0891005617718237,1e-08,0.0006423263015962157,0.0006995579359092563,2.2672265261695995e-07,lanczos,0.0016565830913108854,22.672265261695994,178113392.126573,4433,234144,4080,224853,353,9291,231.650319338231,24.225012050938705,3978,0,1.5651867603124505,487420610,1000041,100,max_steps
40,0.020447199532096123,0.0015136542298125968,21.746085560680505,1.0,5972.232444485184,96.3160248552449,0.021066787271254234,0.020447199532096123,0.001479800504131249,0.0015136542298125968,0.000619587739158111,1,-0.0010953851758226769,1.0984423197241797,1e-08,0.0005640603316464448,0.000619587739158111,2.1416002467792048e-07,lanczos,0.001342164251954099,21.416002467792048,277853857.855791,4059,238203,3694,228547,365,9656,422.38564322438003,33.29502124753869,3592,0,1.5625282047225215,3043591966,1000042,100,max_steps
41,0.019885602520942878,0.0013582977847563294,20.298760284190767,1.0,6062.432191127446,90.19957105396315,0.020447199532096123,0.019885602520942878,0.0015136542298125968,0.0013582977847563294,0.0005615970111532455,1,-0.001019159910441442,1.0732293957632926,1e-08,0.0005232777012726449,0.0005615970111532455,2.0186962097358916e-07,lanczos,0.001535087319182249,20.186962097358915,398667716.2572917,3805,242008,3454,232001,351,10007,434.5515777782323,46.36991216345829,3352,0,1.4370559452903169,1372035088,1000043,100,max_steps
42,0.019295615951901327,0.0013726611444938542,19.896592747501867,1.0,6143.608729658183,81.17641644412652,0.019885602520942878,0.019295615951901327,0.0013582977847563294,0.0013726611444938542,0.0005899865690415507,1,-0.0010613175839584957,1.0870043071025164,1e-08,0.0005427637822468246,0.0005899865690415507,1.9364644505476008e-07,lanczos,0.0014241711376577128,19.364644505476008,623606650.589208,3451,245459,3088,235089,363,10370,562.6825741326865,65.73154104644854,2986,0,1.566418097717541,2935200260,1000044,100,max_steps
43,0.01876009845250078,0.0014028050791341535,18.916109746232625,1.0,6215.530712026171,71.921865449287,0.019295615951901327,0.01876009845250078,0.0013726611444938542,0.0014028050791341535,0.0005355174994005479,1,-0.0009809652029227278,1.0695430928520813,1e-08,0.0005006974501350087,0.0005355174994005479,1.8302033190402423e-07,lanczos,0.0014484861029175843,18.302033190402422,955550072.0385042,3071,248530,2708,237797,363,10733,837.7753441084626,90.35590939836175,2606,0,1.53446639274138,1639077593,1000045,100,max_steps
44,0.018261849627006065,0.0013114229417642944,17.857201325885143,1.0,6279.259389351122,63.72856438765302,0.01876009845250078,0.018261849627006065,0.0014028050791341535,0.0013114229417642944,0.000498248825494714,1,-0.0009206509687741996,1.0614864439692293,1e-08,0.00046938783658094215,0.000498248825494714,1.7588019397495705e-07,lanczos,0.0014141849497835994,17.588019397495703,1457664159.8669183,2751,251281,2370,240167,381,11114,1544.7955683248201,134.07186079857556,2268,0,1.5271814334258758,3871479758,1000046,100,max_steps
45,0.017816578562529637,0.0013075324666026334,17.205306235125374,1.0,6336.368553599343,57.10905494168401,0.018261849627006065,0.017816578562529637,0.0013114229417642944,0.0013075324666026334,0.0004452710644764282,1,-0.0008240890373873476,1.0607184339744402,1e-08,0.00041978252683704914,0.0004452710644764282,1.6685142629885657e-07,lanczos,0.001341685647964812,16.685142629885657,2344119007.40267,2482,253763,2113,242280,369,11483,2067.0387773823822,180.49623880211445,2011,0,1.6095652735073047,3221318044,1000047,100,max_steps
46,0.0173899913713074,0.0011506977818913006,16.45637897770932,1.0,6388.069624564145,51.70095725916326,0.017816578562529637,0.0173899913713074,0.0013075324666026334,0.0011506977818913006,0.00042658719122223854,1,-0.000793974684656161,1.056526979560632,1e-08,0.0004037636515440802,0.00042658719122223854,1.596770004743675e-07,lanczos,0.0014058136205498198,15.967700047436749,3730271280.448124,2247,256010,1882,244162,365,11848,2680.822345494873,281.46050008179594,1780,0,1.5924392464698942,3878900815,1000048,100,max_steps
47,0.016993674133595593,0.0011462662906120713,16.031017834011188,1.0,6436.504943495151,48.43519453890622,0.0173899913713074,0.016993674133595593,0.0011506977818913006,0.0011462662906120713,0.0003963172377118053,1,-0.0007327096135089043,1.0635409379563472,1e-08,0.0003726393818684129,0.0003963172377118053,1.5570552833773357e-07,lanczos,0.0011632411275710733,15.570552833773357,6061537931.327604,2037,258047,1668,245830,369,12217,4051.985031899336,405.4261762429533,1566,0,1.6259878949807947,1867148478,1000049,100,max_steps
48,0.016644370610218437,0.0010997400934489145,15.436096400426823,1.0,6480.689265084453,44.184203763026744,0.016993674133595593,0.016644370610218437,0.0011462662906120713,0.0010997400934489145,0.0003493035233771563,1,-0.0006427620922914125,1.068250845155426,1e-08,0.0003269864236113327,0.0003493035233771563,1.498788884017271e-07,lanczos,0.0011894409918036398,14.987888840172712,9481856529.205156,1884,259931,1511,247341,373,12590,5179.498963994386,653.547236531916,1409,0,1.5649849103863325,3475519844,1000050,100,max_steps
49,0.016325933496385385,0.0010400948213778966,15.104219315107256,1.0,6521.242819459178,40.55343564087525,0.016644370610218437,0.016325933496385385,0.0010997400934489145,0.0010400948213778966,0.0003184371138330519,1,-0.0005871866920820853,1.0655280611750697,1e-08,0.00029885380351398524,0.0003184371138330519,1.467071696031276e-07,lanczos,0.0010671754348769342,14.670716960312761,14612826028.378117,1754,261685,1371,248712,383,12973,7574.082671741044,814.1483805588845,1269,0,1.5416984688757578,1988827013,1000051,100,max_steps
50,0.0158621745879074,0.0011150054852879091,15.0683051021326,1.0,6557.79950457206,36.55657440982759,0.016325933496385385,0.0158621745879074,0.0010400948213778966,0.0011150054852879091,0.0004637589084779854,1,-0.0008693736901817648,1.0548317668273315,1e-08,0.00043965201187754854,0.0004637589084779854,1.4389528722228293e-07,lanczos,0.0011387591034140681,14.389528722228293,22386969073.467052,1600,263285,1225,249937,375,13348,14927.104995368345,1280.5970447854493,1123,0,1.5323201845383592,1728020393,1000052,100,max_steps
51,0.015513299437942855,0.0009970145276920514,14.647480734534769,1.0,6588.252761244308,30.45307067828253,0.0158621745879074,0.015513299437942855,0.0011150054852879091,0.0009970145276920514,0.0003488751499645445,1,-0.0006554455098982385,1.0499863034334684,1e-08,0.00033226638178395125,0.0003488751499645445,1.3978379523725096e-07,lanczos,0.0010809608184750637,13.978379523725096,35939850652.00179,1367,264652,982,250919,385,13733,18637.043016812742,2269.7870820699954,880,0,1.605629222310443,4223263370,1000053,100,max_steps
52,0.015222137394153488,0.0010792393291475784,14.29913054099888,1.0,6614.534434698056,26.28155290381983,0.015513299437942855,0.015222137394153488,0.0009970145276920514,0.0010792393291475784,0.0002911620437893673,1,-0.0005521836743984773,1.0383155417904597,1e-08,0.00028041768814063083,0.0002911620437893673,1.3742269984201726e-07,lanczos,0.0009443265696463414,13.742269984201727,58565542601.72106,1202,265854,833,251752,369,14102,37742.93919702529,3495.6284780705605,731,0,1.629709522534125,2018951905,1000054,100,max_steps
53,0.0148492167409678,0.0010029827273569675,13.978958093477129,1.0,6637.777899418026,23.243347801733762,0.015222137394153488,0.0148492167409678,0.0010792393291475784,0.0010029827273569675,0.00037292065318568837,1,-0.0007033612726138876,1.0483027287953062,1e-08,0.0003557375583809108,0.00037292065318568837,1.34596360523192e-07,lanczos,0.0010822772842738677,13.4596360523192,83578579005.41335,1088,266942,709,252461,379,14481,43918.82851316833,5408.154952117682,607,0,1.4271952040175748,3884914390,1000055,100,max_steps
