iter,f,grad_norm,step_norm,step_size,cumulative_time,per_iter_time,accepted,armijo_iters,gtd,hvp_calls_iter,hvp_calls_cum,subspace_dim,eta,lambda_min_phpt,lambda_shift,seed_sketch,used_grad_fallback
19,0.22355530697501808,0.03953261288613367,0.5499085998206167,1.0,48.5191476480104,2.7212391467764974,1,0,-0.005844238850999057,200,3800,200,0.20621092392187826,0.002071250202172,0.0,3521360814,0
20,0.2182957879293234,0.03584003339773809,0.5647954767539815,1.0,51.25827793078497,2.739062254782766,1,0,-0.0057907140984005505,200,4000,200,0.1988280988344798,0.0020271321002195727,0.0,2710367621,0
21,0.2140516385985246,0.03432994899677974,0.5243458646019313,1.0,54.040821000002325,2.7823783070780337,1,0,-0.0046432583041095005,200,4200,200,0.18931464126616857,0.0017875012160948522,0.0,2613302452,0
22,0.21034749715934375,0.03278436600483445,0.49430380484572517,1.0,56.79460103577003,2.7537077479064465,1,0,-0.004035006355526853,200,4400,200,0.18528342882400395,0.001917565761255932,0.0,691998362,0
23,0.2067581235626471,0.030476736842032892,0.4927061650315879,1.0,59.55899447668344,2.7643229691311717,1,0,-0.0039601951448279835,200,4600,200,0.18106453546963427,0.0019126337880228488,0.0,3097918053,0
24,0.20322001320006058,0.028601546277606422,0.4929077389443683,1.0,62.318005051929504,2.7589372391812503,1,0,-0.0038478801983722975,200,4800,200,0.1745758770335492,0.0017496570241663932,0.0,1397135628,0
25,0.20006532730493992,0.02737618251526069,0.4962999593517649,1.0,65.0901811956428,2.772103227674961,1,0,-0.003400286582852544,200,5000,200,0.16911991685666838,0.0016177716945159919,0.0,227095882,0
26,0.19738566246784245,0.026329881430356233,0.4478916549636303,1.0,67.8731438186951,2.782889706082642,1,0,-0.002906152787749676,200,5200,200,0.16545749458776624,0.0016657103250891246,0.0,1284190969,0
27,0.19454238469024873,0.02554554677692763,0.4584872942817692,1.0,70.65313472598791,2.77991316979751,1,0,-0.0031240975591832446,200,5400,200,0.16226484964512872,0.0016506333937962385,0.0,3043713942,0
28,0.19142658070060517,0.024091156165211288,0.5019031868296125,1.0,73.50135555164889,2.848138968925923,1,0,-0.0033656364229698384,200,5600,200,0.15982974309222808,0.0015604026633347597,0.0,587957511,0
29,0.1889010376406677,0.02299043833309147,0.45455368398062823,1.0,76.29456022102386,2.7931350357830524,1,0,-0.0027521760172935367,200,5800,200,0.1552132602750528,0.0015890115246441265,0.0,1432336787,0
30,0.18685044038800006,0.02226068424713816,0.4133172263214929,1.0,79.08104109205306,2.7864051600918174,1,0,-0.0022419181476180414,200,6000,200,0.1516259817217731,0.0015667397540344078,0.0,352480436,0
31,0.18465305237856383,0.021316808241745713,0.41845189640864067,1.0,81.87920565484092,2.798091158270836,1,0,-0.0024027763760130164,200,6200,200,0.1492001482812204,0.001548466328806233,0.0,31145354,0
32,0.18275604937306134,0.020648654764991024,0.4007382624879556,1.0,84.68727708281949,2.8079957868903875,1,0,-0.0020747696794014728,200,6400,200,0.14600276792494624,0.0016078849772378425,0.0,2124181941,0
33,0.1807801081454289,0.019881551303153805,0.40775295801976263,1.0,87.50024170288816,2.8128890488296747,1,0,-0.002147648948900584,200,6600,200,0.1436963978845365,0.0013255841747104775,0.0,1230359124,0
34,0.17871310954086408,0.01940458956270579,0.4277859598722589,1.0,90.32768488768488,2.8273673350922763,1,0,-0.0022434608338610523,200,6800,200,0.14100195496216997,0.0014696721247529393,0.0,4183152444,0
35,0.17677883239493003,0.018414743007372066,0.4249938329039471,1.0,93.14562497707084,2.8178644478321075,1,0,-0.0020907333414901023,200,7000,200,0.13930035736747337,0.0015381436294736042,0.0,3864314740,0
36,0.17484432760687144,0.017733628382413182,0.41995242846799363,1.0,95.97007737867534,2.824379066005349,1,0,-0.002087857127679599,200,7200,200,0.13570093222735083,0.0013203451172383344,0.0,2181434260,0
37,0.1728333818412231,0.017418808166594746,0.44155314961898595,1.0,98.81041164882481,2.840258488897234,1,0,-0.002189699000607961,200,7400,200,0.13316767018467052,0.0014676697489472998,0.0,89664926,0
38,0.1713467836525824,0.016512117796940298,0.37539231850439186,1.0,101.64350674301386,2.833007649052888,1,0,-0.0015990929601060516,200,7600,200,0.13198033249918242,0.0014126404326721058,0.0,927708477,0
39,0.1695522514676123,0.015886928657888745,0.41633998986773735,1.0,104.48736910661682,2.843775338958949,1,0,-0.0019631014227049007,200,7800,200,0.12849948559017774,0.0013721182024993746,0.0,1942326601,0
40,0.16802826744279872,0.015632626587922947,0.3855549248015164,1.0,107.32702344888821,2.839577652979642,1,0,-0.0016521533066627203,200,8000,200,0.12604336022928278,0.0013059875938724159,0.0,2095392586,0
41,0.16677381821385018,0.015516919962819533,0.35131759450851563,1.0,110.22087684366852,2.8936891919001937,1,0,-0.0013727180990077748,200,8200,200,0.12503050263005003,0.0011688786441505633,0.0,3732358584,0
42,0.16530594038791352,0.014959659875494481,0.38663052359572697,1.0,113.09362118691206,2.872669749893248,1,0,-0.0016037379228346354,200,8400,200,0.12456692965157137,0.0013027391820296206,0.0,1108313345,0
43,0.1639400146826396,0.014618350174225409,0.3785867945689283,1.0,115.93528298288584,2.8415851769968867,1,0,-0.0014940844136631477,200,8600,200,0.12230968839586863,0.0013014610234711372,0.0,143506814,0
44,0.16265383340156275,0.014141156120449548,0.356312371917838,1.0,118.78606499172747,2.8507095808163285,1,0,-0.0014013994482326053,200,8800,200,0.12090636945266948,0.0012162656423059632,0.0,3917595041,0
45,0.16138155231007612,0.01377708703677848,0.37064529824277315,1.0,121.65061238966882,2.8644725950434804,1,0,-0.00138373780815876,200,9000,200,0.11891659312496952,0.0012330801839720376,0.0,2981519830,0
46,0.16017906610472962,0.01362256704814331,0.35220268316872577,1.0,124.50655334768817,2.855864339042455,1,0,-0.001308095622901634,200,9200,200,0.1173758366819103,0.0010723811024038307,0.0,3907629306,0
47,0.15913023916887012,0.013474552693441917,0.3256893097446151,1.0,127.38541636569425,2.878786818124354,1,0,-0.0011451828730009261,200,9400,200,0.11671575321328012,0.0012127970742489963,0.0,3041951927,0
48,0.1581865736259123,0.013088752198299221,0.3164301520635451,1.0,130.25412506377324,2.8686220212839544,1,0,-0.0010047530619959845,200,9600,200,0.11607994096070999,0.0011696531727173529,0.0,2112316551,0
49,0.15722142799995173,0.012800724612478052,0.31936324753110973,1.0,133.1307421126403,2.8765413388609886,1,0,-0.0010502514059258703,200,9800,200,0.1144060846209642,0.0011377166420093686,0.0,3551713253,0
50,0.15620756253413923,0.012595686828955443,0.32631938805973904,1.0,136.00504174362868,2.874220218975097,1,0,-0.0010999509991964013,200,10000,200,0.11314028730950816,0.0011780806266956248,0.0,3444023912,0
51,0.15506272019246223,0.012162188055593218,0.35248249219755007,1.0,138.8711049668491,2.865986116230488,1,0,-0.0012320614998054618,200,10200,200,0.11223050756793111,0.0011155211872945238,0.0,2907820693,0
52,0.1540388508194683,0.01204319903604564,0.34151090697351366,1.0,141.75532913394272,2.8841480370610952,1,0,-0.0011135490055466555,200,10400,200,0.11028231071025497,0.0011536924025156204,0.0,2657384924,0
53,0.1531750093587997,0.011712911007013178,0.3025160916547152,1.0,144.70924861403182,2.953843768686056,1,0,-0.0009213748462893628,200,10600,200,0.10974151008641006,0.0010750392530651195,0.0,1705482282,0
54,0.15220416804720424,0.011631125223042556,0.330340671621718,1.0,147.60946192964911,2.9001371157355607,1,0,-0.001056419788020412,200,10800,200,0.10822620295941819,0.0010945139797001197,0.0,2662064237,0
55,0.15129806458782633,0.011390588392685337,0.31448485847427926,1.0,150.51831178972498,2.908771845046431,1,0,-0.0009815463420614413,200,11000,200,0.10784769456526438,0.0011034630450612818,0.0,3635317158,0
56,0.15048220972853707,0.011008188150345663,0.30409700836008746,1.0,153.40593972988427,2.8875518110580742,1,0,-0.0008846739373206973,200,11200,200,0.10672669953055486,0.0010260561529740534,0.0,987329362,0
57,0.14962864383931004,0.01076520452101893,0.3203313118498599,1.0,156.30914271390066,2.9031235720030963,1,0,-0.0009223181437459135,200,11400,200,0.10491991303058568,0.0010342186053424957,0.0,3328500339,0
58,0.1488230731457229,0.010630983502381728,0.309426335813397,1.0,159.20448560873047,2.8952562888152897,1,0,-0.0008644896036767343,200,11600,200,0.10375550356978144,0.0010688666928606754,0.0,157738150,0
59,0.1480338268799172,0.010435341507552437,0.30702310352994927,1.0,162.111504024826,2.9069450800307095,1,0,-0.000852211464645377,200,11800,200,0.10310666080511835,0.0010787523343951696,0.0,1755997775,0
60,0.14723095700200628,0.010277449238744239,0.31983973691780976,1.0,165.01179682603106,2.900089835282415,1,0,-0.0008670153801941445,200,12000,200,0.10215351931065536,0.0010426776136729702,0.0,2926905740,0
61,0.146445963301509,0.009962533524591947,0.3126813224680869,1.0,168.02025417704135,3.0080817313864827,1,0,-0.0008407685092150342,200,12200,200,0.10137775514748903,0.0010137020597870197,0.0,3677471389,0
62,0.14574633402519527,0.009969139060560782,0.3067482879777229,1.0,170.9834078596905,2.9630721751600504,1,0,-0.0007547004382159911,200,12400,200,0.09981249182638387,0.0010197508415473208,0.0,662960536,0
63,0.14505982291026523,0.009746201153962322,0.28644843873025744,1.0,173.92681744880974,2.943331574089825,1,0,-0.0007398975983482417,200,12600,200,0.09984557606905166,0.0009484238884516373,0.0,732536926,0
64,0.14445989838075868,0.009554014253649292,0.27609958533377693,1.0,176.84066701773554,2.9137714826501906,1,0,-0.000637853650664334,200,12800,200,0.09872285021190545,0.0010436384191754038,0.0,2439046558,0
65,0.1437676732792876,0.009541896133952293,0.3021758167223443,1.0,179.75823067501187,2.9174851523712277,1,0,-0.0007433866629148854,200,13000,200,0.09774463797901801,0.0010364002878525804,0.0,1858825164,0
66,0.14303582744503246,0.009356673674431227,0.305397706812535,1.0,182.67769122170284,2.9193839277140796,1,0,-0.0007868518788279037,200,13200,200,0.09768262964290167,0.0009437314139501709,0.0,1272723354,0
67,0.1424275737596741,0.009147399964135118,0.2744135216332395,1.0,185.6090623838827,2.9312958703376353,1,0,-0.0006528169355983788,200,13400,200,0.09672990062246124,0.0010611149429666923,0.0,2541405669,0
68,0.14186500913884598,0.009033627102262336,0.27114930323663194,1.0,188.52094319602475,2.9117932971566916,1,0,-0.0006034226850713673,200,13600,200,0.09564204077776214,0.0010416322914425162,0.0,2140915651,0
69,0.14127903689513707,0.008938331252908379,0.27665956756528476,1.0,191.44100984884426,2.9199879402294755,1,0,-0.0006329528499573255,200,13800,200,0.09504539495558076,0.0009784245968241935,0.0,401703394,0
70,0.14071204985868765,0.00881408065889994,0.27634258328125133,1.0,194.36516097281128,2.924075413029641,1,0,-0.0006066722745692773,200,14000,200,0.09454274828303004,0.0010332142071417176,0.0,1543392617,0
71,0.14019313436948372,0.008823838778499852,0.26082897262713584,1.0,197.28470184281468,2.919464739970863,1,0,-0.0005593501712143402,200,14200,200,0.09388333536309806,0.0010242570203214615,0.0,2484009154,0
72,0.13952734183993118,0.008686908268840512,0.2959243995570753,1.0,200.2188764018938,2.9340998958796263,1,0,-0.0007180226241858604,200,14400,200,0.09393529037853586,0.001070245534948681,0.0,432186169,0
73,0.13892047138450586,0.008670506913043493,0.28318121475948405,1.0,203.1426447830163,2.923695045057684,1,0,-0.0006542286319265597,200,14600,200,0.09320358506431237,0.0010167706369406083,0.0,3491236957,0
74,0.13847695949539102,0.008495223629029961,0.24360083364644525,1.0,206.08462467370555,2.941900899168104,1,0,-0.00047870252950361756,200,14800,200,0.09311555677245072,0.0009642336916635342,0.0,1401453692,0
75,0.13784884466049419,0.00833285292001027,0.2954523941050724,1.0,209.00719649065286,2.9224933818913996,1,0,-0.000670990934045503,200,15000,200,0.09216953742441134,0.0009942610420703094,0.0,1860059625,0
76,0.13736584575578378,0.00847214120066456,0.254650184022691,1.0,211.96903998078778,2.9617683379910886,1,0,-0.0005238663707777626,200,15200,200,0.0912844615474631,0.0009726397265420728,0.0,1210734248,0
77,0.13687199114952442,0.008119125117184194,0.2578936341924632,1.0,214.91341628693044,2.9443015730939806,1,0,-0.0005367226567184934,200,15400,200,0.09204423502134482,0.0009323657193494355,0.0,3654689226,0
78,0.13629456408299095,0.008084710675104002,0.2808957727645575,1.0,217.8616316318512,2.948126852978021,1,0,-0.0006282407639205865,200,15600,200,0.09010618800717404,0.0009619528402162488,0.0,3000632214,0
79,0.13568125207405263,0.007969922058557552,0.29680546804203245,1.0,220.812087289989,2.9503794577904046,1,0,-0.0006615451690862202,200,15800,200,0.08991501918536192,0.0008971952264246509,0.0,2923936912,0
80,0.13523738228526314,0.007933551004008919,0.25070222014788196,1.0,223.75307630980387,2.9409106546081603,1,0,-0.00047911377582166904,200,16000,200,0.08927441995643294,0.0009658653229448205,0.0,574956910,0
81,0.13467803210082455,0.007772047456147826,0.27782256321680965,1.0,226.75791750568897,3.004461663775146,1,0,-0.0005973010317506124,200,16200,200,0.08907048334891261,0.0009446280413363632,0.0,2162836574,0
82,0.13409816826891977,0.007658728533932278,0.28446094143646183,1.0,229.71687637688592,2.958882671315223,1,0,-0.0006278075417824255,200,16400,200,0.08815921651278343,0.000921318338138536,0.0,3649273447,0
83,0.13369751904064414,0.0077037646906040515,0.24179210785574995,1.0,232.71397510077804,2.997020288836211,1,0,-0.0004310630448650854,200,16600,200,0.087514161904987,0.000943690010228978,0.0,908836073,0
84,0.13329993221673408,0.007768871093491048,0.230954782433241,1.0,235.67506211576983,2.96100655477494,1,0,-0.00043603996951168013,200,16800,200,0.08777109256813459,0.0009439262890502665,0.0,2641798559,0
85,0.132874615397536,0.007479794783337175,0.23813895504606433,1.0,238.63036550069228,2.955222923774272,1,0,-0.00046033910870721325,200,17000,200,0.08814119975069008,0.0008887459881729289,0.0,2959818164,0
86,0.1324360208041836,0.00746108390061483,0.24203516487120336,1.0,241.60281814076006,2.97237455425784,1,0,-0.0004725949539525017,200,17200,200,0.08648580683174076,0.0009529835048157722,0.0,622926447,0
87,0.1319371303731613,0.007343315789525149,0.2628090677037928,1.0,244.56415680469945,2.9612586926668882,1,0,-0.0005445325636763253,200,17400,200,0.08637756595676235,0.0009296606732869019,0.0,3038241400,0
88,0.1314127521637038,0.00733601800700523,0.2809265789584062,1.0,247.5112172169611,2.9469747142866254,1,0,-0.0005613525084817316,200,17600,200,0.0856931490232746,0.0008591916960778714,0.0,551322101,0
89,0.13100205405467566,0.0072055641680988484,0.24432213880566556,1.0,250.45178529294208,2.940492853987962,1,0,-0.0004474964080881273,200,17800,200,0.08565055754053928,0.0009296306176215315,0.0,2404569086,0
90,0.13057382002802834,0.007169800522418203,0.25078338638824293,1.0,253.47203419171274,3.0201689270325005,1,0,-0.00046069093116719775,200,18000,200,0.08488559458529372,0.0009827870189702578,0.0,1226897879,0
91,0.13019250129190163,0.007003151349934623,0.23658379411187413,1.0,256.4270072877407,2.9548945911228657,1,0,-0.0004078042757476841,200,18200,200,0.08467467462245251,0.0008657652215591961,0.0,744913493,0
92,0.1296913231712387,0.00702435585842626,0.2753993973616454,1.0,259.3852360867895,2.9581502941437066,1,0,-0.0005492665117445754,200,18400,200,0.08368483345227272,0.00090321461707022,0.0,489196606,0
93,0.129270425083327,0.006804213660020909,0.2504075805146732,1.0,262.3492474700324,2.9639295958913863,1,0,-0.0004528573520233608,200,18600,200,0.08381143035664204,0.0009105273013092767,0.0,1054608687,0
94,0.1288708046591701,0.006871109192477198,0.24283989597925323,1.0,265.29754747403786,2.9482214306481183,1,0,-0.00042916180825235535,200,18800,200,0.08248765762234317,0.0008851133096744644,0.0,4253976258,0
95,0.1284716382750724,0.0068451907376993375,0.2424212873054247,1.0,268.2708645770326,2.9732390167191625,1,0,-0.00042945341218422777,200,19000,200,0.082892153986232,0.0008986249597381862,0.0,1722334846,0
96,0.12807556663442937,0.006861709122586075,0.24612470389311267,1.0,271.2149712257087,2.944034152198583,1,0,-0.00042824060240501897,200,19200,200,0.08273566786881785,0.0008197774048516969,0.0,1150669954,0
97,0.12762746213633222,0.00663977282022827,0.2601564177359048,1.0,274.1657996508293,2.9507465669885278,1,0,-0.0004818770124095253,200,19400,200,0.08283543397958433,0.0008953650356104221,0.0,3374222509,0
98,0.12729335390913685,0.006633038589626882,0.2194924076662573,1.0,277.2501712338999,3.0842812061309814,1,0,-0.0003580304165142826,200,19600,200,0.08148480116088073,0.0008138974579519737,0.0,1908512080,0
99,0.12690676273763415,0.006745383519842044,0.2415428366905758,1.0,280.20637449482456,2.956122381146997,1,0,-0.00041857519526171405,200,19800,200,0.08144346867384077,0.0008563626178190903,0.0,2092919000,0
100,0.1265347545713471,0.006464509990207958,0.23633509350900675,1.0,283.1615998018533,2.955148688983172,1,0,-0.00040009764019073883,200,20000,200,0.08213028381688477,0.0008541216559606819,0.0,3786996292,0
101,0.12616738331535549,0.006425932672802353,0.2432352745692944,1.0,286.1392734888941,2.9774943981319666,1,0,-0.0003928455934527851,200,20200,200,0.08040217652655902,0.0008512588449322774,0.0,2092262000,0
102,0.12581077984005723,0.006585473038975254,0.23309040174860712,1.0,289.12896157987416,2.9896118910983205,1,0,-0.00038667657643582135,200,20400,200,0.08016191535138337,0.0008529875008900871,0.0,1092899071,0
103,0.1254825418388238,0.0064621678589089565,0.21622316642370323,1.0,292.1031212829985,2.9740825253538787,1,0,-0.00035609311204982806,200,20600,200,0.08115092752997499,0.0008251042546070373,0.0,441188289,0
104,0.12508660829313686,0.006335703166415062,0.24370023776163224,1.0,295.0871937177144,2.9839943489059806,1,0,-0.0004314662108960889,200,20800,200,0.08038761010820608,0.0008960866017689877,0.0,1428211589,0
105,0.12473743813129845,0.00638759734013965,0.230149388696664,1.0,298.05213773297146,2.96486495109275,1,0,-0.0003795540341783962,200,21000,200,0.07959713039058043,0.0008728925514773496,0.0,1181901459,0
106,0.12438733597140289,0.006198070704838379,0.2351379865587439,1.0,301.0239795288071,2.971763779874891,1,0,-0.00038498461793745907,200,21200,200,0.07992244578427045,0.0009094798938626144,0.0,4292997947,0
107,0.12402879917968002,0.00627578212526586,0.23620230129870443,1.0,304.06990032084286,3.0458422172814608,1,0,-0.00039362442272001527,200,21400,200,0.07872782675038337,0.0008763576593310515,0.0,2211669401,0
108,0.12366735114542428,0.00603822318643425,0.23286088524751783,1.0,307.04827664094046,2.9782859422266483,1,0,-0.0003910321911346601,200,21600,200,0.07921983416585685,0.0008845261552064997,0.0,1270348811,0
109,0.12333955477498533,0.006011316006342977,0.22768451528112274,1.0,310.0423516286537,2.993994039017707,1,0,-0.00035308244553805795,200,21800,200,0.0777060048286762,0.0008279865029863028,0.0,1097475769,0
110,0.12303685375059263,0.006011880057703776,0.2209088507942181,1.0,313.03479953482747,2.9923707279376686,1,0,-0.000325337752470044,200,22000,200,0.07753267702293645,0.0008333139322579966,0.0,3298468166,0
111,0.12263429863982905,0.005999577722648874,0.25098588191885757,1.0,316.03895222581923,3.004075722768903,1,0,-0.00043129689739037264,200,22200,200,0.07753631444493461,0.0007974070805975346,0.0,3960101873,0
112,0.12232245255629005,0.006008236669472058,0.22314510944505841,1.0,319.02571072103456,2.986682156100869,1,0,-0.0003363293430848413,200,22400,200,0.07745694108760605,0.0008513522261320246,0.0,2744670666,0
113,0.12200480392637882,0.005927784112021355,0.22493516241220954,1.0,322.0103442170657,2.98455317504704,1,0,-0.0003462625839970649,200,22600,200,0.07751281616269698,0.0008270126838636371,0.0,1347039321,0
114,0.12167126030925965,0.0057845747946860026,0.2355915718001085,1.0,324.99034860078245,2.979926297906786,1,0,-0.000357826341244669,200,22800,200,0.07699210421868827,0.0008357056705213121,0.0,2920320806,0
115,0.12133723056171133,0.005817448691170022,0.23391313275096434,1.0,327.95298847183585,2.9625612962991,1,0,-0.00036113157044640446,200,23000,200,0.07605639220135282,0.0008206821655827929,0.0,3590437643,0
116,0.12109968201258794,0.005800807607435298,0.19543221630001434,1.0,330.93532731896266,2.982261739205569,1,0,-0.00025492838840266774,200,23200,200,0.07627220130014618,0.0007552058266652786,0.0,92060330,0
117,0.1207881700613483,0.005660289120505068,0.22396796716354805,1.0,333.90670361183584,2.971301978919655,1,0,-0.0003380014120282807,200,23400,200,0.07616303307665273,0.0008457276772962219,0.0,4230982478,0
118,0.12047784201085818,0.005635113855289463,0.2243392725195153,1.0,336.8895496656187,2.982756724115461,1,0,-0.00033454197461467287,200,23600,200,0.07523489297197855,0.0007745042548262119,0.0,2497014643,0
119,0.12018266398499694,0.005703900345154272,0.21844150109155092,1.0,339.86957675172016,2.979948161635548,1,0,-0.00031548733077099955,200,23800,200,0.07506739542097796,0.0008059442517356232,0.0,80103403,0
120,0.11983182861162507,0.00564013769024724,0.2440982722922959,1.0,342.84965356765315,2.979998730123043,1,0,-0.00038776206672910016,200,24000,200,0.07552417060222688,0.0007399005513621249,0.0,431207073,0
121,0.11951750926412728,0.005623551815838408,0.22761812304891876,1.0,345.8817152469419,3.0318856039084494,1,0,-0.0003432449976306442,200,24200,200,0.07510085012999014,0.000821427014219388,0.0,2219508343,0
122,0.11922433555371299,0.005491226218388959,0.21805949947493145,1.0,348.8999782926403,3.0181869859807193,1,0,-0.0003169460740472805,200,24400,200,0.07499034481743905,0.0007721779755203833,0.0,2302296080,0
123,0.11894795678718571,0.005547650239607389,0.21119233691866468,1.0,351.9030783739872,3.003023882396519,1,0,-0.0002996858894570838,200,24600,200,0.07410280843793277,0.0008131646077802191,0.0,1136047657,0
124,0.11874620243637432,0.0053966505429654645,0.1798509477849578,1.0,354.9090309496969,3.005875467788428,1,0,-0.000221052558362051,200,24800,200,0.0744825499000094,0.000834362847616205,0.0,1504418919,0
125,0.11844954367243345,0.005371744888539695,0.22679813983499392,1.0,357.90619940077886,2.9970912751741707,1,0,-0.00031974845142177763,200,25000,200,0.07346189857991328,0.0008074271598178003,0.0,3876641860,0
126,0.11809748540187355,0.005354508823040476,0.24624986015654607,1.0,360.8890302339569,2.9827542128041387,1,0,-0.00037728874277452167,200,25200,200,0.07329218845511229,0.0007816405724470522,0.0,2621670261,0
127,0.1178354461712423,0.005327994396480925,0.20805688606802014,1.0,363.882106883917,2.992998983245343,1,0,-0.0002827297595707772,200,25400,200,0.07317450938025123,0.0008245792995162102,0.0,649975369,0
128,0.11754954855961872,0.005235660517939471,0.21731347140248092,1.0,366.88330497872084,3.0011086259037256,1,0,-0.0003086757275249166,200,25600,200,0.07299311197969932,0.0007673850600312193,0.0,734703278,0
129,0.1173028109028207,0.005270917780747993,0.20537194941028827,1.0,369.8935862709768,3.0102041852660477,1,0,-0.00026410535144488154,200,25800,200,0.0723578642439056,0.0008123601198008111,0.0,2658610772,0
130,0.11706374631750398,0.0052346239549554315,0.1964067372520683,1.0,372.8924990766682,2.9988347198814154,1,0,-0.0002578100573150041,200,26000,200,0.07260108663613785,0.0008354510213638798,0.0,1374155959,0
131,0.11684804962999823,0.00522975935601183,0.1946521905436546,1.0,375.89162958599627,2.9990552170202136,1,0,-0.00023322979591830855,200,26200,200,0.07235070113658493,0.0007649852307170541,0.0,3646569180,0
132,0.1166062593792698,0.0051779210642996345,0.20811194996140875,1.0,378.8763894396834,2.984682256821543,1,0,-0.0002619386181794342,200,26400,200,0.07231707513452013,0.0008291526056535194,0.0,3522877462,0
133,0.11631249876366233,0.0051532758785261526,0.22401301007299596,1.0,381.87252259999514,2.996055074967444,1,0,-0.0003204638771388785,200,26600,200,0.07195777278584736,0.0007284999254159808,0.0,4054708256,0
134,0.11606602519010017,0.005066602920166332,0.20734620676473697,1.0,384.89310544682667,3.0205062981694937,1,0,-0.00026729158296221036,200,26800,200,0.07178632097082391,0.000722849460329462,0.0,247081018,0
135,0.11583371648779592,0.005045936225739986,0.20032286608751063,1.0,387.924113469664,3.0309294490143657,1,0,-0.0002508121620954018,200,27000,200,0.07118007389829216,0.0007219074875313228,0.0,3140563021,0
136,0.11555866994852573,0.005099854297524178,0.22055446117663127,1.0,390.914486119058,2.990293167065829,1,0,-0.00029780471766889646,200,27200,200,0.07103475364735198,0.0007917754130152991,0.0,725923602,0
