iter,f,grad_norm,step_norm,step_size,cumulative_time,per_iter_time,accepted,armijo_iters,gtd,hvp_calls_iter,hvp_calls_cum,subspace_dim,eta,lambda_min_phpt,lambda_shift,seed_sketch,used_grad_fallback
15,0.2803567539362443,0.07436439449826339,0.9490669432169206,1.0,17.8185471072793,1.1786749470047653,1,0,-0.014460256999131066,100,1500,100,0.28793122159621487,0.015576539941161378,0.0,1521616097,0
16,0.2733409969318669,0.06943875958671095,0.7448881109065173,1.0,18.998294158373028,1.1796839809976518,1,0,-0.008173286278346532,100,1600,100,0.2726983580776815,0.015811221246079876,0.0,2936722644,0
17,0.26403534581027527,0.06481660264457478,0.8537564804868432,1.0,20.176796313375235,1.178436920978129,1,0,-0.01094653405520384,100,1700,100,0.2635123518674427,0.015074121548607875,0.0,3254272080,0
18,0.25457285971645555,0.05896596164699357,0.8623867098940948,1.0,21.355465604923666,1.1785982609726489,1,0,-0.011268088094980729,100,1800,100,0.2545910498123899,0.013280046678394128,0.0,2885966179,0
19,0.2481036405425744,0.05332971302367927,0.7445212407810788,1.0,22.534159481991082,1.1786314379423857,1,0,-0.007656761461531278,100,1900,100,0.24282907908031437,0.011840147949295996,0.0,4114057322,0
20,0.24130169206748026,0.04921517353340852,0.8078163661576875,1.0,23.7132444861345,1.179024030920118,1,0,-0.007973604990511304,100,2000,100,0.230932269342505,0.012793966815480676,0.0,4208603115,0
21,0.2369607562899195,0.0482749253002462,0.6469005682296625,1.0,24.892476791981608,1.1791348727419972,1,0,-0.005093103549089865,100,2100,100,0.2218449312772517,0.01173710604902505,0.0,4258221000,0
22,0.2314245104862141,0.04368666015946435,0.7626115023535373,1.0,26.070882007014006,1.1783404010348022,1,0,-0.006404437659930433,100,2200,100,0.21971555543530868,0.010827355518912132,0.0,3754266960,0
23,0.22781637684907088,0.04292737766618035,0.6322186063076404,1.0,27.249538870994,1.178590232040733,1,0,-0.004120651195768781,100,2300,100,0.20901354061271807,0.010793218462318632,0.0,575659476,0
24,0.22328123822222076,0.03967587542843148,0.6870742403549729,1.0,28.427968254312873,1.1783668720163405,1,0,-0.0053148116617670205,100,2400,100,0.20718923154010768,0.010993824720118318,0.0,2952711084,0
25,0.2182285990398585,0.03715739021852818,0.763019399267838,1.0,29.606311940122396,1.1782793588936329,1,0,-0.005772377377108669,100,2500,100,0.1991880403749971,0.010486393887251037,0.0,1811304333,0
26,0.21460492422744232,0.0350829463536979,0.6422281674042432,1.0,30.785520083270967,1.1791452839970589,1,0,-0.004193649727974209,100,2600,100,0.19276252285786305,0.009821213638656063,0.0,1839828659,0
27,0.21048501027364497,0.033642797327596896,0.6853708910038389,1.0,31.964050183072686,1.1784638878889382,1,0,-0.004744381761433401,100,2700,100,0.1873044216074407,0.00980907601362567,0.0,2776770335,0
28,0.207286140114261,0.03231526878026515,0.6211548023516504,1.0,33.14287739992142,1.1787596079520881,1,0,-0.003669172763366941,100,2800,100,0.18341972993000752,0.009619642387798229,0.0,1643236589,0
29,0.2047743078030411,0.03005282543808137,0.552980127117249,1.0,34.32215978903696,1.1792176440358162,1,0,-0.0029182358966140663,100,2900,100,0.17976448142017698,0.009074846133892462,0.0,2744105235,0
30,0.20248437624898932,0.029548782443851836,0.5355484630603715,1.0,35.50346723198891,1.1812411611899734,1,0,-0.0026510133002579472,100,3000,100,0.17335750759076277,0.008893247079419277,0.0,3194807498,0
31,0.19978684643140174,0.027828317709001942,0.5861129260534392,1.0,36.6817845213227,1.1782561759464443,1,0,-0.0030583783190349266,100,3100,100,0.17189759289720097,0.009047926433904657,0.0,1056016120,0
32,0.19720182155963045,0.02690172948432158,0.5858059293771433,1.0,37.85996170435101,1.1781113897450268,1,0,-0.0029996929420724825,100,3200,100,0.1668182175573218,0.009257049697794268,0.0,3733510537,0
33,0.19398128306583604,0.02576332688332619,0.6815605396630526,1.0,39.038664882071316,1.1786408070474863,1,0,-0.0037022433975858874,100,3300,100,0.16401746700983277,0.009533193928989445,0.0,1024595083,0
34,0.19175011584193413,0.025017349018002406,0.5365589783523553,1.0,40.216750781051815,1.1780195469036698,1,0,-0.002585097081327145,100,3400,100,0.1605095850201046,0.008187374421738955,0.0,2057651476,0
35,0.18946711080451956,0.024391020228724226,0.5573382485691304,1.0,41.393937720917165,1.1771225440315902,1,0,-0.0026555109115071435,100,3500,100,0.15816873590568525,0.008890565778545674,0.0,1170293641,0
36,0.18649960838772334,0.0230768097533514,0.6624471419148257,1.0,42.57289457321167,1.178892597090453,1,0,-0.0033770970464769173,100,3600,100,0.15617624732565522,0.008018308147564105,0.0,1475123030,0
37,0.18488010473477104,0.022409935698606335,0.487174674247486,1.0,43.75046237325296,1.1775048007257283,1,0,-0.0018701726645435723,100,3700,100,0.15191053206855473,0.008294787570817636,0.0,3136918783,0
38,0.1828240493797429,0.021528633835460116,0.5640854525355333,1.0,44.92953509930521,1.1790009262040257,1,0,-0.0023154648171216942,100,3800,100,0.14969948463039656,0.007781161159517277,0.0,1772469187,0
39,0.18114090606081312,0.02037521719871542,0.515164308336127,1.0,46.10787083301693,1.1782703599892557,1,0,-0.0019088777079178392,100,3900,100,0.1467263910667066,0.008018049828122908,0.0,3592072806,0
40,0.17960356166627686,0.020246482796227438,0.4995816585062047,1.0,47.28612946020439,1.1781933228485286,1,0,-0.0017229430101950653,100,4000,100,0.142741785048091,0.007481330746353905,0.0,3875138861,0
41,0.17768988190958374,0.019808033801358923,0.5467581501284652,1.0,48.46438697120175,1.1781611260958016,1,0,-0.002217855215478669,100,4100,100,0.14229013597655826,0.007259753953276228,0.0,395022509,0
42,0.1761108424652103,0.01989950429038823,0.5018599748165584,1.0,49.64270517602563,1.1782524129375815,1,0,-0.0018307998060249548,100,4200,100,0.14074101676966427,0.007486236934051028,0.0,660951899,0
43,0.17472350202255957,0.01886333024379114,0.45374491592361116,1.0,50.820651394315064,1.1778805651701987,1,0,-0.0016211300640014584,100,4300,100,0.14106560278958236,0.007777782342416528,0.0,4083216427,0
44,0.17342527260190035,0.018663291562278025,0.4646248415239338,1.0,51.99988602194935,1.1791727463714778,1,0,-0.0014925697352167354,100,4400,100,0.13734383948248696,0.007274274297909393,0.0,3398329949,0
45,0.17204370031403327,0.018185905182941327,0.46416759812456615,1.0,53.185481049120426,1.185530629940331,1,0,-0.001606086511349028,100,4500,100,0.1366136580371012,0.007216993040847604,0.0,900937275,0
46,0.1707528649264215,0.017761533593291485,0.46887565678332577,1.0,54.362904069013894,1.1773563199676573,1,0,-0.0014877150418261208,100,4600,100,0.1348551266468625,0.006855170492732827,0.0,4094077613,0
47,0.16938757684263905,0.016853922603088798,0.47655471329155347,1.0,55.54045099299401,1.1774807833135128,1,0,-0.0015450364658266772,100,4700,100,0.13327240371994303,0.007432445401388584,0.0,3037501371,0
48,0.16823699990254687,0.016689729915470172,0.44633123790127327,1.0,56.71959287207574,1.1790690310299397,1,0,-0.0012992451148304445,100,4800,100,0.1298226582807824,0.0070775221307405965,0.0,333369933,0
49,0.16721119648588195,0.016457847233585114,0.4201963723067967,1.0,57.89668567292392,1.1770269381813705,1,0,-0.0011846685725155999,100,4900,100,0.12918873757208935,0.007038811671149543,0.0,4188136710,0
50,0.16615647831082617,0.016011130262425243,0.42261028459865635,1.0,59.07566858828068,1.1789209642447531,1,0,-0.001194353544675367,100,5000,100,0.12828814143787848,0.007174830287811429,0.0,805131314,0
51,0.1649539152960373,0.015905261975508254,0.4551000406269079,1.0,60.25973019795492,1.1839977027848363,1,0,-0.001411907049930635,100,5100,100,0.1265350949832703,0.0065468513445061565,0.0,3666578351,0
52,0.1635689147023941,0.015389234095450422,0.49574239153647026,1.0,61.43850868334994,1.178712761029601,1,0,-0.0015961614320356705,100,5200,100,0.12611606549329174,0.006857319733395772,0.0,3678203036,0
53,0.1627425773192971,0.014533026003809235,0.3774958872206762,1.0,62.61846815701574,1.1798922838643193,1,0,-0.0009507640436099677,100,5300,100,0.1240533518106239,0.00693057043039091,0.0,3054748197,0
54,0.16186144423311377,0.015054096767442252,0.409914713205985,1.0,63.79969089711085,1.1811564578674734,1,0,-0.0010024717604144669,100,5400,100,0.12055300080798169,0.006746334497915707,0.0,245892494,0
55,0.16095424938650052,0.01478748423711865,0.40543021260822004,1.0,64.97734859911725,1.177594215143472,1,0,-0.0010394093228192616,100,5500,100,0.12269513750529094,0.006269366850551001,0.0,3677186077,0
56,0.15989741485490105,0.014930602667529316,0.43640362382599024,1.0,66.15802823519334,1.1806134241633117,1,0,-0.0012211990715182326,100,5600,100,0.12160380025771665,0.006739611020930147,0.0,4279616294,0
57,0.15896240170466255,0.014215892034833706,0.4115367790717478,1.0,67.33671781234443,1.1786238527856767,1,0,-0.0010898685236617653,100,5700,100,0.12219084526890431,0.006339361698907233,0.0,1528132914,0
58,0.1582973809758904,0.01376332451434229,0.35276630018363875,1.0,68.51540082413703,1.178610026370734,1,0,-0.0007603686683728375,100,5800,100,0.11923041572867935,0.00611753795446213,0.0,3112665119,0
59,0.15728463628707148,0.013298492098241337,0.44898698593025677,1.0,69.69523912435398,1.1797716678120196,1,0,-0.0011551253668016252,100,5900,100,0.11731719615786208,0.006090403112230925,0.0,3237545260,0
60,0.15628501041460982,0.013102770395501322,0.4319857838303403,1.0,70.87423776229843,1.1789346607401967,1,0,-0.0011365093368832103,100,6000,100,0.11531908817815607,0.005919472308722625,0.0,3256326646,0
61,0.15557449363332304,0.012751551535377279,0.36912488479025796,1.0,72.05292866937816,1.1786025539040565,1,0,-0.0007993761791863048,100,6100,100,0.11446733331174148,0.006211464090055674,0.0,2805194927,0
62,0.1547206566673489,0.012644993101172222,0.4058113390202478,1.0,73.2324292762205,1.1794271310791373,1,0,-0.0009744113574522938,100,6200,100,0.11292276801149216,0.0065343793063303846,0.0,2709792999,0
63,0.15395265209854936,0.012240766592244398,0.3870960574659513,1.0,74.41073660226539,1.1782401357777417,1,0,-0.000879855763715255,100,6300,100,0.1124499582088505,0.0062458508659287175,0.0,1736216411,0
64,0.15307867946844964,0.012546047001787691,0.41644248940765966,1.0,75.59094256302342,1.1801412170752883,1,0,-0.0010004712326847172,100,6400,100,0.11063799795840666,0.005672542978900459,0.0,2428689932,0
65,0.1522798160970745,0.012042819924000376,0.40048683759366277,1.0,76.76890961220488,1.1778999990783632,1,0,-0.0009039540235402972,100,6500,100,0.11200913802805416,0.005998782372819876,0.0,2170581143,0
66,0.1515411562688746,0.011824084450119314,0.3825772671381167,1.0,77.94884213618934,1.1798668010160327,1,0,-0.000854270027670575,100,6600,100,0.10973978277726075,0.005746577711121667,0.0,1093952706,0
67,0.15076695624474834,0.01168175922469053,0.3939779203100035,1.0,79.12784881098196,1.1789403930306435,1,0,-0.0008797014108313275,100,6700,100,0.10873860607033416,0.005921093036326653,0.0,2383172707,0
68,0.14999791094523596,0.011517707029023423,0.3984752546976279,1.0,80.30735221737996,1.1794295799918473,1,0,-0.0008665527669513275,100,6800,100,0.10808218736077897,0.006336956079858824,0.0,4029392187,0
69,0.14918860965413744,0.011307966841680214,0.41543416084120605,1.0,81.48585294513032,1.1784346560016274,1,0,-0.0009070924047341945,100,6900,100,0.1073205806405436,0.0060748226048960114,0.0,1613363650,0
70,0.14855356288483862,0.01106036443005945,0.37528287896737217,1.0,82.66490592900664,1.178989076986909,1,0,-0.0007127636131795509,100,7000,100,0.10633892439591541,0.006514870263000734,0.0,875504072,0
71,0.1479373240718124,0.011006855188866549,0.36283817083493725,1.0,83.84473110735416,1.1797579880803823,1,0,-0.0006994012604752144,100,7100,100,0.10516826722001009,0.005514743054438064,0.0,657479500,0
72,0.14733994369632078,0.010961610168649768,0.3647409747671684,1.0,85.02652113232762,1.1817243034020066,1,0,-0.0006901800882456558,100,7200,100,0.10491356055756829,0.0057513157000181545,0.0,2287188025,0
73,0.14664627075486164,0.010810114778184216,0.3944846323998128,1.0,86.20443482603878,1.1778460149653256,1,0,-0.0007957463230104759,100,7300,100,0.10469770851670904,0.005632949515944429,0.0,972032133,0
74,0.14605048643470922,0.010483471724940865,0.35657801509734105,1.0,87.38294980628416,1.1784506533294916,1,0,-0.0006826846672032984,100,7400,100,0.10397170181440821,0.006361112134138714,0.0,2376529106,0
75,0.14554644799865163,0.010432694312251438,0.3309979785239976,1.0,88.55973503505811,1.1767199947498739,1,0,-0.0005756804122974711,100,7500,100,0.10238882617229707,0.005357328477889552,0.0,2767528041,0
76,0.14495408845480745,0.010416830231896441,0.36480509013967083,1.0,89.7385784923099,1.178779480047524,1,0,-0.0006847336838740762,100,7600,100,0.10214056154266746,0.005565004410759538,0.0,2292214858,0
77,0.1444346054835247,0.010380233775827023,0.32618658407192974,1.0,90.91612634714693,1.177477871067822,1,0,-0.0006095673053190081,100,7700,100,0.10206287391552543,0.005899440514405587,0.0,2608148665,0
78,0.14401031886703616,0.010279712608313408,0.30275451691584815,1.0,92.09424915723503,1.1780509408563375,1,0,-0.00048819676932906463,100,7800,100,0.10188343229312126,0.005460149664238394,0.0,3850341091,0
79,0.14344531939855407,0.01001200047815138,0.3400140284806925,1.0,93.27442586515099,1.1801118231378496,1,0,-0.0006418264777276484,100,7900,100,0.10138891758132842,0.005969581865378421,0.0,2391476556,0
80,0.1427835673643107,0.009949424845811156,0.3779803320699894,1.0,94.45376926707104,1.1792777488008142,1,0,-0.0007553082525907859,100,8000,100,0.10005998440011561,0.005687101923283965,0.0,1468986525,0
81,0.14228811560741084,0.009918373980130029,0.3301836536585182,1.0,95.6325175310485,1.1786588639952242,1,0,-0.0005654839356760155,100,8100,100,0.09974680368719167,0.00580515203252647,0.0,1825426009,0
82,0.14184479484264206,0.009937327761129662,0.3147629225987179,1.0,96.8109119660221,1.1783168399706483,1,0,-0.0004919145696790845,100,8200,100,0.09959103363320429,0.005801242338300293,0.0,2805006004,0
83,0.14129014152169697,0.009559406333576919,0.35612319442951235,1.0,97.98906739708036,1.1780892182141542,1,0,-0.000641108240930922,100,8300,100,0.09968614628487582,0.005427753912116951,0.0,3606205960,0
84,0.14067408727176484,0.009546091190093017,0.368522793859725,1.0,99.16782041313127,1.178688619285822,1,0,-0.0007135641071991344,100,8400,100,0.09777221657289416,0.005702022572259441,0.0,104411912,0
85,0.14028154477233398,0.009834634074503749,0.2954587298847771,1.0,100.34652418922633,1.1786380531266332,1,0,-0.0004584729426428626,100,8500,100,0.09770410017032559,0.005710248229420901,0.0,3642006779,0
86,0.13968415270415546,0.009183243532192046,0.3688807235910988,1.0,101.52508227108046,1.1784927789121866,1,0,-0.0006746962176847959,100,8600,100,0.09916972357783271,0.005531506035115166,0.0,3089251388,0
87,0.13901540189766928,0.009198302318851896,0.3937489008985947,1.0,102.70272351521999,1.1775549869053066,1,0,-0.0007567581139914934,100,8700,100,0.09582924152987983,0.005712346906680698,0.0,1328670542,0
88,0.13860648916028112,0.009178995976746318,0.3042266980680236,1.0,103.88143385900185,1.1786375660449266,1,0,-0.00047602161603221236,100,8800,100,0.09590778028320693,0.005440004216046883,0.0,2847471289,0
89,0.13818333398743185,0.00898284291084021,0.30782394436701344,1.0,105.0594667182304,1.1779662282206118,1,0,-0.00048718164447025624,100,8900,100,0.09580707686150496,0.005691809308036824,0.0,2508045473,0
90,0.13756552929028362,0.008743331191592546,0.38034288831494434,1.0,106.24248649692163,1.182953008916229,1,0,-0.0007050666888072663,100,9000,100,0.094777860868666,0.005830507647594332,0.0,1257407861,0
91,0.1371298379784986,0.008946264300087827,0.32334435443442816,1.0,107.42016462236643,1.1776108648627996,1,0,-0.0004985543264247378,100,9100,100,0.09350578159446904,0.0052399855602451445,0.0,1345742210,0
92,0.13666720270304986,0.008891506072117224,0.33606894368671647,1.0,108.59837307129055,1.1781426556408405,1,0,-0.0005219918119185773,100,9200,100,0.09458469379391059,0.005439666674854292,0.0,3007550389,0
93,0.13621254686730183,0.00849530551055226,0.32852260898076385,1.0,109.77636619191617,1.1779269790276885,1,0,-0.000522745637865357,100,9300,100,0.09429478284675788,0.005572663312480303,0.0,2202489868,0
94,0.13584158896943863,0.008700601269557079,0.30170218650623415,1.0,110.95522991707548,1.178797582630068,1,0,-0.00042474592693223764,100,9400,100,0.09216998161306239,0.004847316455826345,0.0,2719836705,0
95,0.13547169092754635,0.00851252606651495,0.2979327301920181,1.0,112.13396017206833,1.1786659988574684,1,0,-0.00042876464990308566,100,9500,100,0.09327701361834585,0.005416773197798158,0.0,4170649738,0
96,0.13502455641160493,0.00823100381938384,0.33317463095614985,1.0,113.31362402904779,1.1795998802408576,1,0,-0.0005086447756662255,100,9600,100,0.09226335169781634,0.005210922225102682,0.0,4019726495,0
97,0.13462787418466163,0.008342459288452186,0.2968134052060431,1.0,114.49124111421406,1.1775489184074104,1,0,-0.0004618411953294522,100,9700,100,0.09072487982567869,0.005028421924908679,0.0,799408301,0
98,0.13436938254111877,0.008129464480035788,0.24446951347553222,1.0,115.67002528999001,1.1787095130421221,1,0,-0.0003008813438322208,100,9800,100,0.09133706415498687,0.00547202672562644,0.0,2191126848,0
99,0.1340104912652279,0.008044167073825523,0.29636156024345284,1.0,116.84829241316766,1.1782003534026444,1,0,-0.0004117865339359375,100,9900,100,0.09016354296519069,0.0053049777022816675,0.0,2683845071,0
100,0.13363957958057043,0.008239907237696333,0.30413060832885797,1.0,118.02586494013667,1.1775072230957448,1,0,-0.0004269047168964218,100,10000,100,0.08968928070748211,0.005197937510401317,0.0,3835311359,0
101,0.13322638623966676,0.00798782506756181,0.3223157096646485,1.0,119.20281767426059,1.1768657779321074,1,0,-0.00047431751268413,100,10100,100,0.09077393479240796,0.005143830199540993,0.0,2460501524,0
102,0.13281287444896955,0.00788817149025971,0.32208867345285125,1.0,120.38234855327755,1.179455588106066,1,0,-0.00048012458275155547,100,10200,100,0.08937463324434854,0.005009938737728002,0.0,910124716,0
103,0.13238132246339082,0.007836396012132837,0.33027474607481194,1.0,121.56015198631212,1.1777344271540642,1,0,-0.0004926340540269424,100,10300,100,0.08881537868105788,0.004943831316690733,0.0,1256189965,0
104,0.13196786511540537,0.007837129982750001,0.32423435996357475,1.0,122.73893770296127,1.178723766002804,1,0,-0.0004780555309733926,100,10400,100,0.08852342069832614,0.00547114398202257,0.0,121193100,0
105,0.13154701247356804,0.007732469168974129,0.3210389220901942,1.0,123.91793483914807,1.1789299459196627,1,0,-0.0004789929916331295,100,10500,100,0.08852756623080746,0.004956925842223545,0.0,1704268700,0
106,0.1313033812455983,0.00790557286797608,0.24183994805804085,1.0,125.10740959597751,1.1894104317761958,1,0,-0.00029030958630026,100,10600,100,0.08793445950805708,0.00441748863223985,0.0,2739423290,0
107,0.1308968703791839,0.007627668058092203,0.3196930488414247,1.0,126.28616779716685,1.17868912499398,1,0,-0.00046874400119297193,100,10700,100,0.08891328847802267,0.004854272896352784,0.0,2830517652,0
108,0.13059771769814676,0.007481463549010918,0.27897639697628496,1.0,127.4661093633622,1.1798639688640833,1,0,-0.0003419191664181031,100,10800,100,0.0873365219028798,0.00515066722530014,0.0,2759148889,0
109,0.13019769283823363,0.007438528403057763,0.32190530518059224,1.0,128.64460167009383,1.178421765100211,1,0,-0.00046050885618565914,100,10900,100,0.08649545392106407,0.004858249277336648,0.0,1855100217,0
110,0.1298414621607344,0.007335175362396539,0.30431405172051523,1.0,129.82206301297992,1.177392756100744,1,0,-0.00041274526966132144,100,11000,100,0.08624690373026596,0.004798257109896372,0.0,279826689,0
111,0.12944922376543586,0.007313339520767051,0.3183749591287618,1.0,130.99932523211464,1.1771893720142543,1,0,-0.0004456674110458744,100,11100,100,0.0856456383150744,0.00494346510516657,0.0,3435988318,0
112,0.1291223533470802,0.007207146067609629,0.2857906345344336,1.0,132.17907284433022,1.1796808410435915,1,0,-0.0003695343946441917,100,11200,100,0.08551806546436286,0.005104707780213288,0.0,3509519445,0
113,0.12872563749669177,0.007241245881250394,0.32345337468048535,1.0,133.3564716791734,1.1773306671530008,1,0,-0.00045516248473833,100,11300,100,0.08489491190648371,0.004645638937798216,0.0,2926636075,0
114,0.12836476228221527,0.0071653522944234585,0.3088325805102546,1.0,134.53656795294955,1.1800262206234038,1,0,-0.0004137683841928161,100,11400,100,0.08509551034719984,0.0053059136690262665,0.0,3278309761,0
115,0.12805053321181312,0.007136230934652584,0.2890570431219709,1.0,135.71478494023904,1.178147911094129,1,0,-0.00035866970402487544,100,11500,100,0.0846484039685537,0.004968563650214187,0.0,3091868808,0
116,0.12770160879463144,0.006997678443316087,0.2979240172205807,1.0,136.8926111520268,1.1777565772645175,1,0,-0.0004061118563551347,100,11600,100,0.08447621520080421,0.004880769245812965,0.0,1989260775,0
117,0.1273864059365658,0.007186063980191191,0.28992360238520476,1.0,138.07044672314078,1.1777678919024765,1,0,-0.0003609627585393127,100,11700,100,0.08365212754805515,0.004330547566426006,0.0,1390728324,0
118,0.12709052891264902,0.006878551145873373,0.2741078221835488,1.0,139.2473966749385,1.1768742417916656,1,0,-0.00034357439340616374,100,11800,100,0.08477065518321296,0.004475431380088979,0.0,2999312051,0
119,0.12677721187017826,0.0068855928913998865,0.28744688546693986,1.0,140.4250179673545,1.177551238797605,1,0,-0.0003609940587131548,100,11900,100,0.08293703120966757,0.004655094824813081,0.0,2739276699,0
120,0.1264694276799036,0.006698401934073455,0.27941397966557113,1.0,141.60353912832215,1.1784540410153568,1,0,-0.00035937115715117455,100,12000,100,0.08297947271102586,0.004795527964872953,0.0,2728135350,0
121,0.1262133115675066,0.006703742893241228,0.2637995251004104,1.0,142.78256232710555,1.1789280720986426,1,0,-0.0002905348404286524,100,12100,100,0.08184376539525448,0.0046456909978057495,0.0,3805690106,0
122,0.12590652842525088,0.006829084788620415,0.285678436013252,1.0,143.9606984402053,1.178057050332427,1,0,-0.0003526435745048418,100,12200,100,0.08187638788589313,0.004764180660290356,0.0,407575753,0
123,0.12559354038600234,0.006731822639668421,0.2802799619256258,1.0,145.13872615620494,1.177958152256906,1,0,-0.00036616697128195473,100,12300,100,0.08263827677668753,0.004801021380922593,0.0,1625860599,0
124,0.1252614583319039,0.0065613347490483765,0.3003296642187584,1.0,146.31733106216416,1.1785354120656848,1,0,-0.00037623109374983443,100,12400,100,0.08204768515728168,0.0047519994133887605,0.0,3886084892,0
125,0.12499857084647589,0.006498331397463688,0.2705112313900801,1.0,147.49589441204444,1.1784928077831864,1,0,-0.0003044815201824923,100,12500,100,0.08100206632579429,0.0047081949081234625,0.0,2687248392,0
126,0.12464803970028755,0.006417720268030561,0.3123212325191825,1.0,148.6738351052627,1.1778753185644746,1,0,-0.00039907698276872024,100,12600,100,0.08061222858514512,0.004591257617407399,0.0,1678573101,0
127,0.1244116672311305,0.006470494136052009,0.2534722138018153,1.0,149.85245419107378,1.1785486149601638,1,0,-0.00027445959066914284,100,12700,100,0.08011067511905365,0.00507076530071713,0.0,4038131236,0
128,0.1241329897182084,0.006544510074275771,0.2698529618961494,1.0,151.03009735094383,1.1775730359368026,1,0,-0.00032835992470024505,100,12800,100,0.08043938174832033,0.004716843638364764,0.0,800479298,0
129,0.12390270694553047,0.006433646401947916,0.2470418448166924,1.0,152.21032843505964,1.180160541087389,1,0,-0.000271495798655133,100,12900,100,0.08089814629690702,0.0048471783753437836,0.0,866917719,0
130,0.12361529020373548,0.006641822675332571,0.28094261623578937,1.0,153.38919644709677,1.178799286019057,1,0,-0.0003300946428258944,100,13000,100,0.08021001434950574,0.005079351510293758,0.0,753304702,0
131,0.12332556468252326,0.006353846083676737,0.2821526986835627,1.0,154.56751038925722,1.1782453549094498,1,0,-0.0003378448488857855,100,13100,100,0.08149737833410699,0.00510118358106513,0.0,2869178290,0
132,0.12301578019095984,0.006366487811773498,0.28713470734461444,1.0,155.74759249808267,1.180012125056237,1,0,-0.0003580801248574684,100,13200,100,0.0797110160747982,0.0047600738531429175,0.0,1226124233,0
133,0.12276564306807877,0.006183918272107832,0.2611496382764335,1.0,156.92625237815082,1.178589406888932,1,0,-0.00028933599014554503,100,13300,100,0.07979027391714794,0.004897388535030441,0.0,2637047715,0
134,0.122522461689848,0.006536731947130682,0.2610596627017404,1.0,158.10452518425882,1.178204219788313,1,0,-0.00028376153293107936,100,13400,100,0.07863789336005786,0.0043470261270959504,0.0,1471226009,0
135,0.12222440475631774,0.006316695557064218,0.2870496043686491,1.0,159.2827785750851,1.1781868287362158,1,0,-0.0003444550950260765,100,13500,100,0.08085005842379263,0.004899148497104474,0.0,87412985,0
136,0.12196516300770563,0.006176466822727503,0.26895709294578735,1.0,160.46141806198284,1.1785713210701942,1,0,-0.000306089185983059,100,13600,100,0.07947764186904527,0.004907917311037326,0.0,4034056580,0
