iter,f,grad_norm,step_norm,step_size,cumulative_time,per_iter_time,f_prev,f_next,grad_norm_prev,grad_norm_next,actual_reduction,accepted,gtd,rho,sigma,model_decrease,actual_decrease,lambda_value,cubic_solver,projected_grad_norm,u_norm,y_norm,hvp_calls_iter,hvp_calls_cum,rk_hvp_calls_iter,rk_hvp_calls_cum,subprob_hvp_calls_iter,subprob_hvp_calls_cum,rk_residual_norm_init,rk_residual_norm_final,rk_inner_minres_total_iters,rk_minres_fail,alpha_ws,seed_sketch,rk_seed_base,rk_steps_taken,rk_stop_reason
10,0.18165374427781464,0.03210751142067984,4.1864377423185815,1.0,612.751803105697,64.27946778386831,0.20635394910986538,0.18165374427781464,0.04133813727020222,0.03210751142067984,0.024700204832050737,1,-0.03659132792051249,1.243347806664294,0.0009765625,0.019865885233125147,0.024700204832050737,0.0033000770044513917,lanczos,0.04489341753286876,1.6896394262791126,625.4769084232365,3852,36618,3733,35726,119,892,0.3768226778888875,0.03800560771264018,3631,0,1.470661459085921,758575323,2000015,100,max_steps
11,0.16511669160360323,0.02704124115165459,4.115298634134145,1.0,677.1919653937221,64.44003691803664,0.18165374427781464,0.16511669160360323,0.03210751142067984,0.02704124115165459,0.016537052674211405,1,-0.022803084615643572,1.2777054300839927,0.00048828125,0.012942774042311386,0.016537052674211405,0.00206604497929639,lanczos,0.028585724086865105,2.1156300587995034,912.1259870297665,3860,40478,3735,39461,125,1017,0.40077316743298375,0.04072002617642623,3633,0,1.4754197574856425,923768393,2000016,100,max_steps
12,0.14819777069468298,0.020894833473930036,4.5130386879351,1.0,741.8192468448542,64.6271730531007,0.16511669160360323,0.14819777069468298,0.02704124115165459,0.020894833473930036,0.01691892090892025,1,-0.023514382850735607,1.2787129281292542,0.000244140625,0.013231211272472612,0.01691892090892025,0.0012823253912986772,lanczos,0.02936077275796354,2.626202401379691,1210.7746288080739,3873,44351,3744,43205,129,1146,0.6200118013394631,0.04533169514369723,3642,0,1.3782727752885635,3051805348,2000017,100,max_steps
13,0.1336648981271101,0.017494172646898964,4.494116392342598,1.0,806.7575082266703,64.93816108582541,0.14819777069468298,0.1336648981271101,0.020894833473930036,0.017494172646898964,0.01453287256757288,1,-0.019571924694316407,1.2945297271500047,0.0001220703125,0.01122637222056537,0.01453287256757288,0.0008016273600435041,lanczos,0.023528753333448203,3.2834656667381927,1776.9873763959909,3892,48243,3755,46960,137,1283,0.4658792107819909,0.05491111217646723,3653,0,1.5296749287717786,3476010160,2000018,100,max_steps
14,0.11924223741819752,0.01427984511058979,5.685894417530523,1.0,871.8443830078468,65.08677448518574,0.1336648981271101,0.11924223741819752,0.017494172646898964,0.01427984511058979,0.014422660708912585,1,-0.019853819958444378,1.2739526684262745,6.103515625e-05,0.011321190391420924,0.014422660708912585,0.0004995440951061584,lanczos,0.019449725448031335,4.09226522710965,2421.6529286264267,3905,52148,3774,50734,131,1414,0.5217492902707016,0.059619898516918506,3672,0,1.4513894932293465,932135537,2000019,100,max_steps
15,0.10787425190453072,0.011615394628998233,5.750727420140903,1.0,937.9085101648234,66.06402392918244,0.11924223741819752,0.10787425190453072,0.01427984511058979,0.011615394628998233,0.0113679855136668,1,-0.014355148270972683,1.338654253009922,3.0517578125e-05,0.008492099799560823,0.0113679855136668,0.000308574576434674,lanczos,0.014397564524572217,5.055685860305699,3505.9342334490093,3906,56054,3769,54503,137,1551,1.2584343833270941,0.08136561721986203,3667,0,1.5603715747711555,1521616097,2000020,100,max_steps
16,0.09690013659849835,0.009039796466741813,6.891270410165385,1.0,1003.7357987528667,65.8271698532626,0.10787425190453072,0.09690013659849835,0.011615394628998233,0.009039796466741813,0.010974115306032373,1,-0.01335820317705428,1.361990241759579,1.52587890625e-05,0.008057411110269572,0.010974115306032373,0.00019748442288688254,lanczos,0.012706707787377373,6.471169569157367,4684.618501609217,3889,59943,3758,58261,131,1682,0.5927366000360804,0.08912762694883822,3656,0,1.4506005820080359,2936722644,2000021,100,max_steps
17,0.08616522487804798,0.007652972726975439,8.509272927465933,1.0,1069.4155195709318,65.67962059238926,0.09690013659849835,0.08616522487804798,0.009039796466741813,0.007652972726975439,0.010734911720450366,1,-0.012636728892595305,1.3845459230452908,7.62939453125e-06,0.0077533807595482765,0.010734911720450366,0.0001260906863514552,lanczos,0.009212408141785955,8.263479220728968,6346.066141834617,3941,63884,3802,62063,139,1821,0.629707933042093,0.1252598236030323,3700,0,1.4825016614870008,3254272080,2000022,100,max_steps
18,0.07561974331483529,0.006223885775765582,10.510470843968326,1.0,1135.2671051598154,65.85148145304993,0.08616522487804798,0.07561974331483529,0.007652972726975439,0.006223885775765582,0.010545481563212694,1,-0.01238528171677905,1.388485626727946,3.814697265625e-06,0.007594951910351271,0.010545481563212694,7.882402788890298e-05,lanczos,0.0077642142412099645,10.331622983454292,8145.166764910258,3948,67832,3805,65868,143,1964,0.9054790420603125,0.1256345842049813,3703,0,1.4431512418380297,2885966179,2000023,100,max_steps
19,0.06548378784733801,0.00469219123815325,13.034501026689766,1.0,1202.0337303290144,66.76652165967971,0.07561974331483529,0.06548378784733801,0.006223885775765582,0.00469219123815325,0.010135955467497279,1,-0.011736919312681593,1.398410784796608,1.9073486328125e-06,0.007248196007707066,0.010135955467497279,4.938805443982805e-05,lanczos,0.005991347656318832,12.946782143074284,10628.481101724266,3947,71779,3806,69674,141,2105,0.9496746576476977,0.13044263415473512,3704,0,1.4813217798788751,4114057322,2000024,100,max_steps
20,0.055405012497584435,0.003644125073620619,16.280194718879393,1.0,1268.2355146110058,66.2016793070361,0.06548378784733801,0.055405012497584435,0.00469219123815325,0.003644125073620619,0.010078775349753571,1,-0.011678716932815922,1.4015702677871846,9.5367431640625e-07,0.0071910596146321365,0.010078775349753571,3.0900475901252216e-05,lanczos,0.004602748234100946,16.20074870931572,13870.560410143504,3970,75749,3835,73509,135,2240,1.3903632656229459,0.13152828949790552,3733,0,1.5040499915671943,4208603115,2000025,100,max_steps
21,0.04551178402849287,0.00269767178515459,19.9979104924806,1.0,1334.8652213718742,66.62958320695907,0.055405012497584435,0.04551178402849287,0.003644125073620619,0.00269767178515459,0.009893228469091568,1,-0.011769827509755084,1.3840078324017813,4.76837158203125e-07,0.007148246012396509,0.009893228469091568,1.903216445778963e-05,lanczos,0.0036104117494528683,19.95667087849122,16867.36827584915,3995,79744,3854,77363,141,2381,1.4127284156114925,0.1575250172207838,3752,0,1.461977814987273,4258221000,2000026,100,max_steps
22,0.03641335732143693,0.001777956840901541,24.109085355451644,1.0,1402.685072180815,67.81974618323147,0.04551178402849287,0.03641335732143693,0.00269767178515459,0.001777956840901541,0.009098426707055934,1,-0.010931496722112194,1.3837215047210663,2.384185791015625e-07,0.006575330856688547,0.009098426707055934,1.1481981689449582e-05,lanczos,0.002571804525127159,24.07946086399257,21414.996161405998,4008,83752,3877,81240,131,2512,2.2872677991017722,0.16240447723180249,3775,0,1.5803270801865534,3754266960,2000027,100,max_steps
23,0.027894811703934215,0.0013108384928220335,28.900492204921225,1.0,1470.6768940719776,67.99171747500077,0.03641335732143693,0.027894811703934215,0.001777956840901541,0.0013108384928220335,0.008518545617502718,1,-0.01047916987148578,1.3747088244003562,1.1920928955078125e-07,0.006196618124727963,0.008518545617502718,6.885336903301079e-06,lanczos,0.0015975764382947049,28.87919611486333,26710.014175037024,4074,87826,3941,85181,133,2645,1.6782438619660325,0.2550652381986959,3839,0,1.6316115822770796,575659476,2000028,100,max_steps
